Date / Time,City,State,Country,Shape,Duration,Summary,Posted,Images
6/29/22 22:00,West End,NC,USA,Disk,25 minutes,There were lights around the side of it flashing red or green or amber sometimes all red on one side and it only move slightly left to,9/9/22,
6/29/22 21:30,Duson,LA,USA,Cigar,30. Seconds,2 crafts traveling together,10/8/22,Yes
6/29/22 20:25,Saint George,UT,USA,Disk,60 seconds or less,"Disk, no wings like an aircraft, flew through clouds at slow speed",9/9/22,
6/29/22 12:30,Donegal,PA,USA,Cylinder,10-20 sec.,"Bright, white cylinder flying 1000 ft. above commercial plane.",9/9/22,
6/29/22 11:50,Columbia,MO,USA,Cylinder,6 seconds,"Saw cylinder (fuselage, no wings) gliding over residential area.",9/9/22,
6/29/22 04:16,Clinton Township,MI,USA,Sphere,Approximately 20 minutes,I think it wanted to be seen.,9/9/22,
6/29/22 03:35,Broken Arrow,OK,USA,Circle,1 hour,Very capable craft and strange movement in the sky,9/9/22,
6/29/22 01:03,Frisco,TX,USA,Circle,30 seconds,Fast moving,9/9/22,
6/29/22 00:30,Louisville,KY,USA,Triangle,30 seconds,Low slow flying triangle with red and white lights pulsating irregularly and had light humming sound barely heard,9/9/22,
6/28/22 23:30,Westcliffe,CO,USA,Circle,"Hours, unknown",Bright moving object w/ 5 lights on it,9/9/22,Yes
6/28/22 23:00,St. Pete Beach,FL,USA,Light,4 minutes,Bright orange light over the Gulf,9/9/22,
6/28/22 22:45,Tienen,Flemish Brabant,Belgium,Oval,1 minute,Black object with only one big white light on the back (no other aviation lights) moving very fast without sound in NW direction,9/9/22,
6/28/22 22:00,New York,NY,USA,Circle,1 second,"Darkish blue light, too big for a star which disappeared very quickly into the sky",9/9/22,Yes
6/28/22 21:50,Buxton,NC,USA,Light,"20 min, ending at 9:50pm",Red light appeared 3 separate times in 20 min,9/9/22,
6/28/22 21:40,Urbandale,IA,USA,Circle,I was at a stop light it.,See sighting details,9/9/22,
6/28/22 21:30,Fresno,CA,USA,Circle,10-12 minutes,2 UFOs that were ridiculous LOUD!,9/9/22,
6/28/22 21:30,Fresno,CA,USA,Circle,10-12 min,2 aircrafts that were RIDICULOUS LOUD!,9/9/22,
6/28/22 17:30,Lyndhurst,NJ,USA,Sphere,15,Very bright light suspended above low clouds,9/9/22,
6/28/22 13:30,Miami,FL,USA,Disk,About 10 minutes,"Flying shiny silver object over Brickell in Miami, moving rapidly up and down and sideways until it disappeared",9/9/22,
6/28/22 12:30,Potlatch,ID,USA,Sphere,A few seconds,"Flying drone in broad daylight in a rural area, I saw a spherical shaped object appear",9/9/22,Yes
6/28/22 08:30,northampton,PA,USA,Triangle,5 seconds,"fast moving object, from east to west at 8:: 30 am",9/9/22,
6/28/22 05:25,Montclair,CA,USA,Cigar,45 minutes,I have video,9/9/22,Yes
6/28/22 04:20,Clarksville,TN,USA,Star,1 1/2 seconds,Bright light i saw for 1 or 2 seconds. Looked like a very bright star. The. Shot straight up into the night sky. Getting smaller,9/9/22,
6/28/22 02:01,Westbrook,ME,USA,Light,around an hour,Bright red light moving around the sky as if looking for something,9/9/22,
6/28/22 02:00,Taos,NM,USA,Light,No more than 5 seconds,Intense white light coming through our bedroom skylight,9/9/22,Yes
6/27/22 22:48,Lancaster,PA,USA,Light,2 min of travel,6 ufo craft traveling south to north east,9/9/22,
6/27/22 22:46,Superior,WI,USA,Rectangle,4to6min.each x 4,"Orange,red,yellow,blue lights in different shapes high in sky moving North, Northwest. Me and my wife witnessed",9/9/22,Yes
6/27/22 22:17,Spring Valley,CA,USA,Fireball,1 hour,Up to 5 lights appeared in the night sky and were just stationary for about an hour or more.,9/9/22,Yes
6/27/22 22:10,Carlsbad,CA,USA,Formation,19 min,Orange and red light off coast appearing and disappearing separating then seeming like morphing into one after splitting into five,9/9/22,Yes
6/27/22 21:55,Titusville,FL,USA,Light,Seconds,Illuminated object appeared and streaked across sky,9/9/22,
6/27/22 21:24,Livermore,CA,USA,Changing,5 sec maybe,The dots moved into a particular line and The top dot seem to have some very faint other dots trailing it I think It was 2-3 dots,9/9/22,
6/27/22 21:16,IMPERIAL BEACH,CA,USA,Light,90 MINS,"6-5-4-3-2-1, 1-2-3-4-5-6, RIGHT TRIANGLE, ACUTE & OBTUSE TRIANGLES, PARALLEGRAMS. ALL PERFECTLY SPACED.",9/9/22,Yes
6/27/22 21:08,San Diego,CA,USA,Sphere,2 minutes,Two bright lights changing color over Ocean Beach San Diego.,9/9/22,
6/27/22 21:00,San Diego,CA,USA,,roughly 30 minutes now,Theres anywhere from 2-7 in the sky at a time and will randomly disappear/ return,9/9/22,
6/27/22 20:40,Tacoma,WA,USA,Triangle,~8 seconds,Shapeshifting light morphs into triangle,9/9/22,
6/27/22 14:47,El Cajon,CA,USA,Changing,1-2 mins,Shape-shifting Cube like object in energy orb flying in a straight path trajectory,9/9/22,Yes
6/27/22 05:00,MEADVILLE,PA,USA,Circle,1.5 MINUTES,BRIGHT WHITE LIGHTS CAME FROM THE WEST VERY QUICKLY WITHOUT SOUND HOVERED FOR A BIT THEN LEFT,9/9/22,
6/27/22 03:30,Gay,GA,USA,Cylinder,2 seconds,Extremely fast moving fire orange large cylinder object,9/9/22,
6/26/22 21:45,East Greenwich,,USA,Light,2 minutes,"It looked like a drone that was flying, I also thought it may have been a helicopter but it made no noise.",9/9/22,
6/26/22 20:29,Tucson,AZ,USA,Triangle,About 2 minutes,I saw a giant upside down triangle with 3 orange lights with all of them moving at the same time low in the sky,9/9/22,
6/26/22 19:48,Ft. Myers,FL,USA,Formation,<1 second,sitting on lanai saw for less than a split second white lights in formation moving through clouds.,9/9/22,
6/26/22 18:36,Middleton,WI,USA,Rectangle,3 minutes,Very bright white sliver (like a thin streak) that was very high up and moved unusually slow only to disappear as it continued NW,9/9/22,
6/26/22 16:49,Zagreb,,Croatia (Hrvatska),Cigar,2 minutes,"My family and me were ar the lake beach, I was sunbathing and noticed this thing at the sky. It looked weird so I filmed it with my pho",9/9/22,
6/26/22 15:19,Wilmot,SD,USA,Sphere,~10 seconds,Pilot observed two spherical shaped objects flying in formation below aircraft,9/9/22,
6/26/22 10:26,,MO,USA,,,Trail Cam captured this photo,9/9/22,Yes
6/26/22 09:30,East Berne,NY,USA,Changing,watched the object 15 min,was sitting outside when I noticed the object,9/9/22,
6/26/22 00:30,Moranbah,Queensland,Australia,Light,5 minutes,Light in space most likely close to earth. Burst of thrust like light every 30 seconds.,9/9/22,
6/25/22 23:35,Summerville,SC,USA,Unknown,11:35-11:40,I was laying in bed looking at my window. And I saw whatever it was in the sky. He was moving incredibly slow started flying backward.,9/9/22,
6/25/22 23:15,Kansas City,KS,USA,Triangle,2 minutes,I saw blue lights that were in the shape of a triangle with a tail and some weird symbol on the front in formation.,9/9/22,
6/25/22 23:00,Ione,CA,USA,Light,1 hour,Nothing like we've ever seen before. After the sighting we can to the street to try to see and orbs started circling around us,9/9/22,
6/25/22 22:35,Renick,WV,USA,Light,3 min,Extremely bright Orange lights by the windmills,9/9/22,
6/25/22 22:30,Casco,ME,USA,Triangle,3 to 5 minutes,"Observed large rectangular lights blinking sequentially along two edges perpendicular to each other, about eight or so lights per edge.",9/9/22,
6/25/22 18:00,Hockley,,,Egg,5 plus mins,Second sighting in less than a week silent moving against the wind changed colors silver red black and white,9/9/22,
6/25/22 16:30,Rancho Bernardo,CA,USA,Cylinder,4:32 seconds,2 cylinder and then a 3rd cylinder arrived and formed a perfect triangle,9/9/22,Yes
6/25/22 15:30,Lowertean,Staffordshire,United Kingdom,Oval,1min approximately,Oval at high altitude,9/9/22,
6/25/22 12:25,Forest Grove,OR,USA,Formation,5 minutes,7 objects,9/9/22,Yes
6/25/22 12:00,Temecula,CA,USA,Other,3-4 minutes,"The object looked like a multi-faceted object, reflecting sunlight from several angles. Possibly a satellite, or space debris.",9/9/22,
6/25/22 10:44,Corona,CA,USA,Oval,10 minutes,Driving along the 91 when notices 2 planes flying very close to each other both shining one smaller than the other very hard to see,9/9/22,
6/25/22 05:30,Tahoka,TX,USA,Circle,5 minutes,I was outside at about 5:30 am when I saw a bright white light and I could see the outline of a circle it was moving fast,9/9/22,
6/25/22 05:15,Sonora,CA,USA,Sphere,2 to 3 minutes.,Illuminated ball of light.,9/9/22,Yes
6/25/22 03:47,Delhi,Delhi,India,Circle,5 minutes atleast,2 circular moving objects in the sky,9/9/22,Yes
6/24/22 23:47,Oceanside,CA,USA,Triangle,30 seconds,Possible triangle shaped object comprised of amber orange orb lights flying south along the coastline through clouds,9/9/22,
6/24/22 23:33,inola,OK,USA,Circle,2 seconds,Very light blue almost white orb appeared put of nowhere zipped straight down then up out of sight in the form of a checkmark,9/9/22,
6/24/22 23:00,Beatrice,NE,USA,Star,4 seconds,Video shows an object rotating at considerably fast speeds and seemingly stretchs as it moves at the 3 second mark.,9/9/22,
6/24/22 22:33,Strongsville,OH,USA,Cylinder,One minute,Craft made hairpin U turn,9/9/22,
6/24/22 22:15,Leander,TX,USA,Light,30 seconds,"It looked like a star moving rapidly, but it did not move or have a tail like a shooting star.",9/9/22,
6/24/22 21:58,Walla Walla,WA,USA,Circle,Approximately 60 Seconds,While shooting time-lapse Astrophotography I saw an extremely bright Orange to Red changing light moving East to West at +20 degrees.,9/9/22,Yes
6/24/22 21:15,Lake Forest Park,WA,USA,Fireball,Five minutes,I noticed several orbs above the lake and it was still light,9/9/22,Yes
6/24/22 21:14,Morrison,MS,USA,Circle,Probably 1-2 minutes,"Expanding stationary light in flight path, got bigger then waned and vanished",9/9/22,Yes
6/24/22 20:05,Manson,WA,USA,Fireball,20-30 minutes,Observed a stationary ball of fire sitting on the water about 30 plus feet in diameter,9/9/22,Yes
6/24/22 19:12,Paris,ON,Canada,Unknown,1 second,The whole sky flashed and a craft basically appeared out of nowhere at a speed faster than any jet and then disappeared,9/9/22,
6/24/22 15:00,Silverdale,WA,USA,Circle,3:00pm - 3:15pm,UFO sighting in the sky,9/9/22,
6/24/22 13:00,Wheat Ridge,CO,USA,Cylinder,30 minutes,An object that was higher than a plane that moved slowly and could stop for a duration of at least five minutes.,9/9/22,
6/24/22 03:30,Kotdwar,Uttarakhand,India,Other,20 sec,"It was early morning 3:30 am my sister and mom was sleeping on the roof and they wokeup as their daily routine ,then they saw two",9/9/22,
6/24/22 01:30,Dallas,TX,USA,Other,2-3 minutes,Sighting of Orbs-UFO,9/9/22,
6/23/22 22:19,,,USA,Oval,3 minutes,"This craft was coming towards my house and continued to grow in size, there was no noise, but I could see the outline of the trees",9/9/22,Yes
6/23/22 21:05,West Seneca,NY,USA,Unknown,5 minutes?,See below,9/9/22,
6/23/22 19:00,Cincinnati,OH,USA,Circle,8 min,6 different circles switching positions in the air,9/9/22,
6/23/22 13:30,Beaver Dam,WI,USA,Cylinder,6 minutes,"""Tick tack"" shaped object fly over Beaver Dam towards the lake. Disappeared after two minutes, then a few seconds later another came.",9/9/22,
6/23/22 09:59,Iowa City,IA,USA,Rectangle,10-15 seconds,Rectangular shaped distortion in the clouds that disturbed clouds when it disappeared,9/9/22,Yes
6/23/22 02:00,Lancaster,OH,USA,Cross,Mid June 2 nights in a ro,I saw a craft go fast in one direction and turned and went another direction and disappeared two nights in a row.,9/9/22,
6/22/22 23:59,Elizabethtown,PA,USA,Sphere,4 hrs multiple times,I have images and videos of it pulsating at me and I think I got the first legit outline of the ship,9/9/22,Yes
6/22/22 23:40,Fergus falls,MN,USA,Unknown,2 hours,1st night saw stars forming triangles 2nd night saw big dipper star fighting blue smaller star then we saw mass in sky.,9/9/22,
6/22/22 23:39,Stamford,CT,USA,Other,30 minutes,Space craft with aliens visibly see through openings of the craft,6/22/22,Yes
6/22/22 20:02,Joliet,IL,USA,Cylinder,Approximately 5 minutes,"We were sitting in my backyard. I notice a strange object moving in the clear blue sky with no sound, identifying markings, wings",9/9/22,
6/22/22 15:45,Hampden,MA,USA,Disk,2 minutes,I Saw a darkish grey disk going in and out of the clouds.,6/22/22,
6/22/22 15:30,Tacoma,WA,USA,Circle,5 minutes,2 different sized balls of light that flew very quickly,9/9/22,
6/22/22 14:00,Maui,,United States,Oval,10-30 minutes,Glowing green light hovering over the ocean during day time,9/9/22,Yes
6/22/22 10:40,Covington,LA,USA,Cigar,10 seconds,Lake Pontchartrain causeway,6/22/22,
6/22/22 04:15,Winter Haven,FL,USA,Triangle,20 minutes,"One triangle, 3 orbs above, 3 below, 3 behind.",9/9/22,
6/22/22 03:40,Coloma,MI,USA,Changing,5+ minutes,Bright light plasma esque possibly spinning?,6/22/22,
6/22/22 02:08,Stamford,CT,USA,Circle,10 minutes,Alien being and massive space craft behind it,6/22/22,
6/21/22 23:15,Arden,NC,USA,Disk,Up to one minute,I saw it last night dance across the sky,6/22/22,
6/21/22 21:25,,,USA,Sphere,35 seconds,"Best initial assumption similar to SkyLab in the late 79's but much higher altitude. Sphere was on a specific trajectory, not falling",9/9/22,
6/21/22 21:00,Enfield,CT,USA,Light,Less than 5 minutes,"Orange light moving in multiple directions, then vanishing",9/9/22,
6/21/22 20:44,Irwin,PA,USA,Cross,15seconds,A white silvery craft. No sound or exhaust,6/22/22,
6/21/22 20:30,Biddeford,ME,USA,Light,15 minutes,"Bright led light split into 3 separate lights, then joined back then separated again.",6/22/22,Yes
6/21/22 20:23,Buffalo,NY,USA,Cigar,16 seconds +/-1 second Fs,"Possible plane, 1 frame of cigar shaped time-space dilation and hypersonic velocity at a downward angle.",6/22/22,Yes
6/21/22 15:15,Norwich,Norfolk,United Kingdom,Disk,4 seconds,These objects were identified in the photos after I got home from a walk,6/22/22,Yes
6/21/22 10:57,Bertram,TX,USA,Cigar,1 minute,Tube shaped object gray in color and then turned into a brilliant light and was gone.,6/22/22,
6/21/22 02:00,San Bernadino,CA,USA,Changing,15 mins,"In a clear night I see a light that I thought was the moon appear to change shape, fade away, and then reappear and vanish again",6/22/22,
6/20/22 23:35,Burton on trent,Staffordshire,United Kingdom,,15mins,Looked light stars but moving fast,6/22/22,
6/20/22 22:49,Erie,PA,USA,Cylinder,10 minutes,My mother and I saw them. After we went in the house there was a jolt of electricity,9/9/22,Yes
6/20/22 22:00,Cheney,KS,USA,Circle,30 seconds,2 orange lights corkscrew and fly in opposite directions.,6/22/22,
6/20/22 20:32,Silver Lake,NH,USA,Changing,3 minutes,Bright pink object spotted at high altitude @ high rate of speed,9/9/22,
6/20/22 18:30,Chicago height,IL,USA,Fireball,,Flying red light. Look like it was on fire with a glow,6/22/22,Yes
6/20/22 16:02,Pleasantville,IA,USA,Circle,Picture,Looking out the garage,6/22/22,Yes
6/20/22 11:55,Lakeville,MA,USA,Sphere,3 minutes,Saw spherical craft high up in the air while laying down. Pulled out phone and started recording caught next 3 on camera within 3 secs,6/22/22,
6/20/22 07:35,Dandridge,TN,USA,Egg,2-3 seconds,silver egg flies through the morning sky + disappears.,6/22/22,
6/20/22 04:46,Saint Petersburg,FL,USA,Unknown,7 min,Walking Dog when I saw this,6/22/22,
6/20/22 01:17,Royal Oak,MI,USA,Changing,about 15 minutes,"Moving, roving cylindrical lights moving toward the camera and yard.",6/22/22,
6/20/22 01:00,Kansas City,MO,USA,Triangle,At least 1 hour,Fast moving agile lights seen over Worlds of Fun.,6/22/22,Yes
6/19/22 23:43,Senoia,GA,USA,Circle,2 minutes,See my video,6/22/22,
6/19/22 23:05,Rancho Cucamonga,CA,USA,Circle,1hr+,4 lights on the top of the mountain,6/22/22,Yes
6/19/22 22:45,Woodbridge/parkway,NJ,USA,Sphere,Few seconds,Very fast moving ball of light,6/22/22,
6/19/22 22:00,LaGrange/West Point,GA,USA,Unknown,5-10 minutes,"Very bright, lined-up white lights, and fast-blinking red light, moving slowly southbound along I-85, that disappeared when passed",6/22/22,
6/19/22 21:51,Gatineau,Quebec,Canada,Egg,4 seconds,Object pictured appeared on unmonitored camera; is it anomalous or an airplane?,9/9/22,Yes
6/19/22 20:55,Queens,NY,USA,Circle,About 6 min,"7-8 round mostly stationary, quick moving lights clustered and performing different formations",6/22/22,Yes
6/19/22 17:10,Dallas,TX,USA,Cylinder,Approx 3 to 4 min,Looked up saw flash took pics and captured cylinder which I didn't see at first,6/22/22,Yes
6/19/22 13:20,,NM,USA,Cylinder,Caught on photo.,"After viewing photos several days later, 2 separate unknown shape were seen in the photos when zooming in.",9/9/22,Yes
6/19/22 13:12,Laporte,IN,USA,Circle,2 minutes,Caught on security cameras,6/22/22,Yes
6/19/22 07:00,Warren,NH,USA,Light,Unknown,3 green lights noticed after photo was taken. (NUFORC Note: Lense flare from sunlight?? PD)),6/22/22,Yes
6/19/22 05:15,Chelsea,OK,USA,Sphere,30 seconds,Extremely bright spherical object crossed southern sky.,6/22/22,
6/19/22 03:00,Lexington,NC,USA,Fireball,,"Was a light with a mist, no blinking as it moved slowly the light got brighter until it starburst and then mist spread, formed smoke",6/22/22,
6/19/22 02:30,Buffalo,SC,USA,,Maybe about 5 to 10 mins,Star lookin ufo that left smoke ring over us,6/22/22,Yes
6/19/22 02:20,Senecaville,OH,USA,Unknown,5 minutes,We saw a ring of light in the sky coming from an object far away,6/22/22,Yes
6/19/22 02:19,Jefferson,GA,USA,Star,About 5 minutes,Sighting of a star-like object emitting clouds,6/22/22,Yes
6/19/22 02:18,Comer,GA,USA,Other,About 4 minutes,Something that looked like a comet but left a ring in the sky,6/22/22,
6/19/22 02:16,York,PA,USA,Circle,3 minutes,Viewed a ring shaped object moving north for about 3 minutes.,9/9/22,Yes
6/19/22 02:16,Fort Myers,FL,USA,Light,3 minutes,Light moving across sky leaving smoke circles.,6/22/22,Yes
6/19/22 02:15,Rosedale,IN,USA,Light,approx 10 mins,A light moving west to east enveloped in a cloud. There were zero clouds elsewhere in the sky and I had been looking at the stars cle,6/22/22,
6/19/22 02:00,Inman,SC,USA,Circle,About 10 mins,Saw a ufo,6/22/22,Yes
6/19/22 01:28,Lonoke,AR,USA,Changing,Longer than 5 minutes,Form of energy in the sky that created a continuous circle,6/22/22,
6/19/22 01:20,Cordova,AL,USA,Light,10 min,Bright object with light ring trailing it,6/22/22,Yes
6/19/22 01:18,Water,IA,USA,Light,Less then 30 seconds,I arrived seconds after sighting,6/22/22,Yes
6/19/22 01:15,Hutchinson,KS,USA,Delta,Unknown,Triangular flying object moving to the side.,6/22/22,Yes
6/19/22 01:15,Bruce,SD,USA,Triangle,4-5 minutes,looked like a bright light behind a V shaped object,6/22/22,
6/19/22 01:15,Abilene,TX,USA,Changing,5 min,First appeard exactly like a comet. Then more of slow moving fireball then triangular shape w peominent geometrical smoke plume. w,6/22/22,
6/19/22 01:15,Albia,IA,USA,Circle,7 minutes,"looked up at the sky around 1am, the object appeared very bright at first then slowly started to fade away.",6/22/22,Yes
6/19/22 01:15,Omaha,OK,USA,Other,110 seconds,Bright flying object with a smoke ring behind it.,6/22/22,Yes
6/19/22 01:15,Near Canistota,SD,USA,Unknown,5 minutes give or take,"Seemed as though you could see headlights coming off of it, but the beam expanded",9/9/22,Yes
6/19/22 01:15,Niceville,FL,USA,Light,5-10mins,Very bright UFO,6/22/22,
6/19/22 01:00,Richmond,IN,USA,Circle,3 minutes,Bright white light round craft moving extremely fast in high altitude west to South. Crossed visual view left to right in 3 minutes,9/9/22,
6/19/22 01:00,Bullard,TX,USA,Circle,10 minutes,Green light like fire following craft,6/22/22,
6/19/22 00:45,Paynesville,MO,USA,Light,5 to 10 minutes,"Slow moving ball of pulsating light surrounded by fog aura. Changed speed and direction quickly leaving a halo of ""exhaust""",6/22/22,
6/19/22 00:28,Tampa,FL,USA,Fireball,Less than 2 minutes,"While driving east bound witnessed a bright redish, orange glow in north eastern sky, appearing to leave the atmosphere then disappeare",6/22/22,
6/19/22 00:28,Seffner,FL,USA,Unknown,A few seconds,Star that turned brighter than all the others appear heading North West and a sudden streak that resembled a kind of flame,6/22/22,
6/19/22 00:22,Rye,CO,USA,Light,About 7 minutes,A small light growing in illumination and size that shot out lights into a rainbow shaped illuminated area.,6/22/22,
6/19/22 00:20,Rye,CO,USA,Circle,10 minute,A ufo emitted an array of lights before disappearing.,6/22/22,
6/19/22 00:15,"Monarch, MT",MT,USA,Light,Around 10 minutes,Silent item falling from sky leaving huge cone like trail that took up sky.,6/22/22,
6/19/22 00:15,Marengo,IL,USA,Circle,3-4 minutes,Glowing craft followed by ring next to it,6/22/22,Yes
6/18/22 23:45,Nantwich,,United Kingdom,Disk,1 hour 35 mins and still,"Colours changing. Bright in sky. Turquoise,red white,,yellow,green",6/22/22,
6/18/22 23:26,Pune,Maharashtra,India,Cross,10 minutes,The flying object was hovering slowly over Pimpri Chinchwad (Pune). It has no noise at all. Just the lights were flashing in crisscross,10/8/22,
6/18/22 23:00,Mesquite,NV,USA,Cone,3 minutes,Appeared suddenly seemingly out of nowhere. ((NUFORC Note: Spent rocket booster venting unneeded fuel?? PD)),6/22/22,Yes
6/18/22 22:50,Wildwood,NJ,USA,Light,Only a few seconds,I saw two small lights in the sky that moved super fast and did not move in a straight line.,6/22/22,
6/18/22 22:30,Jupiter,FL,USA,Unknown,5 min.The time is approx.,Red or orange fire streams darting up down left right very fast and sparatic unlike any aircraft we have can move. Above the ocean.,9/9/22,
6/18/22 22:00,Cross,SC,USA,Light,20 minutes,Saw a green light in sky then seperated to 3 red lights and red light had a white white light shine down to ground an a white bein,9/9/22,
6/18/22 21:39,LaVergne,TN,USA,Fireball,30 sec,Fireball object,6/22/22,
6/18/22 21:38,Pagosa Springs,CO,USA,Formation,1:06,Caught on Ring camera and have video of craft coming and going,6/22/22,
6/18/22 21:25,Sellersville,PA,USA,Fireball,30 seconds,Ball of light changes direction,6/22/22,
6/18/22 21:10,Calgary,AB,Canada,Cylinder,about 5 min,me and my friend were taking a picture of the sunset we seen an cylinder shape object in the picture.,6/22/22,Yes
6/18/22 20:20,Milwaukee,WI,USA,Rectangle,ten minutes,My wife and I saw a rectangular shaped object that was lit up in the night sky.,6/22/22,
6/18/22 20:15,Fort Myers,FL,USA,Triangle,41 seconds,Triangle shaped UFO passing over my apartment.,6/22/22,
6/18/22 20:01,Torquay,Victoria,Australia,Circle,4 secs,Orange and green lights. Pillar with a disc in it. Like a metal spear. Seen in our neighbors backyard,6/22/22,
6/18/22 19:55,New York,NY,USA,Changing,20 seconds,2 shape-shifting objects that stayed together over manhattan.,6/22/22,Yes
6/18/22 19:43,SOLANA BEACH,CA,USA,Cylinder,Not sure,I was just taking a picture of the sunset.,6/22/22,Yes
6/18/22 18:00,Ottawa,IL,USA,Formation,5 minutes,I saw three very bright dots in the sky in the shape of a triangle hovering. A 4th dot appeared and they started rotating into a circle,6/22/22,
6/18/22 17:15,Knoxville,TN,USA,Cigar,10-12 minutes,Two Cigar crafts flying in a zigzag.,6/22/22,Yes
6/18/22 16:50,Hockley,TX,USA,Egg,15- 20 mins,Saw one throbbing rotating orb that changed colors from red - black - silver,9/9/22,
6/18/22 14:25,"Richmond, ky",,,Unknown,5-10seconds,Bright silver light thought to be aircraft reflection on a clear day for a few seconds instantly disappeared saw no craft or object,9/9/22,
6/18/22 07:46,Virginia beach,VA,USA,Unknown,19 seconds,UFO at first colonial drive Virginia Beach,6/22/22,Yes
6/18/22 03:30,Tecumseh,MI,USA,Triangle,Minutes,A literal circle formation of something with a bright beam of light coming from it appeared in the western sky. The craft came out of,6/22/22,Yes
6/18/22 02:58,Harriman,NY,USA,Other,,Showed up in picture.,6/22/22,Yes
6/18/22 02:31,Frisco,TX,USA,Other,2 seconds,"Object appears far away in video, zigs up and left at supersonic speed, captured by my Ring video",6/22/22,
6/18/22 02:15,Lebanon,IN,USA,Other,10 to 15 minutes,It seemed to emanate from a single point and looked like it was producing a ring of radiation across the sky west to east.,6/22/22,Yes
6/18/22 01:15,Streator,IL,USA,Light,5-10 minutes,A circle of light broke through the sky.,6/22/22,Yes
6/17/22 23:08,Gurgaon,Haryana,India,,3 to 4 minutes,"Unidentified flying object oversky in Gurgaon, india",6/22/22,Yes
6/17/22 22:40,Mesa,AZ,USA,Other,5 minutes,2 unusual vehicles flying from east to west,6/22/22,
6/17/22 22:11,Jaipur,Rajasthan,India,Triangle,From past one week,They come in group and flies without any noice or smoke. Suddenly appears from nowhere.,6/22/22,Yes
6/17/22 21:45,Cross,SC,USA,Diamond,20 minutes,I was walking my dog about 9:30 pm at night I saw this green light and then I saw this red light come from the green light,9/9/22,
6/17/22 21:44,Anna Maria Island,FL,USA,Disk,~10seconds,"Moved across 1/4th sky for about 10 seconds and quickly faded/dimmed altogether. Bright solid line no tail, consistent length.",6/22/22,Yes
6/17/22 21:22,Allenwood,PA,USA,Triangle,12minutes,South Williamsport route 15 south heading to Allenwood,9/9/22,
6/17/22 20:46,Diberville,MS,USA,Disk,1 minute,Bright light caught my eye and I noticed it was a disc shaped ship.,6/22/22,
6/17/22 20:00,York,PA,USA,Other,30 seconds,Rotating object,6/22/22,
6/17/22 19:03,Avon By The Sea,NJ,USA,Cigar,30 seconds,Cigar shape object turns to smoke then turns to smaller dot,6/22/22,Yes
6/17/22 17:00,Marion,IN,USA,Other,Less than 60 seconds,"We saw a blue flashing object cross the sky slowly in broad daylight, flying lower than an airplane would.",6/22/22,
6/17/22 05:34,Brinkley,AR,USA,Disk,Caught on camera,Caught on camera. ((NUFORC Note: Lens flare?? PD)),6/22/22,Yes
6/17/22 00:11,Merrimack,NH,USA,Changing,I have many minutes,I keep seeing this craft moving on multiple nights.,6/22/22,Yes
