Date / Time,City,State,Country,Shape,Duration,Summary,Posted,Images
11/25/21 20:16,Delta,CO,USA,Circle,About two minutes,A circular craft was flying low paralleling my car on the highway.,4/22/22,
11/25/21 20:15,Swayze,IN,USA,,,MADAR Node 22,3/4/22,
11/25/21 20:00,San Diego,CA,USA,Disk,Ship follow rear stableis,Ship follow about thirty feet from our rear stableiser stableiser,6/22/22,
11/25/21 19:30,Bear Creek,NC,USA,Diamond,,Bright diamond light with triangle lights extending outward,12/19/21,
11/25/21 19:00,New Smyrna Beach,FL,USA,Chevron,,We saw a floating V-shaped object flying along the Atlantic coast at night.,12/19/21,
11/25/21 18:30,Surprise,AZ,USA,Circle,,"It was bright oval shape, I have a vidio of 2",12/19/21,
11/25/21 17:30,New London Township,PA,USA,Light,,Many slow-moving orange lights flying north-east into a cloud over Pennsylvania,12/19/21,
11/25/21 09:13,Grand Junction,CO,USA,,,MADAR Node 75,3/4/22,
11/25/21 05:04,Newburgh,IN,USA,,,MADAR Node 142,3/4/22,
11/25/21 00:16,Waynesville,NC,USA,Other,Appeared on a photo,Appears in three photos when night mode turned o the weird cloud of mist and color is in last picture where a dark area was in previous,3/4/22,Yes
11/24/21 23:30,Canterbury,CT,USA,Light,,Super bright light but moving,12/19/21,
11/24/21 20:36,Towsan,MD,USA,,,MADAR Node 31,3/4/22,
11/24/21 19:30,Derry,PA,USA,Other,15 seconds,I sighted a C shape 8 foot tall partly cloaked craft silently hovering next to a telephone pole.,10/8/22,Yes
11/24/21 19:30,Camden,DE,USA,Circle,,High rate of speed and sudden stop and back to a high rate of speed,12/19/21,
11/24/21 19:00,St narys,GA,USA,Diamond,,Ive seen them every night,12/19/21,
11/24/21 18:57,MIDWAY ATOLL,,United States Minor Outlying Islands,Fireball,I FILMED IT FOR 2:39,"We were sitting outside at Midway Atoll in the middle of the Pacific Ocean when someone shout out , look there is a plane.",5/31/22,
11/24/21 18:00,Sebastian,FL,USA,Light,2 minutes,"Two independently moving orange, fireball like, lights. Rapidly flying along a storm cloud, without making a sound.",3/4/22,
11/24/21 15:23,New York,NY,USA,,,MADAR Node 85,3/4/22,
11/24/21 14:53,Boise,ID,USA,,,MADAR Node 111,3/4/22,
11/24/21 01:30,New Gloucester,ME,USA,Light,,Woke to a light that wasnt moving like a plane too close to be a star just hovering for hours,12/19/21,
11/24/21 00:00,BirchBay,WA,USA,Circle,,Flickering ball of light dancing around then moving strangely no sound,12/19/21,
11/23/21 23:30,Greencastle PA,PA,USA,Delta,,While walking my dog on our farm I noticed unusual bright objects in the night sky.,12/19/21,
11/23/21 23:15,Greenbelt,MD,USA,Triangle,10 minutes,Squadron of 12 triangular objects flying in linear formation,9/9/22,
11/23/21 22:00,Walnut Shade,MO,USA,Light,,Moving and hovering lighs,12/19/21,
11/23/21 21:30,Beckers Corner,MA,USA,Formation,,"Clump of stationary lights, changed shape as drove by.",12/19/21,
11/23/21 21:00,Tuftonboro,NH,USA,Light,,Blinking Light,12/19/21,
11/23/21 20:30,Wheatfield Twp.,MI,USA,Sphere,,Large sphere of blue light passed above the neighborhood.,12/19/21,
11/23/21 19:30,Washington,PA,USA,Triangle,,Triangle craft 2 red lights multiple green lights hovering approximately 150 ft,12/19/21,
11/23/21 19:30,Hondo,TX,USA,Circle,,GLOWING orange balls in V shape format moving slowing. They stayed in format but changed shape and i saw 3 more single after the first,12/19/21,
11/23/21 18:30,Staten Island,NY,USA,Triangle,,"Three bright orbs in a triangle formation seen in the sky, during the span of one hour.",12/19/21,
11/23/21 18:00,Aldan,PA,USA,Circle,,Bright and highly visible right between the trees in my backyard. Hovering and made no sound.,12/19/21,
11/23/21 18:00,Plymouth,MA,USA,Light,,2 white orbs,12/19/21,
11/23/21 13:22,Muncie,IN,USA,Sphere,5 min,It was a big grayish metal looking ball flying around us I'm different directions before it left the area in a straight line.,6/22/22,
11/23/21 11:07,Miami Gardens,FL,USA,Light,5 days,We have eight images of UFO that we saw in the backyard,5/31/22,Yes
11/23/21 05:35,Norwood,NJ,USA,,,MADAR Node 145,3/4/22,
11/23/21 02:15,Garrettsville,OH,USA,,,MADAR Node 64,3/4/22,
11/22/21 22:00,Memphis,TN,USA,Light,,Fast moving UFO sighted,12/19/21,
11/22/21 18:30,Benton,LA,USA,Light,,Craft moving and slightly wiggling left to right traveling in one direction,12/19/21,
11/22/21 16:20,Chicopee,MA,USA,Other,5 minutes,Square white and light gray object circling in and out of the clouds.,3/4/22,Yes
11/22/21 16:00,Montreal,Quebec,Canada,Other,,Green orb morphing into a spaceship right out of the Independence Day,12/19/21,
11/22/21 07:56,Syracuse,NY,USA,,,MADAR Node 164,3/4/22,
11/22/21 07:30,Placitas,NM,USA,Cylinder,,Oblong shaped flying object,12/19/21,
11/22/21 05:00,Seaside,OR,USA,Light,,Flashing lights East of seaside or,12/19/21,
11/22/21 04:26,Mobile,AL,USA,,,MADAR Node 63,3/4/22,
11/22/21 03:30,Surfside,FL,USA,Circle,,1large orange yellow glowing circle. Stationary at first. Roughly 15 stories in the sky. Jumped directly to side 2 times. Then slowly p,12/19/21,
11/21/21 23:54,Whately,MA,USA,,,MADAR Node 67,3/4/22,
11/21/21 21:25,St. Louis,MO,USA,,,MADAR Node 70,3/4/22,
11/21/21 20:30,Claycomo,MO,USA,Circle,,Circular object moving in NE direction. No sound or engine noise detected.,12/19/21,
11/21/21 19:00,Tampico (Mexico),Tamaulipas,Mexico,Light,,Didnt see these lights until after we got home and looked at the pictures,12/19/21,
11/21/21 19:00,Madero (Mexico),Tamaulipas,Mexico,,,cluster of about 18 lights,12/19/21,
11/21/21 18:30,Abingdon,VA,USA,Light,,About 6 very bright lights in sky,12/19/21,
11/21/21 18:00,Vacaville,CA,USA,Disk,,Was in my car waiting for my mother to come back from the stores and saw a star shape start to move slowly then accelerated further,12/19/21,
11/21/21 18:00,Little Rock,AR,USA,Light,,Lights above clouds moving,12/19/21,
11/21/21 18:00,Sioux Falls,SD,USA,Changing,,"Silent black mass moved silently above residential home, appeared boomerang shaped but video suggests cigar/changing. Moved Southeast.",12/19/21,
11/21/21 15:30,,VA,USA,Rectangle,About 3-5 min,"Saw one, but identified up to three possible UAPs while on a United Airlines flight over Virginia",3/4/22,Yes
11/21/21 12:30,Hatboro,PA,USA,Other,,"While filming 2 Fighter Jets, an object appeared in frame headed toward one of the Fighter Jets.",12/19/21,
11/21/21 07:00,Eureka,CA,USA,Disk,,Dome shaped craft glided east from the Pacific.,12/19/21,
11/20/21 23:30,Lordsburg and Silver City (between),NM,USA,Circle,Two seconds,"Observed a very large, iridescent, green, ball fall from sky and disappear behind a mountain range to my right as I was driving north.",3/4/22,
11/20/21 21:30,Dubois,PA,USA,Circle,,3 circular craft flying in a circle pattern in 2 locations,12/19/21,
11/20/21 20:59,TACOMA,WA,USA,Light,5mins of 7 to 4 ufos,7 UFOS HOVERING AND CHANGING COLORS FLYING STRAIGHT INTO THE AIR,4/22/22,Yes
11/20/21 20:30,Tacoma,WA,USA,Formation,,"Started as 7 lights coming from lower horizon, moved up formed a triangle and then up and disappeared.",12/19/21,
11/20/21 18:30,Lincoln City,OR,USA,Light,,"Did anyone else see a green and red light darting around the sky at about 6:30 to 7 PM on Sat. the 20th of Nov. in Lincoln City, OR?",12/19/21,
11/20/21 18:00,Sacramento,CA,USA,Unknown,,reddish light,12/19/21,
11/20/21 17:30,Dry Ridge,KY,USA,Cigar,,Noticed something and took a picture,12/19/21,
11/20/21 17:30,Nampa,ID,USA,Circle,,Smoke trails and hovering objects,12/19/21,
11/20/21 17:30,Dry Ridge,KY,USA,Cigar,,Saw something in the sky while sitting in the druve thru and took a picture picture,12/19/21,
11/20/21 17:19,Nampa,ID,USA,Changing,3-4 minutes,Small craft with smoke trails and extraordinary maneuvers,9/9/22,Yes
11/20/21 17:00,Rapid City,SD,USA,Triangle,,I saw several crafts move both quickly and remain stationary.,12/19/21,
11/20/21 13:35,Oaklandon,IN,USA,,,MADAR Node 87,3/4/22,
11/20/21 01:35,Pine Bush,NY,USA,,,MADAR Node 165,3/4/22,
11/20/21 01:00,Willow,AK,USA,Unknown,,I told my son not to shoot it that it was bigger than us.,12/19/21,
11/19/21 23:30,Oakdale,CA,USA,Changing,5 to 10 seconds,"I saw this bright red light that began changing its figure, comming out of a invincible UFO.",6/22/22,
11/19/21 17:58,Elizabethtown,NY,USA,,,MADAR Node 168,3/4/22,
11/19/21 17:06,Youngstown,OH,USA,,,MADAR Node 73,3/4/22,
11/19/21 17:00,Near Mt. Vernon,ME,USA,Sphere,~10 minutes,"Spherical object which ejected a total of 10 smaller spheres, which disintegrated",12/19/21,
11/19/21 12:30,Ward,AR,USA,Unknown,,I was taking a picture of the moon because of the lunar eclipse. I didn't notice the object until I looked at my photo later.,12/19/21,
11/19/21 03:15,Lakeville,MN,USA,Delta,about 20 seconds,l,3/4/22,Yes
11/19/21 02:58,Springfield,MO,USA,,,Large V-shaped object observed during eclipse,3/4/22,
11/19/21 02:45,Columbia,MO,USA,Other,,"Black thing and saucer observed in the morning sky, video taken. ((NUFORC Note: MUFON CMS report. PD))",3/4/22,
11/19/21 01:15,Lansing,IL,USA,Circle,,Taking pics of sky as I usually do,3/4/22,Yes
11/19/21 00:29,Ward,AR,USA,Unknown,Less than 1 second,Photo. ((NUFORC Note: Possibly a lens flare?? PD)),3/4/22,Yes
11/18/21 23:30,Albuquerque,NM,USA,Light,15 seconds,"It looked like a very large, slow satellite, and then it disappeared.",3/4/22,
11/18/21 20:00,Melbourne,Victoria,Australia,Disk,,"I took this photo as feeling something was there and I was right . The first photo is the original, the rest I played with hue ect to",12/19/21,
11/18/21 18:30,Cordesville,SC,USA,Circle,approximately 15 minutes,I saw an orb of light that swung as if on a pendulum and it's appearance caused the entire forest to go quiet.,9/9/22,
11/18/21 18:30,Hurley,WI,USA,Triangle,Approximately 2 minutes,My kids and I witnessed an object maybe 100 feet above us.,3/4/22,Yes
11/18/21 15:58,Houston,TX,USA,Light,Brief,I was taking pictures of the eclipse when I saw it.,9/9/22,Yes
11/18/21 15:00,Katy,TX,USA,Oval,,"White, sometimes shiny oval object flying into the clouds.",12/19/21,
11/18/21 14:44,Kansas City,MO,USA,,,MADAR Node 40,3/4/22,
11/18/21 05:30,Liberty,MO,USA,Triangle,,"40-50' off the ground, triangle-shaped heading west.",3/4/22,
11/18/21 02:39,Jonesboro,AR,USA,,,MADAR Node 143,3/4/22,
11/17/21 20:15,Phoenixville,PA,USA,Triangle,5 minutes,"Noiseless, triangular craft spotted flying low over Phoenixville, PA parking lot",12/19/21,
11/17/21 19:45,Stony Point,NY,USA,Formation,3-4 minutes,Formation pattern of 8 red objects.,3/4/22,Yes
11/17/21 19:00,Houston,TX,USA,Diamond,1 or 2 seconds,Went outside looked up there was a huge space craft floating in the air took off right away. All I seen after was a streak of light,3/4/22,
11/17/21 18:00,Branford,CT,USA,,15 minutes as I drove hom,Saw same object maybe 3-4 times at same times each night,3/4/22,Yes
11/17/21 17:15,Tehachapi,CA,USA,Triangle,3 minutes,Silent triangular flying object with flashing red lights,12/19/21,
11/17/21 13:30,Brunswick,OH,USA,Circle,,"I was shooting a simple 49 second video of myself playing electric guitar in my back, at 11 seconds into the video the object appears.",12/19/21,
11/17/21 08:13,Newburgh,IN,USA,,,MADAR Node 142,3/4/22,
11/16/21 21:59,Grand Junction,CO,USA,,,MADAR Node 75,3/4/22,
11/16/21 21:00,Plant city,FL,USA,Light,45 seconds,"3 massive orange lights that seemed to be in a triangle formation moving slowly to my left, they werent to high up as they moved behind",12/19/21,
11/16/21 19:25,Elgin,IL,USA,Circle,1 minute,"2 stationary orange orbs, different heights, suddenly vanished",12/19/21,
11/16/21 18:45,West Jordan,UT,USA,Circle,2 hours,We went outside and saw a bright light that wasnt moving over Oquirrh Mountains. It wasnt a star because it was too bright and big. W,12/19/21,
11/16/21 15:34,Monee,IL,USA,Oval,7 minutes,"Two flying objects trailing smoke, suddenly disappear.",12/19/21,
11/16/21 02:50,Cincinnati,OH,USA,,85 minutes,((NUFORC Note: Witness provides no information. PD)),12/19/21,
11/15/21 20:35,Plant City,FL,USA,Light,5 minutes,"Grouping of small bright orange lights seen in Hillsborough County, Florida",12/19/21,
11/15/21 18:00,Lake worth,FL,USA,Circle,,bright light moving fast irratic and hard to get phone,12/19/21,
11/15/21 17:45,Lincoln City,OR,USA,Egg,45 minutes,very bright object moved west then moved straight back stayed,12/19/21,
11/15/21 17:13,Liberty,PA,USA,Changing,10 to 20 minutes,Its a series of lights that would always go back to being a triangle.,4/22/22,Yes
11/15/21 17:00,Atlanta,GA,USA,Unknown,,Long white trail moving across the sky,12/19/21,
11/15/21 12:00,Piriapolis,Maldonado Department,Uruguay,Other,,"The object was not noticed at the moment of taking the photograph, but only when it was enlarged.",12/19/21,
11/15/21 07:26,Garrettsville,OH,USA,,,MADAR Node 64,3/4/22,
11/15/21 03:22,Auburndale,FL,USA,Circle,10 Minutes,Huge Bright Moving Moon,12/19/21,
11/14/21 23:40,Conroe,TX,USA,Light,30 seconds,There was a very dim light moving extremely fast while star gazing. It headed north east and shot up fast shortly after leaving my view,3/4/22,
11/14/21 22:00,Yelm,WA,USA,Circle,15 minutes,"A low flying, silent craft I could see inside of, one silver clad human shape, a red chair. Door opening and closing.",6/22/22,
11/14/21 20:33,West Jordan,UT,USA,Light,5 min,flashing green light zig zagging across the sky and making a humming noise as it flew over me.,11/15/21,
11/14/21 18:30,Santa Cruz,CA,USA,Triangle,,"SINCE OCTOBER 29TH, A PAIR OF LIGHTS HAVE RETURNED TO SANTA CRUZ EACH NIGHT. THEY DO NOT APPEAR OR BEHAVE AS PLANETS",12/19/21,
11/14/21 10:56,Spokane,WA,USA,,,MADAR Node 37,3/4/22,
11/14/21 10:40,Greenville,SC,USA,Sphere,10min.+ -,S-W 7 or so white sphere's playing in mid air moving from side to side like disappearing and reappearing back and forth up and down.,3/4/22,Yes
11/14/21 06:50,Largo,FL,USA,,,MADAR Node 140,3/4/22,
11/14/21 00:11,Rio Ranco,NM,USA,,,MADAR Node 161,3/4/22,
11/13/21 19:45,Hemet,CA,USA,Light,3 minutes,"Amber/Orange sphere witness at evening outdoor birthday party South of Hemet,Ca",11/15/21,
11/13/21 17:35,saint augustine,FL,USA,Circle,5 mins,I witnessed what appeared to be a flying disk hovering and what appeared to be a projectile fired at it.,6/22/22,Yes
11/13/21 17:25,San Clemente,CA,USA,Sphere,2 minutes,"Orange/Red Orb above Trestles in San Clemente, CA",12/19/21,
11/13/21 16:34,Dunedin,FL,USA,Flash,7 seconds,Plusating White Light coming back from Beach,11/15/21,
11/13/21 16:00,Yonkers (Westchester Co.),NY,USA,Light,Several seconds,"Fast moving, small, bright green light sped across the southern Westchester County sky, late afternoon on Saturday November 13, 2021.",11/15/21,
11/13/21 15:00,Huntersville,NC,USA,Unknown,,"A white object, spherical or possibly egg shaped, was floating about as high as a plane. While I watched it, it vanished instantly.",12/19/21,
11/13/21 11:00,Littleton,CO,USA,Light,30 minutes,"""Foo Fighter"" chased by two military helicopters",3/4/22,
11/13/21 00:04,Mt. Vernon,IN,USA,,,MADAR Node 119,3/4/22,
11/12/21 22:55,Rochester,NY,USA,,,MADAR Node 162,3/4/22,
11/12/21 20:15,West Hills,CA,USA,Fireball,10 minutes,Multiple fast traveling fireballs in the night sky.,11/15/21,
11/12/21 17:53,Tampa,FL,USA,Disk,2:00,I was walking my dog at approximately 5:51 on a sunset in Tampa Bay I looked up in the sky and I thought it was a jet trail as I watche,11/15/21,
11/12/21 11:16,Garrettsville,OH,USA,,,MADAR Node 54,3/4/22,
11/12/21 10:00,Hickory Creek,TX,USA,Circle,2-3 minutes,2 identical circular orange spheres traveling approximately 30 sec apart!,11/15/21,
11/12/21 05:46,Portage,IN,USA,,,MADAR Node 178,3/4/22,
11/12/21 00:40,Freeburg,IL,USA,Unknown,Atleast 15 mins,Orbs that were hovering in one spot,3/4/22,Yes
11/11/21 23:55,Gloucestershire (UK/England),,United Kingdom,Disk,Seconds,I was woken by a missed call at 11 29 last night lay in bed awake and saw a red saucer shape with surrounding light looked like the pla,11/15/21,
11/11/21 23:30,Fenton,MI,USA,Circle,4 seconds,A triangular shape of 200 white transparent lights flew East in about 4 seconds.,11/15/21,
11/11/21 23:00,Buck Creek,Alberta,Canada,,,"Low-flying, slow moving, very large at close range object",12/19/21,
11/11/21 21:05,Southampton,City of Southampton,United Kingdom,Unknown,2 minutes,Flashing behind clouds and cilindric flying object,9/9/22,
11/11/21 21:00,Chesterfield,VA,USA,Triangle,,Looked like red lights - could have been a craft,12/19/21,
11/11/21 20:00,Como,NC,USA,,5 minutes,Bright white light,11/15/21,
11/11/21 19:00,Rio Rancho,NM,USA,Changing,,Witnessed bright object high in sky that changed colors randomly.,12/19/21,
11/11/21 18:30,Manchester,NH,USA,Circle,8 seconds,As I went outside to get a coffee from my girlfriend who was about to pull up to her house around 730pm I looked up into the sky and sp,11/15/21,
11/11/21 18:18,North Las Vegas,NV,USA,Cigar,30 seconds,"Cigar shaped bright lite craft, dropping squrae pods multiple color.",11/15/21,
11/11/21 18:00,Ventura,CA,USA,Teardrop,15 minutes,Bright object seen for several minutes in western sky,11/15/21,
11/11/21 18:00,Bethalto,IL,USA,Other,30 seconds,Huge v shape with 9 lights,3/4/22,
11/11/21 14:20,Whittier,CA,USA,Other,5 minutes,"At Around 14:20 pm I was having a conversation with a co-worker and as he walked away to speak to the supervisor, I looked at the sky b",11/15/21,
11/11/21 12:44,Eads,TN,USA,,,MADAR Node 32,3/4/22,
11/11/21 11:00,Leavenworth,KS,USA,Circle,Approximately 3 minutes,I was taking a video of the flyover and during review I noticed several shinny objects mimicking the aircrafts,9/9/22,Yes
11/11/21 10:20,Youngstown,OH,USA,,,MADAR Node 73,3/4/22,
11/11/21 09:30,Columbus,GA,USA,,Very quickly,"I saw a large v-shaped, silent thing fly over my house just below the clouds, only preceded by the sound of moving air.",12/19/21,
11/11/21 09:00,Taipei (Taiwan),Taipei,Taiwan,Egg,,Accidental shoot,12/19/21,
11/11/21 08:30,Jonesboro,AR,USA,,,MADAR Node 143,3/4/22,
11/11/21 05:38,Lexington,VA,USA,Light,3 minutes,"Light moving erratically in a northwesterly direction over Lexington, VA",11/15/21,
11/11/21 00:28,Fountain Inn,SC,USA,Triangle,5 minutes,"The craft was flying at about 500 ft when it flew over my vehicle, it made no sounds and was traveling about 5 mph",11/15/21,
11/10/21 22:00,Woodbury,CT,USA,Fireball,15 minutes,"Orange fireball sighted in Woodbury, CT",11/15/21,
11/10/21 22:00,Fulton,KY,USA,Triangle,2 minutes,We saw 2 lights that faded in and out of the sky. They stopped and changed direction. I used a spot light and pointed it at them and 2,11/15/21,
11/10/21 21:30,New Haven (not sure),CT,USA,Unknown,1 second,Bright horizontal white lights.,11/15/21,
11/10/21 20:11,Basalt/ Carbondale/ Glenwood Springs,CO,USA,Circle,11/26/2021 to 8/8/2022,There are over 400 unnderground in the ridge off Willits lane,9/9/22,
11/10/21 18:47,Marion,IN,USA,,,MADAR Node 79,3/4/22,
11/10/21 16:00,Augusta,ME,USA,Other,,Dark needle-like object at sunset,12/19/21,
11/10/21 11:45,Ashford (UK/England),,United Kingdom,Other,20 seconds,I dont know what this was,12/19/21,
11/10/21 09:06,Cary,NC,USA,Light,3 seconds,Beautiful meteorite flashed by us just as the Spacex rocket flew overhead. The rocket was very high heading norteast and the meteorite,11/15/21,
11/10/21 03:31,Jackson,TN,USA,Flash,30 seconds,Woke to take my dog for a walk at around 3:15 a.m. I tend to always look up at the nights sky asking to see something and as of this mo,11/15/21,
11/9/21 20:48,Ceuse (France),,France,,,MADAR Node 131,3/4/22,
11/9/21 20:25,Richfield,WI,USA,Triangle,3 minutes,Black (TR-3B) Triangle shape 300 feet wide 20 feet thick 200 feet away.,11/15/21,
11/9/21 20:00,Clemson,SC,USA,Triangle,5 minutes,2 people witnessed a triangular-shaped UFO above a lake before disappearing completely.,11/15/21,
11/9/21 05:25,Hope Valley,RI,USA,Triangle,1 minute,3 lights in triangle formation,11/15/21,
11/9/21 00:00,Silver Creek,GA,USA,Triangle,Hour or so,Sitting outside I noticed the same 3 light craft that I see nightly here. Then one after another they followed each other. My neighbor,11/15/21,
11/8/21 21:30,Indianapolis (near),TN,USA,Light,2 hours,"While operating a flight New York to San Francisco near the Ohio/Indiana border, I saw what looked initially like a satellite however i",11/15/21,
11/8/21 20:00,Hubbard,OH,USA,Triangle,1 minute,At 20:00 hours my husband and I were Traveling down the highway when just above the tree tops we saw a triangle craft. It had a bright,11/15/21,
11/8/21 17:54,Bremerton,WA,USA,Unknown,3 minutes,Several bright lights captured on video near Seattle seen in Bremerton Wa 11/8/21 at 17:54,11/15/21,
11/8/21 15:00,Lebanan,TN,USA,Rectangle,not stated,All-black rectangular object flying very low and slow,3/4/22,
11/8/21 08:05,Birdseye,IN,USA,Cigar,5-10 minutes,Star bright light in broad daylight cigar shaped,11/15/21,
11/8/21 06:49,Morganto,NC,USA,Changing,Unknown,Blue orb that had a light run into it and flare up of light,9/9/22,
11/8/21 03:59,Port Angeles,WA,USA,,,MADAR Node 49,3/4/22,
11/7/21 21:52,Alexandria,VA,USA,Circle,2-3 seconds,Unexplained round aerial object with no observable audible emissions observed.,11/15/21,
11/7/21 20:00,Hubbard,PA,USA,Triangle,40 seconds,Triangular SOLID craft.,11/15/21,
11/7/21 19:16,Los Altos,CA,USA,,,MADAR Node 52,3/4/22,
11/7/21 18:20,Greenfield,IN,USA,Sphere,15 minutes,"Orange colored orbs flying in formation over Greenfield, IN ((NUFORC Note: Witness is experienced astronmer. PD))",11/15/21,
11/7/21 18:15,Dickinson,TX,USA,Other,unknown,"Two orange/red dots spotted hovering in the sky over League City/Dickinson, TX area",11/15/21,
11/7/21 17:47,St. Louis,MO,USA,,,MADAR Node 70,3/4/22,
11/7/21 15:30,Kansas City,KS,USA,Light,3-4 and 2 mins. Two fiffe,Saw a number of flashing lights same as shown in congressional hears on UFO,6/22/22,
11/7/21 09:42,San Francisco,CA,USA,Oval,20 seconds,"3 ovals in a fixed triangle pattern flashing light in the sky over San Francisco, Sunday morning 11/7/21",11/15/21,
11/7/21 08:08,Jonesboro,AR,USA,,,MADAR Node 143,3/4/22,
11/7/21 06:47,Laurelville,OH,USA,,,MADAR Node 107,3/4/22,
