Date / Time,City,State,Country,Shape,Duration,Summary,Posted,Images
2/24/22 19:35,Hondo,TX,USA,Light,10 minutes,Blue starlike object appeared above neighborhood street light i could only see 1 object until recording i found serveral others,4/22/22,
2/24/22 19:31,Hondo,TX,USA,Other,4 minutes,Objects in the sky with multiple activity going on no sound no noise no flasing we only saw a bright blue light with naked eye. Ithers,3/4/22,Yes
2/24/22 18:00,Mobile,AL,USA,,,MADAR Node 63,4/22/22,
2/24/22 17:28,Boston,MA,USA,Changing,About 5 minutes,I don't know what I saw. ((NUFORC Note: Looks to us possibl to be a contrail behind a high-altitude aircraf. PD)),3/4/22,Yes
2/24/22 14:44,Edmond,OR,USA,,,MADAR Node 197,4/22/22,
2/24/22 11:12,Wichita,KS,USA,Cigar,Human reptilian Jeffrey,I need someone to call me he won't leave me an my dog alone because I have proof,3/4/22,
2/24/22 10:48,Santa Fe,NM,USA,Sphere,Short,Second floor of Capitol building while on self guided tour,9/9/22,Yes
2/24/22 06:15,Milford,NH,USA,Rectangle,5 to 8 minutes,"As I was stopped at the red light, I looked up in front of me and a very bright glowing white lighted object appeared out of no where.",3/4/22,
2/24/22 06:05,QUEEN CREEK,AZ,USA,Circle,1 min 29 seconds,I caught something i can't find anyone to explain what it is,3/4/22,Yes
2/24/22 05:36,Cutler Bay,FL,USA,Fireball,2minutes,Fireball scatters into what appears to be 8 different lights. ((NUFORC Note: Possibly a parachute team with flare?? Good video! PD)),3/4/22,
2/24/22 02:00,Honolulu,HI,USA,Circle,About 5 seconds,Strange bright flashing lights behind Koko Head,3/4/22,
2/24/22 00:57,IMPERIAL BEACH,CA,USA,Changing,5 minutes,Circular shape changing light moving at rapid speeds and shifting from one ball of light to two,6/22/22,
2/23/22 21:10,San Diego,CA,USA,,15 minutes,4 circular white lights darting/chasing each other behind cloud cover.,3/4/22,
2/23/22 21:00,El Paso,TX,USA,Light,30,A bright white light that streaked across the sky from left to right.,3/4/22,
2/23/22 20:15,Gaston,SC,USA,,20 minutes,saw two craft (1) moving E to W and (1) moving N to S then back and a flashbulb,3/4/22,
2/23/22 19:35,Ely,MN,USA,Rectangle,5 minutes maybe?,"Bright green object moving upward. ((NUFORC Note: Possibly a lens flare, caused by a bright light in field of view of camera?? PD))",3/4/22,Yes
2/23/22 14:00,N/A - Pacific Ocean west of Guadalupe Island,,Mexico,Sphere,Image found on Zoom Earth,I was doing a random search on Zoom Earth over the Pacific Ocean and found this image at the surface. See link.,3/4/22,Yes
2/23/22 06:25,Brownstown,PA,USA,Circle,more than 15 minutes,I noticed a blue glow in the sky over a farm. I pulled over and watch it fly in random directions. (((NUFORC Note: Good video! PD)),3/4/22,
2/23/22 04:30,Oceanside,CA,USA,Diamond,1 minute,hovering over crater in empty field,4/22/22,Yes
2/23/22 03:50,Los Angelas,CA,USA,Circle,30 seconds,"While driving to work this morning i noticed these 6 circular lights flying fast, but gradually, and in unison..",3/4/22,
2/22/22 20:00,Kew gardens ny,NY,USA,Other,About one hour,Not a craft actual being in my apt,6/22/22,
2/22/22 18:50,Lafayette,GA,USA,Fireball,Over an hour,A fireball looking circle orangeish and blueish colors illuminating,9/9/22,Yes
2/22/22 17:55,Johnson Valley,CA,USA,Triangle,2-3 min,Bright light in sky turned into orange triangle and then disappeared into the night,3/4/22,
2/22/22 17:46,San Francisco,CA,USA,Circle,~30 seconds,Black Ball in the clouds. ((NUFORC Note: Good videoof a fast-mving disc! PD)),6/22/22,
2/22/22 17:44,Lancaster Lancashire (UK/England),Lancashire,United Kingdom,Unknown,5 minutes,Wierd line sort of shape,3/4/22,Yes
2/22/22 14:30,Tucson,AZ,USA,Formation,10 minutes,I witnessed a huge V formation with 5 lights silently hovering.,3/4/22,Yes
2/22/22 13:53,Las Vegas,NV,USA,Circle,Seconds,Looking through pictures,3/4/22,Yes
2/22/22 12:36,Grafton district/ Northern NSW,New South Wales,Australia,Other,Maybe 20 seconds,Six stationary craft in a grid formation. The craft were of a 'Z' shape. I can't find any similar shape on the internet. I have a photo,10/8/22,Yes
2/22/22 05:04,Santa Claus,IN,USA,,,MADAR Node 114,4/22/22,
2/22/22 05:03,Portage,IN,USA,,,MADAR Node 178,4/22/22,
2/22/22 04:54,Edmonton (Canada),AB,Canada,Cylinder,2min,"West Edmonton looking east. ((NUFORC Note: Possibly a cluster of Starlink satellites, we believe. PD))",3/4/22,
2/21/22 23:39,Harlingen,TX,USA,Light,short 1 second,Short burst of green and blueish light,3/4/22,
2/21/22 21:00,Fairlee,VT,USA,Light,40,Looked like a star and moving around erratically.,3/4/22,
2/21/22 20:30,Watertown,CT,USA,Cigar,10-15 seconds,UFO spotted over Watertown Ct home,3/4/22,
2/21/22 20:25,Rego park,NY,USA,Circle,10 minutes,"4 floating, white/orange circles",3/4/22,Yes
2/21/22 19:00,Morgantown,WV,USA,Fireball,2 minutes,"My wife & I saw 3 orange/yellow objects that looked like fire pop up from horizon, move across the sky and disappear into the clouds",3/4/22,
2/21/22 12:39,Buffalo,NY,USA,,,MADAR Node 163,4/22/22,
2/21/22 09:45,Marlboro,NJ,USA,Rectangle,3 seconds,"Shiny white,with some black on bottoms, in formation",3/4/22,
2/21/22 06:00,Trinity,FL,USA,,Several minutes,There was a fixed object in the sky,4/22/22,Yes
2/21/22 05:27,Midwest City,OK,USA,,,MADAR Node 172,4/22/22,
2/21/22 04:33,Reykjavik (Iceland),Capital Region,Iceland,Light,15 minutes,3 crafts that appeared from the west heading north moving in a way that was not like an airplane with a 4th craft followed after 10 min,3/4/22,
2/21/22 04:30,Berlin Township,PA,USA,Star,20 minutes,"Flickering light similar to the way a star twinkles, moved sideways up and to the right and hung between 20 & 35 feet above the ground",3/4/22,
2/20/22 21:30,Punxsutawney,PA,USA,Oval,1minute,I saw roughly 8 oval objects traveling west for approximately 1 minute.,3/4/22,
2/20/22 19:05,Laytonville,,USA,Circle,Hour and still viewing,Been seeing these ufo in greater numbers nightly for 2 weeks,3/4/22,Yes
2/20/22 18:30,Jefferson Hills,PA,USA,Changing,15 minutes,Circular but through binoculars it was multiple lights together,3/4/22,
2/20/22 17:00,MIAMI,FL,USA,Cylinder,80 MINUTES,"I have evidence of an alien invasion going on, and shapeshifters are on the ground.",3/4/22,
2/20/22 12:16,Los Angeles,,USA,Oval,15 - 20 minutes,"Oval, stationary rotating object",3/4/22,Yes
2/20/22 11:28,Atenas,Alajuela Province,Costa Rica,Other,2 Seconds,I just R ((NUFORC Note: Bird in flight. PD)),3/4/22,Yes
2/20/22 09:52,Outside LA,CA,USA,Unknown,"All the time, last week","This is not about ufos but about actual extraterrestrial life contacting me and I have video proof unedited, this is real first contact",3/4/22,Yes
2/20/22 04:55,Kapolei,HI,USA,Light,Steady position,A bright light that hovers in the sky,3/4/22,
2/20/22 00:24,deep river,CT,USA,Circle,15 min,strange lights flashing separating into 3 parts but coming back to i rams hovering over area up and down,3/4/22,
2/19/22 21:03,Tucson,AZ,USA,Circle,Approximately 4 minutes,"I observed 6 bright orange, silent, orbs in perfect formation traversing the skyline",3/4/22,
2/19/22 19:32,Kings mountain,NC,USA,Light,Several hours,Bright dodging light,3/4/22,
2/19/22 19:10,Wauchula,FL,USA,Triangle,10 mins,Square transformed into Triangle. ((NUFORC Note> Good video of orange orbs. PD)),3/4/22,
2/19/22 19:00,Columbus,GA,USA,Sphere,,Crafts over Columbus,3/4/22,
2/19/22 16:56,Salt Lake City,UT,USA,Unknown,5 minutes,"saw three lights moving quickly northbound in sky, joined soon by a 4th and 5th light",3/4/22,Yes
2/19/22 13:44,Cambridge,OH,USA,,,MADAR Node 137,3/4/22,
2/19/22 12:54,St. Louis,MO,USA,,,MADAR Node 70,3/4/22,
2/19/22 07:04,West Columbia,SC,USA,Rectangle,5-10 seconds,I observed a large rectangular object moving at a steady rate from northeast to southwest in the early morning with clear skies.,3/4/22,
2/19/22 01:43,Fallbrook/Oceanside,CA,USA,Cylinder,15 seconds approximately,Northeast on Douglas Dr. Witnessed something that came straight at us and it zig-zagged to miss and disappeared.,3/4/22,
2/19/22 01:00,Stillwater,MN,USA,Disk,3 hours,Disk like shape object sucking energy off the state prison with flickering bright glowing lights taking energy off prison power,3/4/22,Yes
2/19/22 00:40,Hamilton,NJ,USA,Sphere,10 minutes,Greenish white sphere hovering side to side in one location in the sky,3/4/22,
2/19/22 00:15,Wayne,NJ,USA,Circle,3 seconds,Circular object red and white lights,3/4/22,
2/18/22 23:30,Warrington,PA,USA,Other,1. Minute or so,Husband and wife,3/4/22,
2/18/22 22:32,Wichita,KS,USA,Formation,Just noticed,I was taking photo of moon . I just discovered the streaks in the photo afterwards,3/4/22,Yes
2/18/22 22:00,Anahola,,USA,Unknown,1 to 2 seconds,Very bright white light with slightly bluish green hue,3/4/22,
2/18/22 21:30,Rio Rancho,NM,USA,Changing,10 minutes,"Sent to Linda Moulton Howe, she can't ID",3/4/22,Yes
2/18/22 21:30,Athens,GA,USA,Sphere,Several hours per night,I encounter craft daily and can record them daily. I have nearly 20 gb of videos and nowhere can find the like.,3/4/22,Yes
2/18/22 20:50,Rio Rancho,NM,USA,Changing,15-20,"Started out with two lights then separated out into multiple lights. Video has been cleaned by pro, results remarkable.",3/4/22,Yes
2/18/22 11:15,Mountlake Terrace,WA,USA,,,MADAR Node 100,3/4/22,
2/18/22 09:09,Crofton,,,Triangle,Approximately 3 minutes,"I could see the outline of a huge, cloaked triangle in the clouds",3/4/22,Yes
2/18/22 07:40,New Hudson,MI,USA,Disk,One picture,"Took a pic of the moon with my camera.Later when I looked at the pic and zoomed in, I saw the object in the pic",3/4/22,Yes
2/18/22 06:45,Silsbee,TX,USA,Disk,20-30 minutes,It was so bright. It was daylight but it was long and skinny. I was on my way to work. I know someone else that seen the same thing 800,3/4/22,Yes
2/18/22 01:30,,TN,USA,Changing,Over 60 minutes,Not all is visible to the naked eye.,3/4/22,Yes
2/17/22 22:04,Norwood,NJ,USA,,,MADAR Node 145,3/4/22,
2/17/22 21:32,Honolulu,HI,USA,Circle,5 Seconds,"An illuminated disk shot across the sky faster than any aircraft is capable of. Seconds later, it shot back in the exact opposite way.",3/4/22,
2/17/22 20:18,Granby,MA,USA,Diamond,5 minutes,I was driving while I saw a weirdly shaped aircraft hovering above me and then hovered over a field while very low to the ground.,3/4/22,
2/17/22 20:00,Collinsville,IL,USA,Light,3 seconds,"Bright teal column of light from that came from clouds and touched the ground then disappeared, didnt go back into clouds.",3/4/22,
2/17/22 18:53,Santa Fe Springs,CA,USA,Light,Many seconds,"In my over 60 years of looking at the night sky, I saw saw these two non flashing lights moving south. Never heard of 2 Satellites",3/4/22,
2/17/22 10:49,Royal Palm Beach,FL,USA,,,MADAR Node 76,3/4/22,
2/17/22 08:48,Raceway (Australia),Queensland,Australia,,,MADAR Node 134,3/4/22,
2/17/22 06:50,grants pass,,USA,Other,less than 30 sec,"appeared out of nowhere, dark color, and vanished, poof gone",3/4/22,
2/17/22 05:47,Honolulu,HI,USA,Light,5 days or more,It's a steady floating bright light that is hovering,3/4/22,
2/16/22 23:30,,VA,USA,Light,Around 10 seconds,Saw an orange light descend into a neighborhood,3/4/22,
2/16/22 20:50,San Jose,CA,USA,Sphere,Mayne about 30 seconds,Huge ball of light being escorted by 2 helicopters,3/4/22,
2/16/22 19:50,Hurstville (Australia),New South Wales,Australia,Other,5-10 minutes,Unable to identify,3/4/22,Yes
2/16/22 19:00,Mountain Home AFB,ID,USA,Sphere,1 minute,5 orange orbs in a v shape hovering,3/4/22,
2/16/22 16:13,Wellington,FL,USA,Circle,For about 5-10 minutes,I stared up in the sky as I was checking my mail and in between a couple of clouds it seems to be a disc shaped object,4/22/22,
2/16/22 12:02,Broken Arrow,OK,USA,,,MADAR Node 194,3/4/22,
2/16/22 06:30,Glendale,AZ,USA,Circle,5 min,Blinking flying backwards and up,3/4/22,
2/16/22 04:39,Jonesboro,AR,USA,,,MADAR Node 143,3/4/22,
2/16/22 00:38,South Dennis,MA,USA,Circle,10 minutes,"Pulsating, color changing light that seems to be above the beaches 5 miles away. Didn't move the 10 minutes I was outside & videoing",3/4/22,
2/16/22 00:32,Zealand (Canada),New Brunswick,Canada,Light,60 seconds ?,"Saw the object in the sky (light is what made it visible), but wasnt moving at first looked like it was spinning then took off.",3/4/22,
2/15/22 23:20,Gila Bend,AZ,USA,Fireball,15 Minutes,"One ""Fireball"" bright light, which ascended and descended rapidly +/- 100-200 Feet.",3/4/22,Yes
2/15/22 23:00,Rutland,OH,USA,,Approximately 2 minutes.,We were standing in our driveway and noticed the Tr3b Black Manta hovering above the woodline. Slowly flew over top of us 60 or 70 fee,3/4/22,
2/15/22 21:15,Charleston,WV,USA,Rectangle,4 seconds,Green square in sky moving at high speed.,3/4/22,
2/15/22 19:00,Eagle River,WI,USA,Cross,Several second's,Outside for a smoke and saw lights coming at the house. Ran like hell!,4/22/22,Yes
2/15/22 18:38,,AZ,USA,Chevron,10 seconds,"I was taking a picture of the moon. Later, I saw this odd shape moving. ((NUFORC Note: Blue-green lens flare? PD))",3/4/22,Yes
2/15/22 18:33,Smicksburg,PA,USA,Triangle,About 2 minutes,Seen lights low & slow in sky with almost no sound fly over us,3/4/22,Yes
2/15/22 16:35,Santa Cruz,CA,USA,,3 minutes,First 7 flashes of light followed by 7 shadowy saucer shapes that stayed still. The saucers disappeared one at a time until,3/4/22,Yes
2/15/22 12:07,Sonora,CA,USA,Oval,A few seconds,Caught on camera using super slow motion setting revield this craft on video,4/22/22,
2/15/22 12:07,Sonora,CA,USA,Circle,A few seconds,Filming in super slow motion as I got home ((NUFORC Note: Bird in flight. PD)),4/22/22,
2/15/22 06:30,Aurora,IL,USA,Formation,2 minutes,Triangular craft hovered then disappeared,3/4/22,
2/15/22 06:22,pikesville,MD,USA,Changing,15 minutes,One craft with 2 different shapes! I have pictures!!,3/4/22,Yes
2/15/22 06:15,Winchester,VA,USA,Light,5 to 7 seconds,I was driving and glanced up at the sky and say 3 bright stars and as I was looking 2 of them vanished,3/4/22,
2/15/22 04:55,Fort Wayne,IN,USA,Cross,8 minutes,I have 99 pictures of the sighting and one video. 100 images of evidence.,3/4/22,Yes
2/14/22 23:35,Vincennes,IN,USA,Unknown,Maybe a minute,Driving along the highway headed to night shift I saw three lights in weird pattern shot in the air took off like shooting star,3/4/22,
2/14/22 23:00,,VA,USA,Light,Around 1 minute,"Orange light appeared in the distance, flew for a ways, then descended straight down.",3/4/22,
2/14/22 22:57,Naples,FL,USA,Chevron,,Taking a picture of the moon and the blue object appeared in the photograph. ((NUFOC Note: Possibly a lens flare?? PD)),3/4/22,Yes
2/14/22 22:20,Chili,NY,USA,Circle,5 min,Red yellow tie of 6 lights stationary. Thought it was in a tower. Of some kind . N then it got smaller till it disappeared. min,3/4/22,
2/14/22 18:00,Bristol (UK/England),Bath and North East Somerset,United Kingdom,Changing,about a second,2 sets of white claws forming a cirular shape that rotated fast and colapsed into nothing.,3/4/22,
2/14/22 18:00,West Lafayette,,,Triangle,30 seconds or so,Driving along South River Rd. and saw three big white lights in triangle formation above the Wabash River,9/9/22,
2/14/22 16:35,Kilauea,HI,USA,Sphere,90 minutes,A bright white spherical object was hovering stationary but appeared to be vibrating. We witnessed at least 10 missiles that came close,3/4/22,
2/14/22 12:28,Aspen,NY,USA,Oval,5 times over hours,Very clear day tic tac shaped object constantly appearing in the sky and disappearing.,3/4/22,Yes
2/14/22 12:00,Jenks,OK,USA,Egg,1 minute,A white circular object moving slowly from east to west. I have a video,3/4/22,
2/14/22 06:10,Channarayapattana (India),Karnataka,India,Unknown,15min,A 'S' shaped glowing light in the horizon during early morning.,4/22/22,Yes
2/14/22 05:30,Camden,AR,USA,Oval,Still there..over 10 mins,A strange light in the sky just stationary,3/4/22,
2/14/22 05:03,St. Louis,MO,USA,,,MADAR Node 70,3/4/22,
2/14/22 03:10,Between Bir el Ater and Tebessa (Algeria),,Algeria,Unknown,15 minutes approximately,"Flashing lights on craft, motionless for extended period, followed by hight speed, erratic movement vertically and horizontally",3/4/22,
2/14/22 02:13,Arlington,TX,USA,Light,10 seconds,Bright light(bright like the North Star) Dropped at like a 105 Degree angle then zipped horizontally and disappeared. Lasted maybe 10s,3/4/22,
2/13/22 19:47,Charleston,SC,USA,Light,Approximately 1 minute,"A bright light about the size and distance of Lepus, become immediately brighter, then get very dim as it moved silently, staggered",3/4/22,
2/13/22 19:18,Spokane,WA,USA,Formation,5 min,Three small orbs from the SW of my southerly 3rd floor balcony.,3/4/22,
2/13/22 19:13,Spokane,WA,USA,Formation,5 min,Two Lights first appeared to be approaching landing pattern in tandum,3/4/22,
2/13/22 18:10,Idaho Falls,ID,USA,Disk,30 minutes. I have pics,We seen 5 to 6 flying. They were orange in color and were not move real fast but disappeared quickly. I have pictures.,3/4/22,
2/13/22 13:30,San Bernardino,CA,USA,Cylinder,Flew by 10 seconds,"So, we were flying over San Bernardino to Apple Valley, and I was looking for air traffic. About 100 feet below us just off of our rig",3/4/22,
2/13/22 10:28,Lacey,WA,USA,,,MADAR Node 50,3/4/22,
2/13/22 06:51,Sioux Falls,SD,USA,Other,45 seconds,"Large tail with multicolored light at head, big and was visible for a duration",3/4/22,Yes
2/13/22 06:50,Kenmore,WA,USA,Light,45 minutes,Very bright stationary light in sky,3/4/22,
2/13/22 06:47,Lees Summit,MO,USA,Circle,15 seconds,I saw something that looked odd.,3/4/22,
2/13/22 06:41,Surrey (Canada),BC,Canada,Circle,1 hour,Bright light noticed very close to my home,3/4/22,Yes
2/13/22 05:45,Lama,CO,USA,Triangle,30 seconds,Low flying aircraft bright light,3/4/22,
2/13/22 04:12,Star Valley,AZ,USA,,,MADAR Node 53,3/4/22,
2/13/22 01:07,California,MD,USA,Formation,Less than 1 minute,"3 orangey amber oval lights approached from east in formation to west at high rate of speed, slight wave pattern",3/4/22,
2/13/22 00:38,Birmingham,AL,USA,Disk,one minute,A colorfully lit disk floating up into the night sky,3/4/22,
2/12/22 23:49,Las Vegas,NV,USA,Light,,Coming out if T-Mobile arena after a concert and took a random picture of New York casino,3/4/22,Yes
2/12/22 23:00,Lacey,WA,USA,Disk,Long time,Different colers of light with a disc shape.moves when u try to take pics,3/4/22,
2/12/22 22:15,Jacksonville,FL,USA,Circle,20 seconds,Three glowing orange orbs in formation flying directly above clouds at about Mach 2,3/4/22,
2/12/22 20:15,Melbourne beach,FL,USA,Fireball,3 minutes,"2 comet shaped fireballs, Falling together, swerving back and forth,. Lights went out and reappeared",3/4/22,
2/12/22 19:45,Novi,MI,USA,Triangle,Steady driving on freeway,"6-8 bright lights all around triangle, low in sky, hovering",3/4/22,
2/12/22 19:30,Vero Beach,FL,USA,Changing,2 minutes,"2 comet-like lights descend in unison from sky; Take turns blinking on and off, flying in U pattern and infinite symbol pattern",3/4/22,
2/12/22 18:11,Murfressboro,TN,USA,Other,6:00-6:30,"While me and my friends were walking down the street in the dark.. there we saw it, a possible ufo floating and creeping around.",3/4/22,
2/12/22 17:52,Oakland,CA,USA,Changing,6 mins,Looked up at the moon and noticed three small shapes in a triangle formation spinning.,3/4/22,
2/12/22 17:37,Gresham,OR,USA,Diamond,1 1/2 min,UFO Sighting In Gresham Oregon,3/4/22,
2/12/22 17:15,Vernal,UT,USA,,,MADAR Node 181,3/4/22,
2/12/22 17:00,Sacramento,CA,USA,Triangle,15 minutes,Metallic pyramid,3/4/22,
2/12/22 14:39,Roslyn,WA,USA,Chevron,10 seconds,Ball of light followed by weird dual lighted cheveron something,3/4/22,
2/12/22 12:15,Elizabethtown,NC,USA,Unknown,15 to 20 seconds,A chemtrails without aircraft leading it,3/4/22,
2/12/22 10:00,Allentown,PA,USA,Changing,Still there i have pics,I have pics of things in the sky. I got them from my weather channel,3/4/22,Yes
2/12/22 06:53,Youngstown,OH,USA,,,MADAR Node 73,3/4/22,
2/12/22 04:20,Wortham,TX,USA,Circle,several hours,"orb in the sky dancing all over the place, and then another one showing up",3/4/22,
2/12/22 04:17,Orland,CA,USA,Other,,Reappearing serpent like creatures that bite,9/9/22,
2/12/22 04:15,Kelowna,British Columbia,Canada,Fireball,1minute,Extremely bright light woke me up. As I opened my eyes I saw a huge bright radiating light from the mountaintop across the lake from us,3/4/22,Yes
2/11/22 22:00,Orangeburg,NY,USA,Sphere,4 hours of video,Video of orbs going in directions could not see with naked eye,3/4/22,Yes
2/11/22 21:39,Littleton,MA,USA,Cylinder,~6 second video attached,"A bright orb which transforms into a cylinder emerges from the ground with a ""puff"" of snow as it emerges. video avsailable",5/31/22,
2/11/22 20:40,Framingham,MA,USA,Circle,1 min,Red sphere flying together,3/4/22,
2/11/22 17:02,West Chazy,NY,USA,,,MADAR Node 65,3/4/22,
2/11/22 15:16,Folsom,CA,USA,Sphere,2-3seconds,Filming a T-38 in flight and saw a UFO in the video,3/4/22,Yes
2/11/22 15:06,Franklin,VA,USA,Circle,approx 1-2 minutes,"Roundish object spotted moving in a steady, straight line. Very high up in the sky. No contrail, no wings. Disappeared unexpectedly.",3/4/22,
2/11/22 10:03,Thompson Station,TN,USA,,,MADAR Node 33,3/4/22,
2/11/22 08:06,Lake Lynn,PA,USA,Sphere,5 minutes,"Sphere like object moving slowly across the sky that didnt look like a plane, jet or helicopter",3/4/22,Yes
2/11/22 04:30,North Port,FL,USA,Sphere,Was outside for half hour,Possible UFO,3/4/22,Yes
2/11/22 04:00,Atwell (Australia),Western Australia,Australia,Sphere,3 hours!!!!!!!!,This thing was 10 times the size of a planet and every half hour almost exactly it would fade to black and come back brighter,3/4/22,
2/11/22 03:58,Edmonds,WA,USA,,,MADAR Node 61,3/4/22,
2/11/22 01:07,Imperial Beach,CA,USA,Circle,1.5 hours,"Circular plasma like colored shape with red, green, and purple hues and spinning at rapid speeds and moving sporadically",6/22/22,
2/11/22 01:00,Warwick,MA,USA,Unknown,3-4 seconds,Only heard it.,3/4/22,
2/10/22 21:20,Corcoran,CA,USA,Fireball,10 minutes,Orange UFOs above town,3/4/22,
2/10/22 21:15,Whittier,CA,USA,Unknown,2.28,Color changing orbs of some kind,9/9/22,
2/10/22 21:04,Meyerton,Gauteng,South Africa,Sphere,Lasts about 3-5 minutes,"They occur frequently at night, flashing while standing still and would then dissapear or change location",3/4/22,
2/10/22 19:22,Dover,DE,USA,Triangle,4 minutes,Moved very slowly just above the roof tops of some medical facilities across from the hospital.,3/4/22,
2/10/22 17:47,Moravia,PA,USA,Other,1-2 seconds,Saw cloud like structure flying,3/4/22,
2/10/22 16:34,Aylesbury,Buckinghamshire,United Kingdom,Sphere,2 minutes,Flashing sphere spotted in the sky,3/4/22,
2/10/22 11:49,League city,TX,USA,Disk,N/a,UFO in clouds,4/22/22,Yes
2/10/22 11:48,League City,TX,USA,Disk,Found in pic,In a cloud above my home,3/4/22,Yes
2/10/22 11:10,Somwhere between Las Vegas and WA ST closer to WA,,USA,Disk,Saw it in frame 2 times,Saw it briefly two times in frame taking pictures then looked back over pics and realized I capt. it tried recreating it with no luck,3/4/22,Yes
