Date / Time,City,State,Country,Shape,Duration,Summary,Posted,Images
12/14/20 23:56,Sussex,NJ,USA,Light,A Few Seconds,Green Light moves across sky at high Speeds,1/19/21,
12/14/20 21:30,Lakeland/Winter Haven,FL,USA,Circle,Driving,Star like light moving very fast,12/23/20,
12/14/20 21:30,Kansas City,MO,USA,Other,30 seconds,Worming ribbon object moves through the kansas city sky.,12/23/20,
12/14/20 12:00,Urjala (Finland??),AK,Finland,Unknown,whole life,lava,1/19/21,
12/14/20 11:08,Earth City,MO,USA,Cylinder,1 min,"White cylinder / Stick Shape went from sitting completely still in the sky, then moving backwards, forwards then gone",12/23/20,
12/14/20 03:07,Spokane,WA,USA,,,MADAR Node 37,1/19/21,
12/14/20 00:00,,OK,USA,Fireball,,"Fireball resembing color of other meteors that night fell perfectly straight down as if it was a drop, delivery, or disguised landing.",1/19/21,
12/13/20 23:22,Show Low,AZ,USA,,,MADAR Node 74,1/19/21,
12/13/20 22:20,New York City,NY,USA,Other,One second,Green ring flew over New York city,12/23/20,
12/13/20 22:12,Hot springs,SD,USA,Unknown,50 seconds,"Fast approaching object turned into 3 green glowing bow shapes, then as it passed over the house light went out and it was metal object",1/19/21,
12/13/20 20:05,Framingham,MA,USA,Circle,4 minutes,Saw four red glowing balls moving at a high rate of speed one of them turning at a 90° angle. They were blinking in and out,12/23/20,
12/13/20 19:30,Gold Bar,WA,USA,Rectangle,3 seconds,"I think we saw a alien. It was gray and it flew right across front of our car it was the size of a coyote never touched the ground, it",12/23/20,
12/13/20 07:10,college park,MD,USA,Other,1 second,4 dots and a beam,12/23/20,
12/13/20 06:45,annapolis,MD,USA,Light,45 min,1 object north east bound disappeared then two bright objects disappeared then the last object covers a large area of the sky making n,12/23/20,
12/13/20 04:00,Bradenton,FL,USA,Triangle,5 minutes,"Big, black, triangular, no windows, no sound, no contrails and no lights untill it was about a mile away then it turn straight up glow",9/7/21,
12/13/20 01:30,Tramandaí,,Brazil,Light,30 seconds,"Red light turning into white, flying high up in the sky.",12/23/20,
12/13/20 00:00,Clearwater,FL,USA,Chevron,Seconds,Triangle chevron shaped with fixed lights flying low and fast it disappeared into thin air,12/23/20,
12/12/20 23:45,New Brunswick,NJ,USA,Disk,5 mins or so.,Saw a UFo in the sky while waiting for food delivery.,6/22/22,Yes
12/12/20 23:37,Hanover,MA,USA,,,MADAR Node 77,1/19/21,
12/12/20 21:01,Star Valley,AZ,USA,,,MADAR Node 53,1/19/21,
12/12/20 21:00,West Hempstead,NY,USA,Other,3 minutes,"We looked up in the sky and there was a square object flying above us, very slow and made no sound. Each point had a light and it was t",12/23/20,
12/12/20 21:00,New York,NY,USA,Light,5 minutes,BALLS OF LIGHT MOVING IN FIGURE 8,12/23/20,
12/12/20 16:50,Tucson,AZ,USA,Light,5 min,"Seen at first as a stationary single point of bright red light, against blue sky, then as changing colors of red, white and black",12/23/20,
12/12/20 14:10,Allen,TX,USA,Oval,5 minutes,"Amorphous and slighly oval shaped, black object seen in broad daylight...",12/23/20,
12/12/20 10:41,Ajax (Canada),ON,Canada,,,MADAR Node 41,1/19/21,
12/12/20 07:36,Flowery Branch,GA,USA,Fireball,2 to 3 mins,I woke up this morning and approximately 07:34 I opened my balcony door off my bedroom (2nd floor) and seen a bright light. At first I,12/23/20,
12/12/20 03:00,rt66,VA,USA,Disk,about 1 minute,Cannot come up with another excuse for what I saw.,3/2/21,
12/12/20 01:35,Moonachie/Little Ferry,NJ,USA,Disk,4 minutes,UFO with Bright White Lights at around 1:30am,12/23/20,
12/12/20 01:00,Bayville,NJ,USA,Fireball,10 minutes,I was standing outside on the front porch and I saw 2 fireball like objects floating through the sky flying at a fast speed. Faster tha,12/23/20,
12/11/20 19:30,Tampa,FL,USA,Unknown,10 seconds,"Nearly Invisible and silent UFO outline hovering slowly, Arch shaped.",12/23/20,
12/11/20 18:09,Burlington,VT,USA,Egg,2min,"Bright light shot up into the sky, very fast and then came to a complete stop and lingered.",12/23/20,
12/11/20 18:00,Louisville,KY,USA,Disk,3 minutes,"Saucer seen by two individuals over Louisville, KY.",12/23/20,
12/11/20 17:03,Lords Valley,PA,USA,,,MADAR Node 44,1/19/21,
12/11/20 16:20,Ridgecrest,CA,USA,Other,00:15,Multiple similar sized objects not flying as expected with bright lights underneath.,12/23/20,
12/11/20 13:34,Port Angeles,WA,USA,,,MADAR Node 49,1/19/21,
12/11/20 11:30,Summerville,VA,USA,Diamond,5 minutes,"((HOAX??)) A bright light appeared , three colored lights in back. It zigzagged , dropped to the ground behind hill.",3/2/21,
12/11/20 09:17,Aston,PA,USA,Triangle,15 min,Very large translucent triangle,12/23/20,
12/11/20 07:00,Rancho mirage,CA,USA,Sphere,3 hours,Noticed a sphere staying still in the sky. Clouds moving above it. Not moving for hours. Seemed like it soaking up the morning sun. As,12/23/20,
12/11/20 04:00,Oaktown,IN,USA,Diamond,Ongoing 24/7,"I have reported this once already,it is ongoing.The lights around my home & the Sawmill in Oaktown laminate,drone-like.I can see people",12/23/20,
12/11/20 00:03,Stonington,CT,USA,Cone,Continuing,"Long. Without my glasses, it looked like a cluster of stars.",12/23/20,
12/10/20 20:06,Chicago,IL,USA,Light,Two seconds,Ufo travelled at high speed and disappeared in a portal?,12/23/20,
12/10/20 20:05,Melbourne,FL,USA,Triangle,<1 minute,"Triangular objects over Melbourne, FL",12/23/20,
12/10/20 19:25,Hookstown,PA,USA,Fireball,3 to 4 seconds,"Fiery, bluish, rocket tail traveling the night sky at a super sonic speed, then disappearing; left a distinct smokey travel line.",12/23/20,
12/10/20 19:00,Alpharetta,GA,USA,Triangle,20 min,My daughter and I were driving on 400 near the Mansell Exit and we saw 3 orbs in the shape of a triangle very large that spanned the fr,1/19/21,
12/10/20 18:42,Naples,FL,Untied States of America,Triangle,3 minutes,Video taped something actting funny in the sky.,12/23/20,
12/10/20 18:42,Naples,FL,USA,Triangle,3 minutes,Triangle shape the strip it look to be bounce up sideways and down really fast.,12/23/20,
12/10/20 18:30,Owatonna,MN,USA,Unknown,1 minute,Object with multiple white lights flying east bound making a sharp southern turn then turning back west and finally turns south as it g,12/23/20,
12/10/20 18:00,Washington,DC,USA,Light,30 seconds,Bright light not blinking moves across sky making no sound.,12/23/20,
12/10/20 17:15,Carson City,NV,USA,Light,1 second,"Carson City, 12/10/20: Just after dusk looking at sky. In a split second 2 blue/white lights, streaked very high above me as fast as sn",12/23/20,
12/10/20 17:00,Lagrange,IN,USA,Light,30 minutes,Strange lights over Lagrange Indiana 12/10/2020,12/23/20,
12/10/20 15:00,Running Springs,CA,USA,Sphere,,Blue spherical shape with what appears to be evenly spaced lights all around it,9/9/22,Yes
12/10/20 06:55,Petoskey,MI,USA,Light,8 seconds,Bright Flash on Fast Little Light Traveling over Little Traverse Bay,12/23/20,
12/10/20 05:11,"Newport Beach, Pacific Ocean",CA,USA,Changing,I have video of 45 sec.,Initially I thought I might have been looking at a helicopter or drown because of the way the flickering light moved.,6/22/22,
12/10/20 04:13,Star Valley,AZ,USA,,,MADAR Node 53,1/19/21,
12/10/20 03:20,McConnell,WV,USA,Disk,3 seconds,Seen from old rt 10 on 3 mile curve. One disc like structure at high speed was witnessed to drop straight down behind tree line locate,12/23/20,
12/10/20 03:15,WinstonSalem,NC,USA,Other,45 mins plus,A bright not moving object with pulsating red light watched for 45min to 1 hour,12/23/20,
12/10/20 02:04,Garrettsville,OH,USA,,,MADAR Node 64,1/19/21,
12/10/20 01:00,Anaheim,CA,USA,Other,10 seconds,Black cube seen from 100 meters. Clear 3D object,12/23/20,
12/10/20,Naples,FL,USA,Triangle,3 minutes,Triangle shape the strip it look to be bounce up sideways and down really fast.,12/23/20,
12/9/20 00:00,Tucson,AZ,USA,Light,1 hour,A series of unusual lights seen in the Southern skies of Tucson,12/23/20,
12/9/20 21:47,York Harbor,ME,USA,Circle,44 minutes,Pulsating Circular Light in sky off Southern Maine Coast,12/23/20,
12/9/20 20:16,Port Orchard,WA,USA,Sphere,About 15 to 30 minutes,Saw amber orange rotating sphere,3/4/22,
12/9/20 20:15,Port Orchard,WA,USA,Sphere,30 minutes,"Orange floating rotating ball, appears to follow me as I Walk around",12/23/20,
12/9/20 19:24,Benton,LA,USA,Sphere,2 minutes,Two to three objects seemingly intelligently operated. Stopped then swelled in size with large flash and streak of light.,12/23/20,
12/9/20 19:00,Golden,CO,USA,Chevron,Unknown,I saw this only the next day as I was looking at the photos I took with my IPhone SE 2020. It must be a glitch in the camera. Could a s,12/23/20,
12/9/20 15:00,Greenfield,IN,USA,Light,,It was the size of a football field at least. This object was hovering over a barn on 200 North in Greenfield .,3/2/21,
12/9/20 10:19,Show Low,AZ,USA,,,MADAR Node 74,1/19/21,
12/9/20 07:15,Modesto,CA,USA,Sphere,All night,An amber colored orb drops in and hovers above Turlock and moves above the modesto area. There is also two bright white sphere's that c,12/23/20,
12/9/20 06:18,Oaklandon,IN,USA,,,MADAR Node 87,1/19/21,
12/9/20,Gloucester,VA,USA,Triangle,Five minutes,My sister called five minutes ago and told me to go outside and look up to see a triangluar vechicle moving through the sky with red an,12/23/20,
