Date / Time,City,State,Country,Shape,Duration,Summary,Posted,Images
4/27/22 03:30,Milton,FL,USA,Triangle,30 sec,Triangular shape craft with 3 quite large white lights at each point,6/22/22,
4/26/22 23:53,Salt Lake City,TX,USA,Formation,I found it in a pic,I actually did not see this live I was just taking pics of my view from standing outside on my balcony,9/9/22,Yes
4/26/22 23:30,Between Orangeburg and Santee,SC,USA,Oval,5 minutes,White lights in that appeared to be oval in fashion was hovering approximately 500 feet from the ground. Turned to a 45 degree angle an,5/31/22,
4/26/22 22:57,Denton,TX,USA,Chevron,1-5 minutes,I have a short video of craft leaving scene of sighting,6/22/22,Yes
4/26/22 22:36,Loveland,CO,USA,Changing,30 to 45 seconds,Translucent Shapeshifting craft moving at impossible speeds,5/31/22,Yes
4/26/22 21:50,Madhubani,Bihar,India,Light,2 minutes,Red lighted object with strange movements,5/31/22,Yes
4/26/22 21:38,Lewisburg,OH,USA,Sphere,1 minute,I was driving and I saw three sphere like objects moving in strange patterns I'm the sky.,5/31/22,
4/26/22 21:00,Seattle,WA,USA,Light,5 min,Flashing light zipping around sky,5/31/22,
4/26/22 19:50,Richland,WA,USA,Other,2-3 seconds,"My 5-year-old and I saw a bright spiky object in sky, which dropped/disappeared quickly in a couple seconds.",5/31/22,
4/26/22 13:31,Littlerock,CA,USA,,,MADAR Node 56,5/31/22,
4/26/22 03:33,Portland,OR,USA,,,MADAR Node 66,5/31/22,
4/26/22 00:06,Millington,TN,USA,Light,Approximately 10 minutes,I saw a flash of light in the night sky that blinked on for approximately 1 sec and off for 3 it had a vary high Altitude and moved,5/31/22,
4/25/22 13:27,Payson,IL,USA,,,MADAR Node 97,5/31/22,
4/25/22 08:04,Norris City,IL,USA,,,MADAR Node 115,5/31/22,
4/25/22 06:24,Pompano Beach,FL,USA,Light,one picture,I don't know what it is might not be a ufo,5/31/22,Yes
4/25/22 04:30,Moundridge,KS,USA,Oval,4 seconds,"while outside at 430 am, at 38°12'9""N 97°31'7""W (38.202497, -97.518506), looking westward and up",5/31/22,
4/25/22 04:23,Duluth MN,MN,USA,Sphere,unsure,Caught a weird sphere on my blink camera. Uncertain of what it is.,5/31/22,Yes
4/24/22 22:20,Wooster,OH,USA,Formation,About an hour,"Three small starlike objects in a perfect triangle, each one higher than the other and moving strangely - definitely not satellite",5/31/22,
4/24/22 21:37,Boise,ID,USA,Rectangle,60 seconds each,3 very bright red/orange orbs with grey halos. Square metallic in center. Each flew 10 minutes apart. Hovered then high rate of speed.,5/31/22,Yes
4/24/22 20:20,"Mooresville, Charlotte",NC,USA,Circle,8.20 - 8.45+ PM,Spotted while waiting to photograph Starlink Satellites,5/31/22,Yes
4/24/22 20:00,Santa Barbara,CA,USA,Light,10 s,another very bright flasher,5/31/22,
4/24/22 19:30,Jonesboro,AR,USA,Other,1 min,Just was filming a storm in front of a tornado.,9/9/22,Yes
4/24/22 10:31,Dothan,AL,USA,,,MADAR Node 195,5/31/22,
4/24/22 10:15,St Augustine,FL,USA,Cylinder,Just seconds,3 cylinder craft seen in bright sunshine day,5/31/22,
4/24/22 08:17,Portage,IN,USA,,,MADAR Node 178,5/31/22,
4/24/22 08:08,Furlong,PA,USA,,,MADAR Node 38,5/31/22,
4/24/22 03:47,Mountlake Terrace,WA,USA,,,MADAR Node 100,5/31/22,
4/23/22 22:40,Denver,CO,USA,Circle,10:39-10:40,Medium sized reflective neon/medium green circle.,5/31/22,
4/23/22 22:00,Streetsboro,OH,USA,Triangle,10 to 15 seconds,I saw a large white triangular craft in orbit moving north to south,5/31/22,Yes
4/23/22 21:45,appleton,WI,USA,Triangle,1 minute,while driving i saw a very low craft with three white lights move strangely just above the trees,5/31/22,
4/23/22 21:40,Casa Grande,AZ,USA,Light,4 seconds,"Bright light appeared quickly, dips downward then curved up before suddenly vanishing.",5/31/22,
4/23/22 21:33,Colorado Springs,CO,USA,Changing,Watched it apprx. 5 mins,"Was looking at stars and one seemed to burst into flames, then suddenly went back to looking like a star.",5/31/22,
4/23/22 21:00,San Diego,CA,USA,Light,30 minutes to an hour,"Looked west from our doorstep at 9pm and saw a large shimmering lights. The colors were almost sparkling whites, reds, blues.",5/31/22,Yes
4/23/22 20:50,Green isle,MN,USA,Sphere,2 minutes,Just right outside of green isle there was a orb floating in the sky,5/31/22,Yes
4/23/22 18:46,Payson,IL,USA,,,MADAR Node 97,5/31/22,
4/23/22 18:00,,FL,USA,Circle,5,Witnessed a high speed object pass by our south west airlines flight bwi to west palm beach airport,5/31/22,
4/23/22 17:03,Bangalore,Karnataka,India,Unknown,less than 1 second,"A small, dark object flew quickly across the sky in daylight.",5/31/22,Yes
4/23/22 15:10,Camarillo,CA,USA,Changing,4 minutes,Ghost like shape shifting white semi-transparent flying object.,5/31/22,
4/22/22 23:45,Coventry,CT,USA,Other,1-2 seconds,"Not sure what it was,",5/31/22,
4/22/22 22:50,Lyman,ME,USA,Changing,3 minutes,Never seen anything like it,5/31/22,Yes
4/22/22 21:44,(S. of) Bradford VT. -- milepost 93.0 on I-91,VT,USA,Triangle,20 secs.,"mostly blue lights (and some white), organized in a triangle shape",5/31/22,
4/22/22 21:24,Fremont,CA,USA,Delta,1-2 minutes in total,saw some strange bright orange objects on my evening walk,5/31/22,Yes
4/22/22 21:23,Fremont,CA,USA,Fireball,1 to 2 minutes/maybe 5,Fireball with an x through it.,5/31/22,Yes
4/22/22 20:42,Saint James,MO,USA,Changing,5 minutes,"watched bright orange light fly straight up into the sky, then changed into ""plane"" Have video",5/31/22,
4/22/22 11:00,Mansfield,OH,USA,Cigar,15 min,It was at least a mile long .all lite up .,4/22/22,
4/22/22 05:35,Howard City,MI,USA,Cross,5 minutes,"It was Shaped like a capitalized letter ""T""",4/22/22,Yes
4/22/22 03:30,Wayne,MI,USA,Rectangle,Approx 5 min,It came from the S.E. over the railroad tracks and over the church,6/22/22,
4/22/22 00:12,Tipton,IN,USA,Cigar,Saw the craft for 5-10min,Saw a cigar shaped craft with lights on the underneath hovering above the city flying at fast speeds ((Starlink satellites??)),4/22/22,Yes
4/21/22 22:55,East Concord,NY,USA,Cylinder,5 minutes,"It was a silver/grey large cylinder shaped, moving slow and silent, going from north to south, as we tried to video it, it faded out.",4/22/22,
4/21/22 22:18,Las lomas,CA,USA,Light,Under 5 sec,Ufo light teleported through sky,5/31/22,
4/21/22 22:15,Dillsborro,IN,USA,Sphere,30-45 minutes,"I stepped outside, it was above me a couple thousand feet in the sky.",6/22/22,Yes
4/21/22 22:02,Blairsville,PA,USA,Cigar,2minutes,"Long cylinder, could see was metallic. Looked yellowish, lights along top.",4/22/22,
4/21/22 22:00,,WV,USA,Cylinder,Long lots of white lights,I saw this object flying over me it was long in shape lots of white lights then it was gone,4/22/22,
4/21/22 21:56,Akron,OH,USA,Cigar,Approx 30 -45 seconds,What at first appeared to be a weird cloud moving east turned cigarshaped with lights on side then disappe,4/22/22,
4/21/22 21:52,,WV,USA,,,"4 aircraft reported, many pilots discussed on frequency. ((NUFORC Note: Report from /faa employee. Starlink satellites?? PD))",4/22/22,
4/21/22 21:52,Gaithersburg,MD,USA,Cylinder,about 10 minutes,Possible UFO sighting.,5/31/22,Yes
4/21/22 21:51,Bloomington,IN,USA,Formation,1 minute,String of lights heading west to east across sky.,4/22/22,Yes
4/21/22 21:50,Flat Rock,MI,USA,Cigar,3-5 minutes,"Saw an amber string of lights fly west to east at airliner altitude, then seemingly faded into a perfectly clear night sky.",4/22/22,Yes
4/21/22 21:50,Parma,OH,USA,,3 minutes approximately,"10-12 evenly spaced lights appearing in northwest sky travelling southeast, fading out one light at a time. ((Starlink satellites??))",4/22/22,
4/21/22 21:50,Muskegon,MI,USA,Formation,2-3 mins,"Long, tight row of lights flew from over the lake going inland ((Starlink satellites??))",4/22/22,Yes
4/21/22 21:50,Natrona Heights,PA,USA,Disk,,Straight line on 20+ that just disappeared,4/22/22,Yes
4/21/22 21:50,Painesville,OH,USA,Other,2-3 mins. that we saw,Straight line of lights in formation,4/22/22,
4/21/22 21:49,Riverview,MI,USA,Star,3 minutes,Connected lights in the sky.,4/22/22,
4/21/22 21:45,Rochester,NY,USA,Cigar,Its lasted 20 seconds,I was fishing late night & stopped this Bart slow moving object!,5/31/22,
4/21/22 21:30,Corona De Tucson,AZ,USA,Unknown,About 10 minutes,Saw greenish blue lights following us from the Pima County Fairgrounds,10/8/22,
4/21/22 21:26,coraopolis,PA,USA,Unknown,,"I was walking down the street the I looked up and see a UFO, than I was talking loud then UFO slow then it goes",4/22/22,
4/21/22 21:22,Alvarado,NM,USA,Oval,Just over 1 minute,Orange line turned into green oval,4/22/22,
4/21/22 21:15,Madeira,OH,USA,Light,About one minute,In my back yard I was when I seen this enormous light,5/31/22,
4/21/22 20:52,Evansdale,IA,USA,Cylinder,1 minute,"Long straight bright white object, bright as the stars",4/22/22,Yes
4/21/22 20:47,Fareham,Hampshire,United Kingdom,Changing,1 min,There was a white round cloud and a bright light behind it moving at the same speed and distance.,4/22/22,
4/21/22 20:46,Lewes,East Sussex,United Kingdom,Light,1-2 mins,We saw what looked like a moving cloud in a cloudless sky then a moving light appeared next to it and moved smoothly across the sky,4/22/22,Yes
4/21/22 20:35,Kihei,HI,USA,Disk,10 tp 15 minutes,"A orange diamond shape caught my eye and I pulled over to film, I then noticed it changed to disk shape. Another on opposite side of hw",5/31/22,
4/21/22 20:32,Gretna,LA,USA,Star,around 5 minutes total,Bright ball of light appeared twice. First time was under a minute. Second time for about 10 seconds.,4/22/22,
4/21/22 20:23,Norwich,Norfolk,United Kingdom,Light,Couple of mins,Ball of Light pushing a cloud?,4/22/22,
4/21/22 17:55,Royal Palm Beach,FL,USA,,,MADAR Node 76,5/31/22,
4/21/22 15:30,Daytona Beach,FL,USA,Triangle,5 seconds,((HOAX)) alien,4/22/22,
4/21/22 10:06,Imperial,PA,USA,Cigar,About 3 mins.,Bright very slow no Soundwave very bright,4/22/22,Yes
4/21/22 01:53,Grants,NM,USA,Changing,Last 5 months,We are above Grants New Mexico stationery and moving every single night,4/22/22,Yes
4/20/22 23:19,Lafayette,CO,USA,Circle,10 seconds,I was looking out the window when I saw a circular shaped saucer at complete standstill in the sky.,4/22/22,
4/20/22 22:21,Riverdale,MD,USA,Other,10-15s,"Low flying, single, non-rotary craft with 3-4 distinct solid red lights",5/31/22,Yes
4/20/22 22:14,Rosedale,MD,USA,Light,5 min or longer,Lights changing and moving,4/22/22,Yes
4/20/22 21:54,Albuquerque,NM,USA,Circle,48 seconds,Potential object in the sky,6/22/22,
4/20/22 16:00,Market Harborough,Leicestershire,United Kingdom,Cylinder,4-5 minutes,"Cylindrical TicTac object at distance.Its size must have been very large, very bright white, so much so & stood out against the cloud",5/31/22,
4/20/22 11:38,Independence,MO,USA,,,MADAR Node 45,5/31/22,
4/20/22 00:45,Brooklyn,NY,USA,Changing,Approximately 30 minutes,Orb that changed shape shot up into the sky after hovering,5/31/22,Yes
4/19/22 23:56,Lumberton,MS,USA,Triangle,All the time,"IN DANGER Actual footage of UFO's and Alien on security system some paranormal, orbs, radio frequency and voices camera footage of all",4/22/22,Yes
4/19/22 22:30,Cancun,Quintana Roo,USA,Star,8-10 seconds,"Looking at stars, we noticed a shooting star moving in an unnatural way.",4/22/22,
4/19/22 22:00,Bishopville,SC,USA,Triangle,2.5 minutes,triangular shaped craft moving sw,5/31/22,
4/19/22 21:40,Morristown,TN,USA,Cigar,20 seconds,Very large cigar shape craft,6/22/22,
4/19/22 21:00,Nashville,TN,USA,Changing,hour,Shape changing ufo & colorshift,6/22/22,Yes
4/19/22 19:08,Jonesboro,AR,USA,,,MADAR Node 143,5/31/22,
4/19/22 05:48,Eads,TN,USA,,,MADAR Node 32,5/31/22,
4/19/22 03:55,Edmonds,WA,USA,,,MADAR Node 61,5/31/22,
4/18/22 20:27,Farmington,NM,USA,Circle,23 seconds,Orange UFO passing over my house,4/22/22,
4/18/22 19:55,"New Port Richey, Florida",,,Unknown,Not sure,I was looking at ants on my windshield and I saw something entering the atmosphere,4/22/22,Yes
4/18/22 18:01,Jonesboro,AR,USA,,,MADAR Node 143,5/31/22,
4/18/22 05:15,Port Jefferson,NY,USA,Light,10 seconds,A round ball of light whizzed past me in the early morning,4/22/22,
4/18/22 02:25,Parrottsville,TN,USA,Light,90 seconds,Super bright and unusual light hover and disappeared,4/22/22,
4/18/22 00:30,Newport,WA,USA,Unknown,3 minutes,Grey blob hovered over me,4/22/22,
4/17/22 23:52,Cleveland,OH,USA,Rectangle,5 to 10 minutes,"Long organic like a train, cigar, serpent 2 football fields long.",9/9/22,Yes
4/17/22 23:13,Rowley,MA,USA,Triangle,10 minutes,Triangle formation of lights,4/22/22,
4/17/22 22:35,Damascus,OR,USA,Sphere,20+ minutes,Hovering lights over Damascus Oregon,4/22/22,
4/17/22 20:05,York,PA,USA,Cigar,Maybe 5 minutes,"I live at the top on a hill- looked up and it was in the northwest sky, seemed to be hanging low",6/22/22,Yes
4/17/22 20:05,York,PA,USA,Other,10 minutes,Long straight vertical object,4/22/22,Yes
4/17/22 19:25,Indianapolis,IN,USA,,,MADAR Node 21,5/31/22,
4/17/22 16:30,Mansfield,MA,USA,Other,Unknown,I was taking a photo of the sky and caught what looks like a ufo in the picture.,4/22/22,Yes
4/17/22 16:00,Apache Junction,AZ,USA,Oval,Unknown,The item just pops in the last second or 2 of a short video.,4/22/22,Yes
4/17/22 12:08,Springdale,UT,USA,Disk,,"Nothing seen at the time, rather when we got home to look at pics from the trip. Submitted are 2 pics taken at the same time",5/31/22,Yes
4/17/22 06:22,Helena,MT,USA,,,MADAR Node 128,5/31/22,
4/17/22 02:04,"Citrus Park, Tampa",FL,USA,Light,45 Seconds,It was captured by my exterior surveillance camera.,4/22/22,
4/17/22 01:48,San Bernardino,CA,USA,Other,5 seconds,Flash of lights,4/22/22,
4/16/22 23:30,Eugene,OR,USA,Cross,15,My girlfriend and I saw 7 cross shaped crafts across the river.,4/22/22,
4/16/22 22:06,Bellingham,WA,USA,Triangle,3 - 4 minutes,As I was walking through the parking lot of my apartment complex I watched a cluster of 3 bright orange lights rising to the south.,4/22/22,
4/16/22 21:00,Bushkill,PA,USA,Chevron,5 min,From a bright glowing light to blue and white lights just still in the sky.,5/31/22,
4/16/22 20:21,Stillwater,MN,USA,Sphere,10 minutes,Group of 3 red orbs flying from West horizon to East horizon. Then separate individual red orbs about every 45 seconds. Same path.,4/22/22,
4/15/22 22:00,Merritt island,FL,USA,,20 minutes,High altitude Flash of light followed by dropping object,6/22/22,
4/15/22 21:55,Hellertown,PA,USA,Circle,,Helicopter white green red flashing circle,4/22/22,
4/15/22 21:21,Boise,ID,USA,Sphere,40 seconds,Went out to observe the sky tonight for my college astronomy class and saw a bright orange orb west of my house pulsating. It was the,4/22/22,Yes
4/15/22 21:05,Tiszanana,Heves County,Hungary,Light,1 minute / 5 minutes,"Light in sky does physically impossible maneuver with split second acceleration and speed, disappears then returns and hovers.",4/22/22,Yes
4/15/22 19:39,Tesuque,NM,USA,Light,1 minute,"Mothership hovering above Los Alamos, NM",9/9/22,Yes
4/15/22 18:47,Chennai,Tamil Nadu,India,Disk,1 min,Saw a disk with lights in sky ((NUFORC Note: Possible lns flare. PD)),4/22/22,Yes
4/15/22 17:04,Phoenix,AZ,USA,Rectangle,3 seconds (Live Photo),I am a nature hobby photographer and randomly took photo  in looking through photos I saw movement in live shot,9/9/22,Yes
4/15/22 17:04,Phoenix,AZ,USA,Rectangle,2 seconds,"Taking photos of sky/cloud formations on iPhone on 4/15/2022, reviewed photos in July and noted movement in Live",9/9/22,Yes
4/15/22 14:20,Aurora,IN,USA,Circle,,noticed blue orb in my photos of the sun,4/22/22,Yes
4/15/22 07:22,Riverdale,UT,USA,Light,Saw on tv and backyard,Was seen on tv show street outlaws flashes and streaks accross sky,4/22/22,Yes
4/15/22 05:30,Normandy Park,WA,USA,,1-5 min,A round circle of light in Puget Sound,4/22/22,
4/15/22 03:10,Sydney,New South Wales,Australia,Light,10min,"A light flying above which I thought was satellite until it stopped and changed direction. I can rule out plane, helicopter, satellit",4/22/22,
4/15/22 01:00,Orlando,FL,USA,Triangle,Brief,Approached from my right swooped on its side then leveled up and practically disappeared,4/22/22,
4/14/22 22:42,Avon,OH,USA,Light,about 40 seconds,"Two sequential bright, motionless, silent lights",4/22/22,
4/14/22 21:23,Casa Grande,AZ,USA,Unknown,Just a few minutes,Sitting watching the view,9/9/22,
4/14/22 21:00,Myrtle Beach,SC,USA,Changing,5 seconds,Red lights multiply then collapse and disappear,4/22/22,
4/14/22 18:00,,,,,2 seconds,On tv show,4/22/22,
4/14/22 15:23,Baker,FL,USA,Disk,during photo,iPhone photo reveals UFO,4/22/22,Yes
4/14/22 12:09,Teaneck,NJ,USA,,,MADAR Node 28,5/31/22,
4/14/22 08:10,New Caney,TX,USA,,25,Visit thier curious I think.,4/22/22,
4/14/22 07:50,Payette & New Plymouth,ID,USA,Sphere,15-30 Seconds,"Spherical object, Black, high speed with short bright blast of light.",4/22/22,
4/14/22 05:03,Loganville,,,Fireball,3 min,Glowing orb traveling at a slow rate of speed,4/22/22,
4/14/22 01:30,Peoria,IL,USA,Fireball,5-10 minutes,Orange and red in color with the entire orb pulsating lightly and traveling without any noise very slowly towards the East,6/22/22,
4/13/22 23:00,White Hall,IL,USA,Formation,Several minutes,Multiple lights in formation appearing from clouds then reentering clouds,4/22/22,Yes
4/13/22 22:30,Lake Ketchum,WA,USA,Diamond,15 seconds,I heard a loud whirring sound and looked above me to see a diamond shape craft fly over and turn invisible,4/22/22,
4/13/22 21:45,Autin,TX,USA,Circle,We stayed outside 30 min,One Brighton Light 100 Little lights flying around it fast as it moving around .,4/22/22,
4/13/22 17:50,Voleny,NY,USA,Oval,1 sec,Taking photos of storm got a photo of a disc,4/22/22,Yes
4/12/22 21:10,"Buffalo Township, Butler County",PA,USA,Circle,30 minutes,multi colored round shape,4/22/22,
4/12/22 21:00,Holdingford,MN,USA,Star,Fifty minutes,One stationary and squadron of UFOs buzzed by multiple military Camp Ripley Planes,4/22/22,
4/12/22 20:58,Prague,OK,USA,Disk,15 Seconds,A Disk Shaped Craft with Rotating Lights/Alternating Brightness,4/22/22,Yes
4/12/22 20:50,ABERDEEN,MD,USA,Rectangle,Saw this moving in sky,Saw this,4/22/22,Yes
4/12/22 20:32,Elkhorn/Omaha,NE,USA,Unknown,20 seconds,"at home during storm, was taking video of lightning when object came into view and disappeared behind clouds",6/22/22,Yes
4/12/22 16:45,Portage,IN,USA,,,MADAR Node 178,5/31/22,
4/12/22 14:15,Allentown,PA,USA,Cylinder,About 10-15 seconds,"Silvery opaque cylindrical shape with no wings, gliding slowly and silently across a perfectly blue sky.",5/31/22,
4/12/22 12:15,Lebanon,OH,USA,Rectangle,3 minutes,Gray rectangle in the sky with small whitish square on the bottom center,4/22/22,
4/12/22 10:21,Royal Palm Beach,FL,USA,,,MADAR Node 76,5/31/22,
4/12/22 06:51,Watsonville,CA,USA,,,MADAR Node 105,5/31/22,
4/12/22 06:14,West Chazy,NY,USA,,,MADAR Node 65,5/31/22,
4/11/22 21:30,bonita springs,FL,USA,Unknown,30 seconds,flying east to west about 30 seconds maybe 2-4000ft elevation with rectanglar bright lights all accross the rear of the vehicle maybe,4/22/22,
4/11/22 21:00,SeaBrook Island,SC,USA,Sphere,10-30 seconds,"Two red lights: One stationary, other moving.",4/22/22,
4/11/22 21:00,Schertz,TX,USA,Unknown,It was up in the sky.,"At first there were two of them but when I ran to get my phone, one only stayed and that's the one I recorded.",4/22/22,
4/11/22 18:57,Melbourne,Victoria,Australia,Cone,8 seconds,"Very low, very fast and a bright blue then white light from the back",4/22/22,
4/11/22 18:00,Fort LauderdaleTrying,FL,USA,,"Occurred all evening,",Cameras or video aimed at the stars was being broadcast through the hospital on Chanel #8,9/9/22,
4/11/22 17:23,Irmo,SC,USA,,,MADAR Node 95,5/31/22,
4/11/22 15:25,Cincinnati,OH,USA,Disk,3 seconds max,"Slowed down, stopped for maybe a second or two, then sped up and ""disappeared""",4/22/22,
4/11/22 13:50,Fresno,CA,USA,Formation,4 minutes,Black large silent object hovering over Fresno,4/22/22,Yes
4/11/22 13:45,Tampa,FL,USA,Light,12 seconds,light thats noticeably moving and seems to disappear and reappear,6/22/22,
4/11/22 13:15,Saint Louis,MO,USA,Other,A few seconds,"2 large ""S"" shaped crafts hovering fairly low",4/22/22,
4/11/22 11:33,Jericho,VT,USA,Unknown,About 5-10 minutes,"Saw something falling from the sky, leaving a smoke trail behind it.",4/22/22,Yes
4/11/22 09:15,Interstate 78 Near Lebanon exit,PA,USA,Circle,A few seconds,"I Was watching a jet going extremely high in the sky, and as I was watching my point of veiw showed a circular Disc flipping, moving aw",4/22/22,
4/11/22 01:42,Mobile,AL,USA,,,MADAR Node 63,5/31/22,
4/11/22 00:01,Saucier,MS,USA,Cross,20 minutes,cross shaped object heading south Northwest. while being chased by three solid black helicopters,4/22/22,
4/10/22 22:43,Egg harbor twp,NJ,USA,Light,Time stamed 13sec video 2,13 seconds of video of light orb,9/9/22,
4/10/22 20:36,Flatrock,NC,USA,Unknown,1-2 minutes,"Large, silent object",4/22/22,Yes
4/10/22 20:00,"Thornbury, Bristol",South Gloucestershire,United Kingdom,Cigar,1 sec,"son photos the moon, catches ufo",4/22/22,Yes
4/10/22 17:57,Buffalo,NY,USA,,,MADAR Node 163,5/31/22,
4/10/22 17:15,Jacksonville,FL,USA,Circle,25 minutes,Stationary white objects observed for 25 minutes,4/22/22,
4/10/22 07:20,Dallas,TX,USA,Oval,5 minutes,Saw a flying tic tac,4/22/22,
4/10/22 02:00,West Palm Beach,FL,USA,Cylinder,sev seconds,"A white tic-tac-shaped object was observed by witnesses to be speeding past an aircraft, spotted against the blue sky background. The o",5/31/22,
4/10/22 02:00,Royal Palm Beach,FL,USA,,,MADAR Node 76 (12 mi west of WPB),5/31/22,
4/10/22 01:57,clarksburg,WV,USA,Cigar,20h hours,2 craft meet on ridge and disappear,4/22/22,
