Date / Time,City,State,Country,Shape,Duration,Summary,Posted,Images
6/27/21 21:30,Upper Tract,WV,USA,Light,1 min,"At approximately 21:30 we witnessed the brightest planet type light I have ever seen traveling east to west. From my point of view, th",8/16/21,
6/27/21 21:24,Oakley,CA,USA,Circle,,My first UFO sighting,8/16/21,
6/27/21 21:20,Mililani,HI,USA,Oval,2 minutes,White round object traveling fast making 90 degree turns,8/16/21,
6/27/21 18:30,Bray (Ireland),,Ireland,Sphere,5 minutes,"My 10 year old son witnessed and photographed a small bright light high in the sky in Bray, Wicklow, Ireland that appeared from above",8/16/21,
6/27/21 18:00,Northridge,CA,USA,Triangle,10-15minutes,"Saw a large shiny object in the sky that had two bright lights on either side. It was shiny and hovering, planes flying behind and infr",8/16/21,
6/27/21 17:00,Ottawa (Canada),ON,Canada,Cylinder,30 seconds,"Looking up at an overcast sky, the ufo came into view below the cloud cover from the west and steadily made it's way east without a sou",8/16/21,
6/27/21 13:22,Star,ID,USA,Disk,2 minutes,Disc moving slowly overhead while sitting in our backyard.,8/16/21,
6/27/21 03:17,Watsonville,CA,USA,,,MADAR Node 105,8/16/21,
6/27/21 01:25,Mt. Vernon,IN,USA,,,MADAR Node 119,8/16/21,
6/27/21 00:07,Nampa,ID,USA,Sphere,1:00,The black object appeared coming from Kuna Traveling over Nampa ( crossing Greenhurst/12th) towards Boise direction. The object was bl,8/16/21,
6/26/21 21:16,Millerton,PA,USA,,,MADAR Node 104,8/16/21,
6/26/21 21:00,Methuen,MA,USA,Light,2:00,I saw 1 orange light heading diagonal across my view and was slowly fading. I heard a small noise but once it disappeared I didnt see,8/16/21,
6/26/21 18:00,Edgewood,NM,USA,Circle,30 minutes,"White circle, above clouds, moving slowly against wind",8/16/21,
6/26/21 16:20,Saginaw,TX,USA,Unknown,3-4 seconds,Taking pictures of a weather balloon and captured UAP.,9/9/22,Yes
6/26/21 13:32,Marathon,NY,USA,Egg,10 mins,say a egg shaped craft fly over me and my friend,8/16/21,
6/26/21 12:52,Paradise Springs,CA,USA,Sphere,1 Minute,Floating sphere like metallic object floated with intelligence over the trees.,3/4/22,
6/26/21,Palm Coast,FL,USA,Oval,3 secs,PALM COAST FLORIDA UFO SIGHTING,8/16/21,
6/25/21 21:30,Benton,LA,USA,Triangle,2 minutes,Triangular shaped craft silently skating/ flying over house and neighborhood,8/16/21,
6/25/21 05:30,Lexington,VA,USA,Oval,5 minutes,Strange but very beautiful,8/16/21,
6/24/21 17:45,New York City (Manhattan),NY,USA,Flash,10 minutes,Saw an extremely bright light late in the afternoon traveling at a very high altitude.,8/16/21,
6/24/21 14:00,Abilene,TX,USA,Teardrop,10 minutes,"White egg/teardrop craft seen hovering near Abilene, TX",8/16/21,
6/24/21 13:20,Pine Bush,NY,USA,,,MADAR Node 165,8/16/21,
6/24/21 10:37,getting to california,CA,USA,Cylinder,brief,this photo had disappeared when it was taken and today we found it looking for something else,6/22/22,Yes
6/24/21 10:10,Saratoga Springs,NY,USA,Sphere,10 seconds,"UFO chased by a military helicopter at approximately 10:10 EST, near Saratoga Springs, NY",8/16/21,
6/24/21 00:58,Newton Township,MI,USA,Disk,2 minutes,We were traveling in Newton Township alongside the Hiawatha National Forest to Munising. I saw a bright flash of light to my left. I,8/16/21,
6/23/21 20:00,Medina,TN,USA,Unknown,15 seconds,Unknown bright object disappears in a cloudless sky,7/31/21,
6/23/21 15:15,Solon,OH,USA,Other,5 minutes,Observed an unknown object flying over a cloud that resembled a helicopter with no rotors.,8/16/21,
6/23/21 13:09,Wenonah,NJ,USA,Circle,5 minutes from initial,Soap bubble type orb landing,9/9/22,
6/22/21 01:00,Senji (India),,India,Flash,15 seconds,I have that ufo video video as recorded 43 second... But im in India. you can't added my country in your center please contact with my,7/31/21,
6/21/21 22:00,Sturgis,SD,USA,,~10 seconds,"Multiple streaks in same spot, followed by slower one",8/16/21,
6/21/21 19:37,Buffalo,NY,USA,,,MADAR Node 163,8/16/21,
6/21/21 19:30,York City (Brooklyn),NY,USA,Circle,5 min6,"A round white object (sphere) zoomed quickly in the sky, then stayed stationary in one spot. Object then simply faded away.(?) I have n",7/31/21,
6/21/21 14:45,San Jose,CA,USA,Cylinder,10 Seconds,Capsule/Cylinder shaped object.,7/31/21,
6/21/21 03:55,Yuba Gap,CA,USA,Diamond,5 to 10 seconds,Diamond shaped object flying low in the Sierra Nevada.,7/31/21,
6/21/21 02:30,New Port Richey,FL,USA,Formation,Half hour,On the night of this occasion. I was sitting under a very cloudy night in Florida at or about 2:30 AM. I saw a light coming through th,8/16/21,
6/20/21 00:00,none-Frenchman Coulee Gorge,WA,USA,Triangle,10 minutes,Glowing objects in daylight sky revealed as triangular crafts,8/16/21,
6/20/21 23:00,Sundance,WY,USA,Light,15 minutes,"Witnessed bright blinking white light, size of a star with smaller faint flashing red & blue lights; no noise, zig-zaging upward diagi",7/31/21,
6/20/21 22:00,Moose Creek,ID,USA,Oval,About 3 to 4 seconds.,One bright light way bigger than a star!,6/22/22,
6/20/21 21:52,Rutland,VT,USA,Circle,5 minutes,Round dark silhouette with bright orange light moving different directions,8/16/21,
6/20/21 21:10,Gold Canyon,AZ,USA,Light,1 second,Huge ball of light zoomed over Gold Canyon,8/16/21,
6/20/21 16:26,Swayzee,IN,USA,,,MADAR Node 22,8/16/21,
6/20/21 13:05,Brooklyn,NY,USA,Light,3 minutes,"Thin, brilliant light moving slowly and then blinking in and out of existence before vanishing",8/16/21,
6/20/21 13:05,New York City (Brooklyn),NY,USA,Light,3 minutes,"Thin, brilliant light moving slowly and then blinking in and out of existence before vanishing",7/31/21,
6/20/21 10:46,Tenino,WA,USA,,1 minute 1 second,((NUFORC Note: Source of report includes no information. PD)),8/16/21,
6/20/21 08:35,Summerville,SC,USA,Rectangle,3 minutes,I saw small metallic shiny rotating rectangle like box flying over my house and neighborhood.,7/31/21,
6/20/21 05:12,Wilmington,NC,USA,Circle,2minutes,"3 Orange lights seen on College road in Wilmington, NC.",8/16/21,
6/20/21 04:00,Spencerport,NY,USA,Light,10 minutes,"A small, bright, blinking white light outside my window. It was stationary for 5-7 minutes, then moved across the window.",8/16/21,
6/20/21 02:40,London,KY,USA,Light,Minutes,"It made no noise and it's lights were changing , hovering right over us then disappeared",9/9/22,
6/20/21 01:25,Mt. Vernon,IN,USA,,,MADAR Node 119,8/16/21,
6/19/21 23:30,Moseley,VA,USA,Light,90 minutes,"There were a few lights moving around the sky rapidly. The light would come into view, drop/raise drastically fast. Not normal speed",10/8/22,
6/19/21 23:30,Beckley,WV,USA,Light,2 minutes,Lighted object flies directly at United 1520 and makes sharp maneuver.,7/31/21,
6/19/21 22:44,Garrettsville,OH,USA,,,MADAR Node 64,8/16/21,
6/19/21 22:00,Wonder Lake,IL,USA,Light,1 minute,Object was moving very fast until it disappeared. Over 60k feet,7/31/21,
6/19/21 20:04,Buffalo,NY,USA,,,MADAR Node 163,8/16/21,
6/19/21 19:00,Chicago,IL,USA,Light,30 minutes,Single file formation of shiny upright ovals.,8/16/21,
6/19/21 17:10,Delmont,PA,USA,Changing,20 Seconds,"Delmont, Pa Flying object interchanging shapes rolling motion.",7/31/21,
6/19/21 16:30,Claypool,IN,USA,Triangle,4 seconds,Triangle shape shadow of a slow moving object,8/16/21,
6/19/21 12:18,Grand Junction,CO,USA,Other,Seconds,Sorta roundish blue-green blob,8/16/21,
6/19/21 07:00,Leesburg,FL,USA,Triangle,<5 minutes,"A large dark triangular aircraft flying slowly overhead in Leesburg, FL at 7am on a Saturday",7/31/21,
6/19/21 04:17,Barret beach fire lsland NY,NY,USA,Circle,1 minute,UFO seen at Barrett Beach Fire Island NY 6/19/21 at 4:17am,7/31/21,
6/18/21 20:00,Duluth,MN,USA,Fireball,Half hour,7 glowing globes floating to Lake Superior from hill sighted west end,8/16/21,
6/18/21 17:46,Red Hook,NY,USA,Rectangle,15 sec,Witnessed a large square object going from south to north while I was looking east. Black - grey color with hints of metallic reflectio,7/31/21,
6/18/21 16:55,Port Vila (Vanuatu),,Vanuatu,Other,3 minute,That something just show him self like has a engine problem or just want to show his self after lose . Cant see the UFO just something,8/16/21,
6/18/21 16:50,Spokane Valley,WA,USA,Rectangle,4 seconds,Red metallic rectangular shaped object spinning horizontally in sky.,8/16/21,
6/18/21 14:00,Charlottesville,VA,USA,Light,10 seconds,"AS I WAS TAKING A SHORT VIDEO OF PLANE , I SAW IN MY VIDEO A WHITE LIGHT OBJECT FLY DOWNWARD IN FRONT OF PLANE EXTREMELY FAST HIGH SPEE",8/16/21,
6/18/21 12:00,Auburn,KY,USA,Sphere,A few seconds.,A metallic sphere stationary/hovering above my car and was visible through my front windshield and my sunroof which was open.,9/9/22,Yes
6/18/21 03:30,Seattle,WA,USA,Light,15 seconds,Bright stationary white lights in the sky that slowly faded away,7/31/21,
6/18/21 01:20,Oakland,CA,USA,Circle,7 min,1:20 am Huge Orange Circular Craft over the SE skies of Oakland CA,7/31/21,
6/18/21 01:00,Downingtown,PA,USA,Circle,1 hour,Multiple slow moving craft seen all over the sky during early morning hours.,7/31/21,
6/18/21 00:10,Highland Mills,NY,USA,Sphere,2 minutes,A sphere of light was flying in front of my ring camera and a sound came out of it ..,7/31/21,
6/18/21 00:05,Sacramento,CA,USA,Disk,90 seconds,Disc shape 5 man size lights approximately 15 feet above ground floating and movement forward and rearward air wave felt when crossed o,8/16/21,
6/17/21 23:30,Pleasant Hill,OR,USA,Light,30,Mysterious light in sky with 90 degree corners,8/16/21,
6/17/21 19:35,Gisela,AZ,USA,Disk,2 minutes,I have been seeing something hover above my home so I set up my stealth trail cam facing the sky on an outside table.,3/4/22,Yes
6/17/21 15:38,Havertown,PA,USA,Light,10 min,Small Bright round object high in the afternoon sky remained in same position for 10 minutes then disappeared,8/16/21,
6/17/21 15:30,Old Hickory,TN,USA,Changing,30 sec,Just got done swimming and about head to the store when i looked up to my left i saw this hugh black object floating across the sky. Th,8/16/21,
6/17/21 13:00,Romulus,NY,USA,Circle,10 minutes,"Two circular objects seen flying beneath planes, but above the vineyards with no sound, propulsion or wings of any sort.",7/31/21,
6/17/21 12:00,Cranston,RI,USA,Circle,3 minutes,At 11:50 am on june 17 2021 i seen a jet aircraft flying at around 30000 ft . About a minute later i seen a black circle object flying,7/31/21,
6/17/21 09:00,Buena park,CA,USA,Circle,1 minutes,Giant black circular object peeping in and out of back of weird Grey storm cloud,7/31/21,
6/17/21 00:03,Wilmington,CA,USA,Changing,,"My Wife and I ""were sitting in our back yard on june 17 2021 at 1203 a.m. and started to notice this white"" u.f.o/u a.p""",8/16/21,
6/17/21 00:03,Wilmington,CA,USA,Disk,West,Shape shifting ufo,8/16/21,
6/16/21 21:30,Streetsboro,OH,USA,Triangle,5 minutes,"UFO near Streetsboro, OH with loud explosion",8/16/21,
6/16/21 19:30,New York Ciity (Brooklyn),NY,USA,Changing,1 hour,Black changing shape with halo hovering over Williamsburg Brooklyn,7/31/21,
6/16/21 16:30,Muskegon,MI,USA,Cigar,20 minutes,Bright white object seen during the day. 20 minutes later large cigarshaped UFO flies by.,8/16/21,
6/16/21 04:00,Neenah,WI,USA,Sphere,15 minutes,"My boyfriend and I were up early this morning and as we were watching the sky, this circle shaped object and red objects darted across",7/31/21,
6/16/21 03:45,Neenah,WI,USA,Sphere,30 minutes,"During the early morning hours, I was outside on my patio. At first I noticed red lights in the sky flying around which would leave a",8/16/21,
6/15/21 23:00,Maryville,TN,USA,Sphere,1 minute,Aircraft taking-off seen trailed by two unidentified object / vehicles,7/31/21,
6/15/21 22:50,Corpus Christi,,USA,Formation,A few seconds,"Using night vision time lapse, I caught 2 lights that appeared briefly, but the crazy part was how it sounded in slow motion.",6/22/22,Yes
6/15/21 21:45,Akron,OH,USA,Fireball,About 30 seconds,3 bright red lights,7/31/21,
6/15/21 20:45,Niwot,CO,USA,Circle,5 minutes,"Small white circle near the moon, very slowly moving north, then disappeared.",7/31/21,
6/15/21 20:34,Boulder,CO,USA,Circle,:10,white circular object,7/31/21,
6/15/21 20:30,Highway 152,CA,USA,Unknown,2min,3 bright white lights,7/31/21,
6/15/21 20:00,Longmont,CO,USA,Circle,35,White circular object appeared to be static in movement before a strong elevation gain an the foothills of the Rocky Mountains.,7/31/21,
6/15/21 17:00,Philadelphia,PA,USA,Changing,2 minutes,"This was the fourth UFO I've seen in my lifetime. the first one was maybe 20 years ago, the second one was maybe 8 years ago, the third",8/16/21,
6/15/21 12:00,Casa Grande,AZ,USA,Cylinder,Just a few minutes,Doing some work outside when I noticed odd aircraft.,9/9/22,Yes
6/15/21 09:20,Kansas City,MO,USA,,,MADAR Node 40,8/16/21,
6/15/21 03:30,Tahoka,TX,USA,Light,5 minutes,"orange light tracking pickup, dashboard flickered",8/16/21,
6/15/21 00:00,Panama City Beach,FL,USA,Triangle,,"Sighted a triangular shaped object of the coast of Panama City Beach, FL.",12/19/21,
6/14/21 13:15,Tiskilwa,IL,USA,Triangle,20-30 min,Noticed 8 black objects very high. Broke away and did some unbelievable maneuvers. When video is slowed down to see orbs and tic tac,3/4/22,Yes
6/14/21 11:15,Perry,UT,USA,Other,,It was a 747 are bigger flying lower than most of the time I kelp Watching It had like a White Cloud coming from the Nose of the Plane,7/31/21,
6/14/21 10:45,Tustin,CA,USA,Oval,2 minutes,"A cluster of 11 silver ovals moved across sky near 5 Fwy in Tustin, CA on 6/14/21",7/31/21,
6/14/21 10:06,Rochester,NY,USA,,,MADAR Node 162,8/16/21,
6/14/21 01:00,Osceola,IA,USA,,20 min,My report is that I sited a UFO and they may be morphed into human body's thank you.,8/16/21,
6/13/21 23:00,Bellevue,NE,USA,Sphere,About 1 minutes and 30 se,It was a white and green sphere almost like a giant ball. I think it was 8 feet tall and 8 feet wide but im not sure. It was outside a,7/31/21,
6/13/21 22:30,Gladstone,MI,USA,Circle,10-15 seconds,"First we seen a triangle, then seen six orbs flying low and maneuvering around each other with no noise. Loss of time.",3/4/22,
6/13/21 21:51,Ford,WA,USA,Disk,1 minute,Illuminated Sphere Object moving silently and disappeared,7/31/21,
6/13/21 21:00,Seaman,OH,USA,Chevron,5 to 10 seconds,I was sitting on my back deck looking at my cell phone when I looked up and saw a beautiful v shaped craft straight over my head travel,7/31/21,
6/13/21 20:30,Aligarh (India),Uttar Pradesh,India,Disk,1 minutes 24 seconds,Seen on a strange mountain area that is far from human reach.,3/4/22,Yes
6/13/21 20:15,Panama City,CA,USA,Light,5 seconds,We were trying out a binocular that was donated to sell for the Muscular Dystrophy yard sale fundraising. I had asked my brother to loo,7/31/21,
6/13/21 19:00,Sparks,NV,USA,Sphere,10 seconds,Round white sphere moving VERY fast,7/31/21,
6/13/21 18:30,Houston,TX,USA,Disk,Unknown,Unexpected capture of a UFO in a picture I took of clouds and the sun's rays.,8/16/21,
6/13/21 17:00,Marshfield,MA,USA,Sphere,20 seconds,Silvery object traveling westerly.,7/31/21,
6/13/21 16:00,Bonsall,CA,USA,Changing,3 minutes,UFO spotted by flight instructor and student pilot over San Diego. ATC confirmed no radar contact. ((NUFORC Note: Pilot report. PD)),7/31/21,
6/13/21 14:30,LaCrosse,WI,USA,Light,10 minutes,Lights in the sky during Air Show,7/31/21,
6/13/21 09:51,Santa Cruz,CA,USA,Cigar,20 seconds,Unusual aircraft only in mornings,7/31/21,
6/13/21 03:00,Fort Madison,IA,USA,Changing,Still occuring,So came out to smoke a cigarette and there happens to be a very very bright light in the sky. I pulled the my phone camera out to pictu,7/31/21,
6/13/21 02:35,Lonsdale,MN,USA,Circle,10 seconds,On the way home from work saw something that was not a star,9/9/22,
6/13/21 02:17,Luthersburgh,PA,USA,Flash,3min,It shined my car and then took off like a flash then met up with two more white light crafts plus 2 red fiery looking crafts,7/31/21,
6/12/21 00:00,Riverview,FL,USA,Cylinder,6 sec,Object hovering then disappearing as seen from approximately one mile.,8/16/21,
6/12/21 21:30,Abiquiu,NM,USA,Sphere,15 seconds,Blue orb crosses sky near Abiquiu,7/31/21,
6/12/21 20:36,Greenville,SC,USA,Other,5 Seconds,Unseen UFO Appears In One of Two Photographs Taken Less Than 5 Seconds Apart,7/31/21,
6/12/21 20:15,Bennington,VT,USA,Disk,2 min,"Silent, slow moving saucer shaped object over Woodford, VT",7/31/21,
6/12/21 19:30,Couer d'alene (south of),ID,USA,Cylinder,5-10 minutes,"Last Saturday while returning home from Couer d'alene my wife had put the window down to get some pictures of the sunset, after returni",7/31/21,
6/12/21 18:20,Pleasant Hill,TN,USA,Other,?,A fleet of UFOs,8/16/21,
6/12/21 15:45,Emerson,GA,USA,,,I pull over to shoulder road and notice this flying object in air it then remain still in sky not moving and then just disapeared.,3/4/22,Yes
6/12/21 12:10,Niwot,CO,USA,Sphere,3 minutes,"4 white and 1 red orb 'dancing' in daylight sky between Longmont and Boulder, Colorado",7/31/21,
6/12/21 08:30,San Mateo,FL,USA,Other,"2 nights,one morning",For two nights we noticed a bright light in our southern ski.It seemed to just hover but move slightly.First thoughts was some locals w,7/31/21,
6/12/21 00:00,Louisville,KY,USA,Circle,4.5 hrs,3 of us saw 3 bright circle lights in sky at midnight. I went to bed woke up at 2:30 look out restroom window and saw 1000s of white tw,7/31/21,
6/12/21 00:00,Kuna,ID,USA,Unknown,5 mins,"Multiple lights chasing us on Poen road in Kuna, Idaho.",7/31/21,
6/11/21 23:00,Modesto,CA,USA,Triangle,4 hours,"UFO'S RESPOND TO PURE INTENT, CONSCIOUS COMMUNICATION, AND EVEN LIGHT COMMUNICATION!!!",7/31/21,
6/11/21 22:30,Hammond,IN,USA,Circle,6 seconds,UFO sitting in NWI,7/31/21,
6/11/21 18:15,Brentwood/Epping,NH,USA,Changing,2 minutes or less,Definitely not an airplane,7/31/21,
6/11/21 17:50,Clarksville,TN,USA,,,MADAR Node 138,8/16/21,
6/11/21 16:33,Santa Rosa,CA,USA,Oval,25min,White 'Orb' seen hovering in Eastern Day-time Sky,7/31/21,
6/11/21 16:00,Cotati,CA,USA,Unknown,About 1 hour,White stationary dot in the sky,7/31/21,
6/11/21 09:30,Bannng,CA,USA,Sphere,3 seconds,"I have a window that looks up at the sky, in my bathroom. I was looking out and saw the object come into view and travel past, pretty f",7/31/21,
6/11/21 06:10,Syracuse,NY,USA,,,MADAR Node 164,8/16/21,
6/11/21 02:28,Desert Center,CA,USA,Other,5 min,Not sure if UFO or Satellite but its so obvious super bright round mushroom head & lighter light on the bottom stem.,7/31/21,
6/10/21 22:30,Boulder,CO,USA,Triangle,A few minutes,"7 craft were seen high up in the sky, lighted up in the same place, then all of them disappeared, in sequence",3/4/22,
6/10/21 22:30,Fayette,ME,USA,Circle,8 min.,Large bright orange disk or sphere seen at night hovering and crossing the lake outside our summer camp.,7/31/21,
6/10/21 22:30,Fayette,ME,USA,Circle,7-8 mins,Large bright silent yellow/orange orb crossing lake and changing colors,7/31/21,
6/10/21 22:07,Santa Barbara,CA,USA,,,MADAR Node 65,8/16/21,
6/10/21 21:10,Modesto,CA,USA,Oval,30 minutes,I noticed something in the sky that was revolving and changed shapes I also have it on video as well,3/4/22,
6/10/21 20:05,Anthem,AZ,USA,Unknown,45 minutes,"Several lights that moved slowly in same area for 45 minutes, flashing colors, disappearing, reappearing, splitting in two.",7/31/21,
6/10/21 18:30,Heber,AZ,USA,Light,Half hour,One hot-air balloon shaped object in the sky at dusk that seemed to glow on its own. It moved slowly away and faded unto the night time,7/31/21,
6/10/21 10:00,Largo,FL,USA,Triangle,40 minutes,"2 triangle shaped, 9 small circular, 1 fast blue flash object",7/31/21,
6/9/21 21:46,Phoenixville,PA,USA,Triangle,5-7 minuets,"Pa. Triangular shape hovering 50ft with two steady lights in front, multiple blinking lights on sides and bottom and visible 5-7 min",7/31/21,
6/9/21 14:14,Bainbridge Island,WA,USA,Sphere,1 minute,"Small White Round Object No Wings, Tail, or Rotor",7/31/21,
6/9/21 13:30,Arlington,VA,USA,Formation,1 Minute,"Three Objects with Colored Contrails in the Skys over Arlington, Virginia",7/31/21,
6/9/21 13:30,Arlington,VA,USA,Formation,1 Minute,Three Silent Objects with Colored Contrails in Broad Daylight over the Skys of Arlington Virginia,7/31/21,
6/9/21 12:21,Tower Hill,IL,USA,Cigar,10 Min,Object stood out in the sky when a storm was in the area.,9/9/22,Yes
6/9/21 10:30,Effort,PA,USA,Circle,,was painting my house when stepping back to look at the trim i just painted this bright circle passing over the top of house,12/19/21,
6/9/21 07:22,Keene,NH,USA,,,MADAR Node 27,8/16/21,
6/9/21 05:00,Gainesville,FL,USA,Light,1 minute,"Multiple lights streaking in succession, in a repeated pattern",6/22/22,
6/8/21 19:00,Peoria,AZ,USA,Teardrop,45 min,Super bright inverted teardrop in western sky for over 30 minutes,7/31/21,
6/8/21 16:05,Sanleandro,CA,USA,Rectangle,3 min,Dark grey rectangular object hovering above trees.,7/31/21,
6/8/21 15:14,Buffalo,NY,USA,,,MADAR Node 163,8/16/21,
6/8/21 12:17,Lodi,NJ,USA,Other,15 seconds,Driving home from work. I saw four bright lights hovering in the sky. As i make the turn into my home the craft slowly started to drift,7/31/21,
6/8/21 01:00,Chilmark,MA,USA,Unknown,5 min,Erratic light zips around Marthas Vineyard.,7/31/21,
6/8/21 00:30,Idaho Falls,ID,USA,Light,3 seconds,My husband and I was walking the dog late down the dirt road. And we both looked in the same spot in the sky and we seen a bright wight,7/31/21,
6/7/21 22:30,Rockford,MI,USA,Light,3 seconds,Large bright white light traveling towards ground over West Michigan 7 June 2021 22:30,7/31/21,
6/7/21 22:00,Readington/Whitehouse Station,NJ,USA,Triangle,10 minutes,Triangular UFO and bright orb UFO above farm and tree line in rural NJ,7/31/21,
6/7/21 21:00,Marietta,OH,USA,Unknown,20 minutes,Very slow moving craft with red and green lights accelerating at incredible speed.,7/31/21,
6/7/21 20:00,Staten Island,NY,USA,Formation,20 minutes,3 UFO'S flying above Staten Island home in Triangle Formation,7/31/21,
6/7/21 12:42,Oshawa,ON,Canada,Sphere,10- 15 seconds,Fast Bright Orange Spherical Object,4/22/22,Yes
6/7/21 10:46,Valley City,ND,USA,,,MADAR Node 93,8/16/21,
6/7/21 04:50,Lahore (Pakistan)),,Pakistan,Flash,5 minutes,I saw it and it looked like a star. I stare at it and it started moving like a shooting star and eventually it stopped. Then it started,7/31/21,
6/6/21 17:44,"San Bosco, Santa Bárbara",Heredia Province,Costa Rica,Oval,"Pictured, 6 seconds",UFO in Costa Rica,9/9/22,Yes
6/6/21 02:25,Ball Ground,GA,USA,,,MADAR Node 129,7/31/21,
6/6/21 01:25,Mt. Vernon,IN,USA,,,MADAR Node 119,7/31/21,
6/6/21 00:25,Estes Park,CO,USA,,,MADAR Node 156,8/16/21,
6/6/21 00:00,Eaton,OH,USA,Diamond,5 mins,Since 6/6/21 I have seen what I thought to be stars because I see them in the same spot in the sky for days at a time. Then they will n,8/16/21,
6/5/21 23:45,St. Johns,MI,USA,Triangle,5 seconds,"Two geometric (triangular) objects flew from east to west across the sky in a parallel or tandem type formation. Perfectly parallel, ne",7/31/21,
6/5/21 23:02,Fall River,KS,USA,Rectangle,20 seconds,"Three equal rectangles were spotted in the western sky, approximately 30-45 degrees from the horizon. They had a glow similar to a star",7/31/21,
6/5/21 22:00,Federal Way,WA,USA,Other,10:00pm -2:00am,"Moving tiny objects across sky (looked like a 100 stars), all moving same direction for more than 3hrs!",7/31/21,
6/5/21 20:30,Watertown,CT,USA,Other,90 sec,"Three red dots, triangle formation",7/31/21,
6/5/21 19:00,Hampton,VA,USA,Disk,15 seconds,"Silver disk disappears, or somehow became invisible while watching it.",7/31/21,
6/5/21 16:58,Far Rockaway (Queens),NY,USA,Unknown,2 minutes,It came from the ocean or from over the ocean,7/31/21,
6/5/21 16:00,Ontario,CA,USA,Teardrop,10 min,UFO over Ontario California,7/31/21,
6/5/21 11:32,Charlotte,NC,USA,Unknown,2 hours or more,Light moving around in circles in the clouds. Small light looking like a star appearing and disappearing.,7/31/21,
6/5/21 11:30,South Kingstown,RI,USA,Unknown,10 min,"On Saturday morning, June 5th, 2021, while I was on the Block Island ferry heading to Block Island from Pt. Judith,RI, a one hour trip,",7/31/21,
6/5/21 08:22,Everett,WA,USA,Unknown,10 minutes,"First object bright lights low in the sky, not moving, second object going downwards fast towards the tree line and disappeared, third",8/16/21,
6/5/21 07:00,Denver,CO,USA,Other,20 minutes,I was at work yesterday. I am a farmer. I seen in the distance over the 25highway heading north. At first a massive cube shaped object,7/31/21,
6/5/21 04:18,Worcester,MA,USA,Triangle,2 minutes,3 rectangular objects forming a triangle,7/31/21,
6/4/21 22:15,Land O'Lakes,FL,USA,Light,15 minutes,Bright white circle craft that moved in bouncing figure 8 movements and pulsated different colors.,7/31/21,
6/4/21 22:15,Confluence,PA,USA,Other,10 minutes,"Clear night. I was walking my pet in a stroller through the Outflow Campground in Confluence, PA at 10:15 p.m. I was walking north whe",7/31/21,
6/4/21 21:00,Milton,VT,USA,Fireball,1 minute,Orange glowing orb that changed directions and was silent.,7/31/21,
6/4/21 20:30,Carbondale,CO,USA,Sphere,30 sec,Round chrome object zips back and forth erratically through isolated down pour reflecting sun flashes before it froze and disappeared.,7/31/21,
6/4/21 20:24,Lacey,WA,USA,,,MADAR Node 50,8/16/21,
6/4/21 19:40,Brooklyn,NY,USA,Disk,3 minutes,Direct Contact: Stared at each other for three minutes before it took off,5/31/22,Yes
6/4/21 18:00,Land O'Lakes,FL,USA,Light,12 Seconds,Pulsating light moving at rapid speed before Thunderstorm,7/31/21,
6/4/21 17:56,San Pedro,CA,USA,Unknown,3 minutes,Floating shade above an old base on the ocean in San Pedro.,7/31/21,
