Date / Time,City,State,Country,Shape,Duration,Summary,Posted,Images
3/31/20 23:25,Pueblo,CO,USA,,,MADAR Node 83,6/25/20,
3/31/20 23:00,Center Conway,NH,USA,Light,20 minutes +,"Glowing, flickering light with reds moving in western sky. Slowly moving. Fading in and out towards horizon. ((Venus??))",6/25/20,
3/31/20 23:00,Altus,OK,USA,Triangle,,There were 5 triangler shaped objects with lights flying real low they were slowly flying around in the same area they would stop for,4/9/20,
3/31/20 22:40,Kingston (Canada),ON,Canada,Cigar,1 minute,Kingston Ontario Canada huge cigar shaped craft,6/25/20,
3/31/20 22:27,Dracut,MA,USA,Light,18 seconds,"Walking home from neighbor and noticed moving image in south west sky, took quick video",6/22/22,
3/31/20 22:20,Framingham,MA,USA,Light,10 minutes,Light hovered then appeared to make small circles before disappearing down horizon. ((Venus??)),6/25/20,
3/31/20 22:02,Hornell,NY,USA,,3 seconds,Possibly a close encounter with aliens,6/25/20,
3/31/20 21:56,Hornell,NY,USA,Flash,1 second,Hyper flash in sky,6/25/20,
3/31/20 21:41,Broken Arrow,OK,USA,Formation,1 minute,I saw 6 UFO's tonight in a v shape around Venus,6/25/20,
3/31/20 21:35,Covington,GA,USA,Light,~15 minutes,Multiple (14) object spotted flying equidistant and vanishing in the sky. ((Starlink satellites)),6/25/20,
3/31/20 21:20,Dripping Springs,TX,USA,Other,1 hour,Aircraft hovered for about an hour. Had a curved shape - like an eyebrow. White light. Also seen by two neighbors. Did not see it leave,4/9/20,
3/31/20 21:00,Bixby,OK,USA,Cigar,60 minutes,Bright stationary cigar/tube shaped light. ((NUFORC Note: Venus?? PD)),4/9/20,
3/31/20 21:00,Bellevue,WA,USA,Flash,3 seconds,I was driving down I-90 Westbound at 21:00 hrs. I saw 3 incredibly intense white flashes in the sky moving in a Southeasterly directio,4/9/20,
3/31/20 20:45,Baldwin,MO,USA,Light,10-15 minutes,Over 30 lights that looked like stars? some moving in formation and some moving erratically. ((Starlink satellites)),6/25/20,
3/31/20 20:43,New Braunfels,TX,USA,Teardrop,8 minutes,Glowing object that a perfect teardrop light descended from.,4/9/20,
3/31/20 20:38,Cardiff,CA,USA,Formation,9.5 minutes,There were 2 glowing objects in the sky multiplying to 7 and slowly disappearing one by one.,6/25/20,
3/31/20 20:38,Cardiff,CA,USA,Formation,15 minutes,1-7 orange glowing objects hovering in the night sky,4/9/20,
3/31/20 20:30,West Paris,ME,USA,Oval,1/2 hour,Oval object in the sky,4/9/20,
3/31/20 20:10,Shawinigan (Canada),QC,Canada,Light,3 minutes,"Fixed light flying objects not recognized as commercial, military, helicopters, satellite or drone flights. ((Starlink satellites))",6/25/20,
3/31/20 20:00,Portland,ME,USA,Light,30 minutes,I saw a bright white light approaching west to east that disappeared after a few seconds. This happened 3 times in roughly 10 minutes.,6/25/20,
3/31/20 19:30,Rancho Palos Verdes,CA,USA,Light,30 minutes,Horizontal line of 7 lights all equidistant from each other,6/25/20,
3/31/20 15:51,Edmonds,WA,USA,,,MADAR Node 61,6/25/20,
3/31/20 12:05,Ankeny,IA,USA,Formation,4-5 minutes,White cluster of 20+ rotating objects in the sky forming a circle,6/25/20,
3/31/20 11:53,Cleveland,OH,USA,Sphere,2 minutes,Large metallic balls flew silently through the outside mall area and continued flying South as they rose into the air,10/8/22,
3/31/20 10:20,Plymouth,NH,USA,Light,Half hour,"First very bright and low light moving in a swooping motion. Then another smaller object came straight toward it, moved in a quarter ci",6/25/20,
3/31/20 06:30,South Bend,IN,USA,Circle,20 seconds,Bright lights in shape of a ball vanishes.,5/21/20,
3/31/20 05:40,Edmonds,WA,USA,Formation,6-7 minutes,5:40 in the morning. It was partly cloudy. I looked up and saw a light moving slowly from W to E. ((Starlink satellites)),6/25/20,
3/31/20 02:00,Tucson,AZ,USA,Flash,5 seconds,Moving object with bright orange flare trailing behind it.,4/9/20,
3/30/20 23:00,Chemainus (Canada),BC,Canada,Unknown,2 minutes,Small red light searching threw the clouds,6/25/20,
3/30/20 22:50,Lakewood,CO,USA,Disk,5 minutes,UFO caught on camera,6/25/20,
