Date / Time,City,State,Country,Shape,Duration,Summary,Posted,Images
9/27/20 01:45,Deerlake,WA,USA,Oval,2 minutes,09/27/2020. Deer Lake Wa sphere 2 minutes. Glowing white sphere size of a golf ball dancing between to motion cameras,11/5/20,
9/27/20 01:25,Mt. Vernon,IN,USA,,,MADAR Node 119,12/23/20,
9/27/20 01:20,Scottsdale/Fountain Hills,AZ,USA,Changing,5 minutes+,"Saw what seemed to be a regular aircraft, but turned out to be a physics defying encounter.",11/5/20,
9/27/20 00:00,Kennebunk,ME,USA,Triangle,30 minutes,Is this a UFO or the government,11/5/20,
9/27/20,Brighton (UK/England),,United Kingdom,Changing,1 hour,Stunning interdimensional craft with ET's inside,11/5/20,
9/26/20 23:10,West Islip,NY,USA,Circle,3-5 minutes,Two bright red -orange centers fly over Long Island. Disappeared within minutes of each other after traveling north.,11/5/20,
9/26/20 22:00,Glenmoore,PA,USA,Disk,,Back yard,12/19/21,
9/26/20 21:36,Fremont,MI,USA,Fireball,8 minutes,Two orange balls silently fly over Michigan from south to north.,11/5/20,
9/26/20 21:30,Biloxi,MS,USA,Fireball,4,Fiery pulsating orb,11/5/20,
9/26/20 21:20,Johnson City,TN,USA,Unknown,1 hour,"Had to walk my dog and happened to look up in the sky to see the stars, after raining two days it was nice to see a clear sky i noticed",11/5/20,
9/26/20 21:00,Cotter,AR,USA,Other,5 minutes,"Oval/triangle/filled in boomerang shaped spacecraft. Lights flashing in a row, noises too loud for aircraft and for its size.",11/5/20,
9/26/20 20:35,Avon,IN,USA,Unknown,4 minutes,Green and Red Ribbon Lights Passing Over My Neighborhood.,11/5/20,
9/26/20 20:30,Lincoln,NH,USA,Triangle,15 minutes,"Two UAPs seen on September 26, 2020 from Pemigewassett Overlook.",12/23/20,
9/26/20 20:30,Powdersville,SC,USA,Circle,3 minutes,Spectacular light sightings above the clouds over the highway,11/5/20,
9/26/20 18:39,Bridgewater,MA,USA,Circle,10 minutes,3 round crafts and a hidden 4th,11/5/20,
9/26/20 18:30,Ville Platte,LA,USA,Cigar,1 minute,White cigar shape flying straight with no sound or light emitted.,11/5/20,
9/26/20 16:29,Ellicottville,NY,USA,Disk,1 minute,UFO stops by to see Fall Foliage,11/5/20,
9/26/20 12:12,Littlerock,CA,USA,,,MADAR Node 56,12/23/20,
9/26/20 05:00,Sanford,FL,USA,Circle,6-8 minutes,Floating Pulsating Orb,11/5/20,
9/26/20 03:18,Furlong,PA,USA,,,MADAR Node 38,12/23/20,
9/26/20 03:00,South Bend/Jacksonville,AR,USA,Diamond,15 minutes,Saturday morning around 3am I was on my front deck looking out into the hay field across the street. It completely dark except for the,11/5/20,
9/26/20 01:54,Edmonds,WA,USA,,,MADAR Node 61,12/23/20,
9/26/20 00:34,Huntsville,AL,USA,Light,1 minute,A flying object was seen traveling SW slowly in a straight line. The object had one red and two green flashing lights. The object insta,11/5/20,
9/25/20 23:00,Sanford,NC,USA,Changing,30-45 minutes,Spherical ball of orange/yellow/white light changed shape and color to square then disc shape airplanes did come close and light would,11/5/20,
9/25/20 22:30,Fountain Hills,AZ,USA,Light,20 minutes,rotating colored light on a mountain top,11/5/20,
9/25/20 21:45,Kitchener (Canada),ON,Canada,Light,15+ minutes,Multiple lit orbs. ((Starlink satellites?)),11/5/20,
9/25/20 19:55,Barstow,TX,USA,Fireball,10 minutes,5 fireball UFO' s that changed directions.,11/5/20,
9/25/20 13:28,Plantation,FL,USA,Disk,60 seconds,Black disc shaped saucer seen flying underneath the clouds then shooting up into sky.,11/5/20,
9/25/20 12:00,Miami,FL,USA,Unknown,30 seconds,Unidentifiable Object Seen in Miami Fall 2020!,11/5/20,
9/25/20 10:30,Conneautville,PA,USA,Light,3 minutes,Object would blink every 30 seconds. At first it was stationary. Right by the dipper but then moved to the south west. Second time I ha,11/5/20,
9/25/20 07:00,Lake Alfred,FL,USA,Oval,10 minutes,Pack of lights at sunrise over Legoland Florida area.,11/5/20,
9/25/20 00:35,Victorville,CA,USA,Circle,Still happening,White circular craft hovering over my house a mile up with 2 black inner circles.,11/5/20,
9/25/20 00:20,Aliquippa,PA,USA,,,MADAR Node 68,12/23/20,
9/24/20 23:23,Orlando,FL,USA,Triangle,20 minutes,Huge triangle Shape with flashing lights craft hovering seen from I4 highway.,11/5/20,
9/24/20 23:00,Modesto,CA,USA,Light,30 sec,"Silent orangish lights, 4 of them flying low.",12/23/20,
9/24/20 22:43,Altoona,PA,USA,Disk,10 minutes,"On September 24,2020 I saw one large object saucer with lights in sky size of a bus. It was at 10:43 p.m. at night flying across the sk",12/23/20,
9/24/20 22:15,Weston,WV,USA,Fireball,1 minute,Fireball like object seen in sky from Weston WV.,11/5/20,
9/24/20 22:00,Dallas Center,IA,USA,Light,1 minute,"Multi colored flashing object zig zags across the sky, then splits into a triangle and disappears.",11/5/20,
9/24/20 21:15,Parker,CO,USA,Other,3 minutes,Giant bright blue beam shot across the sky.,11/5/20,
9/24/20 19:30,Coventry,CT,USA,Light,1 minute,Big bright light above me in the night sky hovered for a moment before getting dim and flying away.,11/5/20,
9/24/20 18:30,Georgetown,CO,USA,Light,15 seconds,"Bright star like object during daylight appear, vanish, reappear, then vanish.",11/5/20,
9/24/20 15:15,Payson,IL,USA,,,MADAR Node 97,12/23/20,
9/24/20 11:00,WHITE TWP.,NJ,USA,Disk,unknown,2 OBJECTS NOT SEEN UNTIL EXPOSED,1/19/21,
9/24/20 08:37,Scottsdale,AZ,USA,Disk,20 seconds,"UFO spotted north of Scottsdale Airpark Sept 24, 8:37AM. White tic-tac shaped UFO stationary, then moves at incredible speed.",12/23/20,
9/24/20 07:46,Windham,NH,USA,Triangle,2-3 minutes,2nd ufo sighting same place.,11/5/20,
9/24/20 05:40,Santa Claus,IN,USA,,,MADAR Node 114,12/23/20,
9/24/20 05:25,Tecumseh (Canada),ON,Canada,Triangle,20 seconds,Single object hoovering over a baseball diamond / arena. Object appeared to be triangular with 3 white lights on each side and one sing,11/5/20,
9/24/20 01:36,Fort Collins,CO,USA,Triangle,5 seconds,Silent black triangle with faint lights.,11/5/20,
9/23/20 23:51,Virginia Beach,VA,USA,Fireball,5 minutes,They were fast red orbs that gravitated to a pulsating light of of the water of the ocean.,12/23/20,
9/23/20 23:00,Ronkonkoma,NY,USA,Triangle,2 hours,"On September 23, 2020 approximately 10:30 PM we were standing outside looking south when we see a UFO flying a very slow speed headin",11/5/20,
9/23/20 20:56,Chico,CA,USA,Formation,8 seconds,Light Formation (with faint outline of oblong craft in between lights) in night sky,11/5/20,
9/23/20 20:40,Alexandria,VA,USA,Triangle,6 minutes,"Black Triangle UFO spotted at night over Woodrow Wilson bridge, following I-95 torwards Alexandria, VA.",1/19/21,
9/23/20 19:15,Littleton,MA,USA,Light,2 minutes,2 silent orbs of bright light high in the sky maintaining even spacing as they moved east to west and eventually disappearing.,11/5/20,
9/23/20 19:00,Schererville,IN,USA,,5-9 minutes,"ufo with red, blue, white lights moving fast. Forming different shapes and following a color pattern",11/5/20,
9/23/20 18:58,Joshua Tree,CA,USA,Formation,20 minutes,Changing light formations in the sky. Appearing and disappearing and changing formation In the middle of the desert.,11/5/20,
9/23/20 18:00,Marietta,GA,USA,Circle,.30,I witness the same UFO David Fravor witnessed back in 2004.,12/23/20,
9/23/20 15:05,Garrettsville,OH,USA,,,MADAR Node 64,12/23/20,
9/23/20 12:00,Railghy,NH,USA,Oval,,((NUFORC Note: Witness provides no information. PD)),12/23/20,
9/23/20 08:35,Reno,NV,USA,Light,2 minutes,Saw at least 3 white lights moving at fairly high speeds high in the sky with no sound. my little daughter first saw them and pointed t,11/5/20,
9/22/20 21:56,Sultan,WA,USA,Light,4 minutes,4 pulsating lights in a row floating accross mountain top then disappeared.It was about 4 minutes then just disappeared.,11/5/20,
9/22/20 21:20,Cave Creek,AZ,USA,Circle,10 minutes,Ufo spotted just before storm,11/5/20,
9/22/20 20:05,San Clemente,CA,USA,Circle,4 minutes,"Was a light like a Star flying in all different direction and stopping and starting again, lyrically at time then straight forward and",11/5/20,
9/22/20 20:00,Hendersonville,TN,USA,Formation,1 hour,Several shape shifting lights in formation at times above Old Hickory Lake for about 90 minutes or better. At times the lights would pu,11/5/20,
9/22/20 19:42,Windham,NH,USA,Triangle,6 minutes,2nd sighting triangular shape aircraft saw location!,12/23/20,
9/22/20 19:10,Medina,OH,USA,Circle,10 seconds,Small object near crescent moon moving rapidly across the sky.,11/5/20,
9/22/20 19:10,Montreal (Canada),QC,Canada,Fireball,3 seconds,Bright white light moving at extreme speeds,11/5/20,
9/22/20 04:10,Gunnison,CO,USA,Cross,2 minutes,At 4:10am this morning i went to close the window and saw a cross shaped ufo one mile away hovering about 50 feet above a ridge. I liv,11/5/20,
9/21/20 00:00,Newberlin,WI,USA,Circle,1 minute,Going north on nation ave 130th looked to my left above trees line going parallel with nation ave about 200 feet off ground high rate o,11/5/20,
9/21/20 21:15,Wharton,PA,USA,Sphere,20+ minutes,Small floating object observed at very close proximity. Intermittent lights and movement.,11/5/20,
9/21/20 21:05,Vernon Hills,IL,USA,Light,1 second,"Green ball of light blasts forward and disappears in Vernon Hills, Illinois.",11/5/20,
9/21/20 20:51,Ogden,UT,USA,Changing,5 min,A bright round light that turned into three or four separate the lights and came back together,6/22/22,
9/21/20 20:05,Port Saint Lucie,FL,USA,Light,1 minute,Yellow round light traveling vertically and then disappeared,11/5/20,
9/21/20 16:30,Cherry Hill,NJ,USA,Light,2 minutes,5 sphere light Traveling toward Philly 3 in. A triangle and 1 leading with 1 trailing,11/5/20,
9/21/20 13:00,Linden,VA,USA,Other,1 hour,"witnessed countless orbs and an actual flying saucer, simply amazing.",11/5/20,
9/21/20 10:33,Farmington Hills,MI,USA,,,MADAR Node 144,12/23/20,
9/21/20 05:36,Long Island,NY,USA,Fireball,5 seconds,White Flash with a Blueish Green line going downwards. ((NUFORC Note: Possibly a meteor/fireball. PD)),11/5/20,
9/21/20 01:00,Depoe Bay,OR,USA,Light,00:30,"from the north, at high speed, appeared an array of some 15 to 25 lights flying in a marked V formation. ((Starlink satellites))",11/5/20,
9/21/20 01:00,Depoe Bay,OR,USA,Light,00:30,"My wife and I were stargazing from a cliff above the Pacific on a very clear and moonless night tonight, when from the north, at high s",7/31/21,
9/20/20 23:45,Dartmouth,MA,USA,Circle,30 minutes,The amazing sky night phenomenal,11/5/20,
9/20/20 23:40,Valley grove,WV,USA,Other,30 seconds,UFO mother ship stalking me and one of its smaller ships coming close,11/5/20,
9/20/20 23:00,San Diego,CA,USA,Fireball,Minutes,White bright light coming from ball and then floated away,11/5/20,
9/20/20 22:29,Columbus,OH,USA,Oval,15 minutes,UFO oval seen Ohio blinking lights,11/5/20,
9/20/20 22:00,Vancouver (Canada),BC,Canada,Light,1 hour,a small bright orange star,11/5/20,
9/20/20 22:00,Fort Albany (Canada),ON,Canada,Diamond,2 minutes,"while outside our residence, three lights in a diamond shape moved erratically in the sky above our location and disappeared into the e",11/5/20,
9/20/20 20:50,Virginia Beach,VA,USA,Circle,10 minutes,Orange glow in the sky,11/5/20,
9/20/20 20:15,Post Falls,ID,USA,Light,1 minutes,Supposed satellite changes course after several flashes in sky,11/5/20,
9/20/20 20:00,Middlefield,OH,USA,Diamond,5 minutes,We were coming back outside to stoke the fire and have a seat. I looked above us to the night sky to see a solitary bluish light about,11/5/20,
9/20/20 20:00,Rossville,KS,USA,Changing,<30 seconds,My friend and I saw a pink/orange light expel a dark object and then dissappear.,11/5/20,
9/20/20 19:50,Everett,WA,USA,Formation,30 minutes,"it started as three hovering, bright gold/white lights in a triangle formation just above Snohomish river/farmland. One became dim afte",11/5/20,
9/20/20 19:24,Sparta,NC,USA,Other,5 minutes,"Long bright lines in sky heading different directions, only appeared right after the sun went down.",11/5/20,
9/20/20 17:00,Alberta (rural)(Canada),AB,Canada,Other,2 seconds,Id like to submit a video for your assessment.,3/2/21,
9/20/20 15:30,Riverton,WY,USA,Sphere,10 minutes,dull metallic sphere stationary in the sky for approximately 10 minutes,11/5/20,
9/20/20 14:30,Garrison,NY,USA,Triangle,2 minutes,My wife and I went into the hot tub during a bright sunny day in September. There were no clouds in the sky. The sky was blue. We were,3/31/21,
9/20/20 13:00,Joppa,MD,USA,Circle,5 minutes,It was in my back yard it looked like a silver balloon at first but it was moving to fast. I went in my house to get my wife to show he,11/5/20,
9/20/20 05:45,Swoyersville,PA,USA,Sphere,30 minutes,"Bright orange light in sky, moving at high rate of speed, moved toward horizon, than stopped and wandered about sky.",11/5/20,
9/20/20 04:00,UK/England),,United Kingdom,Unknown,1 hour,"At 4-5am Unexplained series of 20 + feint lights, in line, very high in the sky moving very fast.",11/5/20,
9/20/20 02:36,Whately,MA,USA,,,MADAR Node 67,11/5/20,
9/20/20 02:34,Mount Laurel,NJ,USA,,29 seconds,"Tiny lights in the shape of hockey pucks, the size of a quarter circling in my back door.",11/5/20,
9/20/20 00:35,Broad Brook,CT,USA,Circle,5 seconds,The craft flew over my condo complex approximately one hundred meters above me traveling at around 150 miles an hour. The shape was rou,11/5/20,
9/19/20 23:00,Menifee,CA,USA,Changing,>1 hour,Last night 9/19/20 I was in my backyard around 10:30 pm notices a bright object coming from San Diego north to Menifee where I live.,11/5/20,
9/19/20 23:00,Manchester/Hooksett,NH,USA,Other,5-10 seconds,I was driving north on 93 about a mile south of the Hooksett tolls. Out of the corner of my eye I saw up over the trees to my left ove,11/5/20,
9/19/20 22:50,Overland Park,KS,USA,Sphere,10-15 seconds,"Spherical-ish shaped, orange light traveled from east to west overhead. Thought it might be a lantern, but it moved across the sky (ove",11/5/20,
9/19/20 22:44,Blackwell,PA,USA,Light,40 seconds,2 Mysterious Bright orange objects Burning in the sky,11/5/20,
9/19/20 22:10,Plant City,FL,USA,Chevron,~4 seconds,Boomerang shaped craft over downtown/historic district of Plant City,11/5/20,
9/19/20 22:00,Suwanee,,USA,Other,10,At Aprox 22:00 there were multiple bright red like star shaped moving objects in the sky around Suwanee town center. They were moving f,11/5/20,
9/19/20 21:35,Taylors Falls,MN,USA,Light,30 seconds,"Two bright orange fast moving objects second one 3 to 4 seconds behind the first no blinking lights, no sound.",11/5/20,
9/19/20 21:09,Nottingham,NH,USA,Changing,10 minutes,10-minute sighting,9/9/22,Yes
9/19/20 21:00,St. Clair,MI,USA,Sphere,21:03,My girlfriend and I were outside and have witnessed the same thing in the sky two evenings in a row flying East towards Canada from whe,11/5/20,
9/19/20 21:00,Troy,NY,USA,Light,2 minutes,My son and I were sitting outside in the backyard around 10:00pm. It was a clear night with no clouds and the stars aligned. We both we,11/5/20,
9/19/20 21:00,Elkhart,IN,USA,Light,1 hour,"I was watching out the window for daughter to come home from her date and seen a large, bright streak of light flash in the sky. It wa",11/5/20,
9/19/20 20:55,Forked River,NJ,USA,Light,2 minutes,Fast moving object caught on iPhone not hoax,11/5/20,
9/19/20 20:23,Lacey,WA,USA,Other,1,The light appeared over neighbors home to the west moved forward towards us 1 in sky measurement. Disappeared. The light turned back o,11/5/20,
9/19/20 20:20,Pompano Beach,FL,USA,Light,2 minutes,Ball of light,11/5/20,
9/19/20 20:07,Grafton,WI,USA,Other,3 minutes,"7 sided bright object, zero sound, straight flight path",11/5/20,
9/19/20 20:00,Pickerington,OH,USA,Disk,Hours,"UFO in sky observed from Pickerington, Ohio. Seems to be due East of Pickerington. Possibly over Baltimore or Buckeye Lake area.",11/5/20,
9/19/20 19:33,Massapequa,NY,USA,Light,1 minute,"White dot flew across the sky very high up very fast, direction heading north east Nassau/Suffolk border.",11/5/20,
9/19/20 16:15,New York City (Brooklyn),NY,USA,Other,5 minutes,"Mother and daughter see a ""flock"" of flashing blue lights traveling over Brooklyn",11/5/20,
9/19/20 15:00,Newark,NJ,USA,Oval,2 minutes,Clear Blue sky no clouds Star-like silver object fading in and out visible for 1 minute or 2 then disappeared.,11/5/20,
9/19/20 14:00,,NV,USA,Circle,15 minutes,Spotted while flying over Nevada. UFO was flying back and forth under right wing of plane.,10/8/22,Yes
9/19/20 13:46,Jonesboro,AR,USA,,,MADAR Node 143,11/5/20,
9/19/20 12:11,Lockport,IL,USA,Other,It was more the once,((NUFORC Note: Source of report provides no detailed information about the sighting. PD)),11/5/20,
9/19/20 08:15,Fort Wayne,IN,USA,Sphere,10,3 orange lights,11/5/20,
9/19/20 07:30,Fond du lac,WI,USA,Disk,5 minutes,Me and two friends were getting ready to go into a grocery store and disc shaped object with m no lights or engine sounds which lasted,3/2/21,
9/19/20 06:58,St Petersburg,FL,USA,Other,20 mins,Look in the night sky a little ways out from the moon there is a weird 3 light that's orange or goldish in color but doesn't look like,12/23/20,
9/19/20 06:47,Furlong,PA,USA,,,MADAR Node 38,11/5/20,
9/19/20 04:02,Ajax (Canada),ON,Canada,,,MADAR Node 41,12/23/20,
9/19/20 04:00,Reading,PA,USA,Cylinder,2 hours,"Unidentifiable aircraft hovering in Reading over hundreds of feet in the air, flashing red, green, and blue lights. Moves Weirdly.",11/5/20,
9/19/20 01:00,Edgewater,CO,USA,Triangle,1 minute,2010 abduction was returned during a breakthrough experience with a 2 Humanscale sized scheme for a runaway ccover up. H.e...l.p,11/5/20,
9/19/20 00:26,Tulum (Mexico),,Mexico,Circle,15 minutes,Fireball Cylinder Shaped Craft over Tulum. Sspotted from Cozumel.,11/5/20,
9/19/20 00:00,Bradenton,FL,USA,Cigar,1 minute,I was standing outside of the trailer smoking a cigarette. I heard a helicopter lying around. I walked out from under the overhang of m,11/5/20,
9/18/20 23:48,Trenton,ME,USA,Light,4 seconds,Looking up to the east.I saw a bright pink light shoot down and then sharply shoot straight up and disappeared. I thought it was a weir,11/5/20,
9/18/20 23:30,Middlesex,VT,USA,Circle,Seconds,"On interstate 89, there were 3 lights that just appeared, then dashed off, upward, and then gone",11/5/20,
9/18/20 22:42,Oviedo,FL,USA,Circle,10 minutes,Swift silent lights move across sky,11/5/20,
9/18/20 22:10,Orange Park,FL,USA,Unknown,1.5 hours,Rotating/Radiating white light 10 mile visibility coming from overcast sky,11/5/20,
9/18/20 22:00,New Port Richey,FL,USA,Disk,30 minutes,3 Lights Hovering in the Sky,12/23/20,
9/18/20 21:45,Columbia,MO,USA,,,MADAR Node 46,11/5/20,
9/18/20 21:11,Santa Fe,NM,USA,Oval,1 minute,"On September 18th at 9:11, I was sky watching and talking to my friend in Indiana about what we were observing in the sky that evening.",3/31/21,
9/18/20 20:25,Mill City,OR,USA,Light,15+ minutes,"They just looked like stars, among 100's of other stars.. Until 6 of them individually began moving in different directions.",11/5/20,
9/18/20 20:23,Jefferson,ME,USA,Triangle,1,"Bright triangle shape, no flashing or colored lights. Saw it approaching from the south headed northeast. No sound. Some zig zag right",11/5/20,
9/18/20 20:20,Baker City,OR,USA,Light,00:30,On September 18th at exactly 8:20pm I witnessed a light moving across the sky from S.E. to N.W. It reflected so much light that I assum,11/5/20,
9/18/20 20:20,Prospect,ME,USA,Light,3-4 minutes,"Bright Light UFO spotted in Prospect, Maine",11/5/20,
9/18/20 16:12,Edmonds,WA,USA,,,MADAR Node 61,11/5/20,
9/18/20 06:07,Spring Hill,FL,USA,Cigar,3 seconds,Objet traveled from north east across the sky moving straight south west the object seemed transparent the object was a light color of,11/5/20,
9/18/20 05:30,Winnipeg (Canada),MB,Canada,Other,5+ minutes,Many white dots following in a row.,11/5/20,
9/18/20 01:00,New London,WI,USA,Disk,6 hours,There are 4 they are all glowing red upon seeing I looked through a range finder and took pics but it been doing weird shit let alone t,11/5/20,
9/17/20 23:00,Blair,NE,USA,Oval,All night every night,I took pictures and now its stalking me,11/5/20,
9/17/20 23:00,Blair,NE,USA,Light,All night every night,I'm scared,11/5/20,
9/17/20 22:30,Conroe,TX,USA,Circle,1.00,Unexplained lights in the vicinity of Conroe Regional Airport,11/5/20,
9/17/20 22:15,Nampa,ID,USA,Unknown,1 minutes,Inconsistent flashing and swerving object overhead,11/5/20,
9/17/20 21:28,Winchester,KY,USA,Light,2 minutes,Small continuous light moving slowly across the horizon.,11/5/20,
9/17/20 21:00,Aurora,CO,USA,Other,2.5 hours,"flying objects changing colors, animals reacted, magnetic field.",11/5/20,
9/17/20 20:15,St. Louis,MO,USA,,,MADAR Node 70,11/5/20,
9/17/20 20:00,Walnut Creek,CA,USA,Light,2 minutes,"Ball of bright, white light 4-5x larger than a star tracks accross the sky for 2 minutes and shimmers out and vanishes before horizon",11/5/20,
9/17/20 19:30,Derry,NH,USA,Other,10 minutes,Five lights moving East to West,11/5/20,
