Date / Time,City,State,Country,Shape,Duration,Summary,Posted,Images
5/27/21 22:00,Gaston,SC,USA,Formation,<10 seconds,"3 bright white lights followed by a single bright light at a distance, all traveling at high speed",8/16/21,
5/27/21 22:00,Oxford,CT,USA,Light,30 sec,Three bright white lights in synchronized flight.,7/31/21,
5/27/21 22:00,Williams Bay,WI,USA,Circle,30 seconds,A string of lighted objects in a perfect straight line silently went right over us heading east. ((Starlink satellites??)),7/31/21,
5/27/21 22:00,Pittsfield,MA,USA,Sphere,35 seconds,came out of the South West 3 white solid spheres. complete synchronicity from speed to separation.(gave me the feeling it was one objec,7/31/21,
5/27/21 21:20,Dorset,VT,USA,Rectangle,3 minutes,String of white lights moving slowly in formation. ((Starlink satellites??)),7/31/21,
5/27/21 21:00,Oak Island,NC,USA,,15 min,4 orange triangles with many white lights that followed.,7/31/21,
5/27/21 21:00,Medford,OR,USA,Formation,10 sec,A line of about 100 small lights traversed the sky in a single line and headed east. ((Starlink satellites??)),7/31/21,
5/27/21 20:45,New Rochelle,NY,USA,Circle,approx 2 mins,It was definitely above the scattered clouds that night and strange as it may seem to say I had the feeling it knew I was looking at it,7/31/21,
5/27/21 20:30,Crossville,TN,USA,Formation,2 minutes,UFO SIGHTING,7/31/21,
5/27/21 09:26,Indio,CA,USA,Other,2 minutes,Flat horizontal lights rotating,7/31/21,
5/27/21 06:46,Alpharetta,GA,USA,Circle,20 seconds,Tiny white light spec during sunrise,7/31/21,
5/27/21 03:00,Austin,TX,USA,Unknown,1 min,"I have insominia, and I am a very light sleeper. I was awakened by the sound of water rushing into my toilet (a sound I remember being",7/31/21,
5/27/21 02:35,Scranton,PA,USA,Rectangle,About 5 minutes,"Around 2:35am at the Jets Park in West Scranton, Pennsylvania, next door to the Kane's Warehouse me and a friend saw a yellow rectangle",7/31/21,
5/27/21 02:30,Flint,MI,USA,Flash,1 minute,"Driving home from vacation, saw yellow flash of light, light hovered in place, then took off.",7/31/21,
5/27/21 01:00,Land o'Lakes,FL,USA,Unknown,6,"I was standing out in my yard doing photography for my business, I look towards the east and about at 10,000ft was fast moving object t",7/31/21,
5/26/21 22:55,Hartland,MI,USA,Rectangle,30 seconds,Straight band of light(s) moving across the sky of southwest Michigan,7/31/21,
5/26/21 22:30,Pocatello,ID,USA,Other,2 min,Recorded 5 seconds of long string of lights in the sky and then disappeared. ((Starlink satellitessa??)),7/31/21,
5/26/21 22:15,South Salt Lake,UT,USA,Other,10 minutes,A noiseless cluster of bright lights packed in a tight line formation passed overhead and disappeared suddenly.((Starlink satellites)),7/31/21,
5/26/21 22:00,Clovis,NM,USA,Light,00:15,Rectangle shape light near Air Force Base.,7/31/21,
5/26/21 21:45,St Charles,IL,USA,Formation,1.5 minutes,Straight string of lights about 35 of them traveling from NW to the SE the center light was the brightest. ((Starlink satellites?)),7/31/21,
5/26/21 21:30,Gloucester,VA,USA,Oval,3 seconds,Oval blinking light craft traveled horizontally then vertically at high speed.,7/31/21,
5/26/21 21:17,Las Vegas,NV,USA,Light,20 seconds,I saw a light that moved side to side and up and down then flashed bright with a baby blue color and a hazy blue aura around it.,7/31/21,
5/26/21 21:00,Myrtle Beach,SC,USA,Light,5,4 orange lights in a perfect diamond,7/31/21,
5/26/21 16:21,Boise,NH,USA,Other,2-3 seconds,Football sized metallic object over wing at flying into Boise Thursday 5/26/21 at 4:21pm,7/31/21,
5/26/21 11:01,Kansas City,MO,USA,,,MADAR Node 40,7/31/21,
5/26/21 09:19,Littleton,CO,USA,Unknown,1 minute,Ring camera video of flying object,7/31/21,
5/26/21 08:45,Mehama,OR,USA,Formation,1min,"Silver Like crafts 1 single the 2 in formation flying east of Mehama ,Oregon quickly disappear",7/31/21,
5/26/21 04:25,Malaysia,,Malaysia,Triangle,,"On the 10th floor balcony, we saw a triangular flying vehicle faintly in the sky.It is an equivalent triangle with a triangular dotted.",7/31/21,
5/26/21 03:19,Salem,OR,USA,Sphere,All Night,I continue to see ORBS OVER SALEM OR for the last week at night and sometimes if we have cloud cover during the day. I have attempted t,7/31/21,
5/26/21 02:55,Downey,CA,USA,Unknown,2 seconds,Saw an unknown object through telescope pass in front of the Moon during Lunar Eclispe,7/31/21,
5/26/21 01:00,Grand Rapids/Blackberry Township,MN,USA,Flash,3-4 hours,Curtains open in my living room and noticed in the trees about 30-40 ft. Away from the window I noticed a flash of light size of a marb,7/31/21,
5/26/21 00:00,Kokomo,IN,USA,Light,30 secs,"Day of May 26,2021 Midnight Came home from relatives house Looked up in the sky saw three rows of 6 lights No sooner as I said  babe l",7/31/21,
5/25/21 23:23,Southbury,CT,USA,Unknown,7 seconds,"Transparent round or oval rows of bluish & white lights, moving quickly through our yard casting reflection below.",7/31/21,
5/25/21 22:30,Lakewood,WA,USA,Flash,A couple minutes,"Military veteran, lived near and currently by military base and flightline. I have seen numerous planes and aircraft that can be marked",7/31/21,
5/25/21 21:34,Milwaukee,WI,USA,Light,3 minutes approx,night guard sees light move behind trees,7/31/21,
5/25/21 21:20,Dallas,TX,USA,Sphere,1:00,Spherical white UFO flying north over Dallas - I have video evidence,7/31/21,
5/25/21 19:00,Chicago,IL,USA,Other,7-10 seconds,"i was flying my drone at 1000 feet....i looked up at my drone and these 2 black squares flew right across the sky and over my drone, i",7/31/21,
5/25/21 18:15,Melbourne (Australia),,Australia,Sphere,8 seconds,Meteorite turns into ball of light. Lands metres from me in street.,9/7/21,
5/25/21 16:30,Near Jemez,NM,USA,Triangle,10 seconds,Slow moving triangle shaped ship near Los alamos in broad daylight,3/4/22,Yes
5/25/21 16:27,Littleton,CO,USA,Diamond,30 seconds,The object looked onyx black and was floating / flying along the mountain range and then when towards the mountains. The object looked,7/31/21,
5/25/21 00:25,Portland,OR,USA,Formation,~10 seconds,I saw three strange lights moving very fast across the sky in formation but not perfect unison (separate objects),7/31/21,
5/24/21 23:00,Chicago,IL,USA,Rectangle,5 min,UFO located over South side of Chicago,7/31/21,
5/24/21 21:07,Myrtle Beach,SC,USA,Fireball,1 hr,"UFO Spheres of Orange Lights spotted over ocean in Myrtle Beach, SC",7/31/21,
5/24/21 21:00,Laurel,MD,USA,Circle,3:00,It was a cloudy misty night after the rain stopped!,7/31/21,
5/24/21 18:26,Reading Center,NY,USA,,,MADAR Node 169,7/31/21,
5/24/21 09:00,Myrtle Beach,SC,USA,Light,30 sec,Orange orbs,7/31/21,
5/24/21 06:25,Pueblo,CO,USA,,,MADAR Node 83,7/31/21,
5/24/21 01:00,New Britain,CT,USA,Cylinder,0.1.30,It appears to be a bright start but it has to many colorful lights around the object and I seen it before so I can identify it .It is a,7/31/21,
5/23/21 22:45,Tetonia,ID,USA,Other,3-5 mins,Couple hundred lights IT WAS NOT A STARLINK,9/9/22,
5/23/21 21:30,Gautier,MS,USA,Oval,1 minute,"Spacecraft over Gautier, Mississippi",7/31/21,
5/23/21 20:30,Balch Springs,TX,USA,Circle,4 minutes,4 flying objects seen from my back yard,7/31/21,
5/23/21 17:30,Englewood,CO,USA,Oval,15 seconds,It was an oval object with mist clinging to it,6/22/22,
5/23/21 15:45,Sherman Oaks,CA,USA,Sphere,15 minutes,6 or 7 white metallic spheres hovering over burbank blvd in sherman oaks/van nuys.,7/31/21,
5/23/21 15:30,Independence,OR,USA,Cigar,5 seconds,"My passenger and I were driving to Independence, and were in the straight stretch of road right before the base of the bridge, about a",8/16/21,
5/23/21 14:35,Furlong,PA,USA,,,MADAR Node 38,7/31/21,
5/23/21 04:00,Worcester,MA,USA,,,Saw a bright outstanding light hovering in the skies,12/19/21,
5/23/21 03:54,Massapequa,NY,USA,Fireball,2min,Bright subject seen in early morning hours,7/31/21,
5/23/21 01:25,Mt. Vernon,IN,USA,,,MADAR Node 119,7/31/21,
5/23/21 00:25,Estes Park,CO,USA,,,MADAR Node 156,7/31/21,
5/23/21 00:00,Goodhue,MN,USA,Sphere,1 hour,"There was a saucer shape aircraft with light going in a spinning motion, then a another aircraft with bright lights moving to the right",7/31/21,
5/22/21 23:30,Portland,IN,USA,Formation,About five minutes,"I was standing outside and I happen to look up facing north, and I seen a line of dots moving in a line formation heading east. Then",7/31/21,
5/22/21 23:30,Sonoma,CA,USA,Light,5 minutes,"3 of us friends were Sitting outside in Town of Sonoma, when we noticed 8 round light moving from southeast to north west/north possibl",7/31/21,
5/22/21 23:30,Syosset,NY,USA,Formation,3 minutes,Saw 3 bright white lights in the sky in a stacked vertical formation. They were flashing on and off in an irregular pattern.,7/31/21,
5/22/21 23:23,East Jordan,MI,USA,Unknown,2 hours,18 - 20 Objects moving evenly spaced in a straight line across the night sky three separate times.,7/31/21,
5/22/21 23:22,Brighton,MI,USA,,30 seconds,Evenly spaced stars moving west to east across sky.,7/31/21,
5/22/21 23:20,Toledo,OH,USA,Flash,2 minutes,The were in a straight line and by time I got my phone out they spread apart. I have pictures of when they split with my night camera.,7/31/21,
5/22/21 23:18,Alexander City,GA,USA,Chevron,3 min,"Bluish, pink, silent, very fast moving objects over Lake Martin.",7/31/21,
5/22/21 23:15,Middleport,NY,USA,Formation,5-10 mins,Long line of lights,8/16/21,
5/22/21 23:15,Alamo,MI,USA,Formation,5 or 6 minutes,"My best description is ""The Phoenix lights"" but a lot more. I recorded the event over ""Rupert Lake"" in North Western Kalamazoo County.",7/31/21,
5/22/21 22:35,Shreveport,LA,USA,Sphere,45sec-1 min,"Spinning white Star-like orbs over Northwest Shreveport, LA",7/31/21,
5/22/21 22:24,Otis Orchards,WA,USA,Light,4 minutes,"3 events,1)10 bright lights in straight line moving together ,2) 3 bright moving lights in a line, 3) one bright moving light",7/31/21,
5/22/21 22:20,Chicago,IL,USA,Formation,1-2min,Objects in a straight line formation. About 15 lights (not planes as they came too close to each other),7/31/21,
5/22/21 22:15,Chicago,IL,USA,Light,~10 Min,~50 tiny equally spaced lights moving in a single-file line formation,7/31/21,
5/22/21 22:15,York,NE,USA,Light,3-8 minutes,We were getting things ready for the lake the next day when our neighbors hollered at us to come check this out. We went over there and,7/31/21,
5/22/21 22:15,Bolingbrook,IL,USA,Light,2 minutes,"My husband and I were sitting outside when I noticed lights, that looked like stars, moving in a straight line formation spaced out eve",7/31/21,
5/22/21 22:11,Morris,IL,USA,Light,10 minutes,"We have an app to see the ISS and we just started looking up at the sky watching the ISS, and one person noticed a line of lights trave",7/31/21,
5/22/21 22:10,Troy,OH,USA,Formation,Approximately 2 minutes,Flight path about 20k feet. 20 objects moved rapidly across the sky.,7/31/21,
5/22/21 22:08,Bossier,LA,USA,Circle,Ten or so minutes,UFO over Barksdale,7/31/21,
5/22/21 22:00,Palm Springs,CA,USA,Unknown,20 minutes,Several white orbs flying in perfect formation for 20 minutes,7/31/21,
5/22/21 22:00,Waukesha,WI,USA,Light,2 minutes,30+ objects moving across the night sky. I've never seen anything like it before. ((Staarlink satellites??)),7/31/21,
5/22/21 21:47,Needles,CA,USA,Light,minutes long,String of lights moving west to east,7/31/21,
5/22/21 21:44,Merced,CA,USA,Circle,10 minutes,Long line of lights moving silently across the sky.,7/31/21,
5/22/21 21:44,Rancho Mirage,CA,USA,Circle,2 minutes,"Over Twenty White Dots in a line ~ Some Flared ~ Rancho Mirage, CA",7/31/21,
5/22/21 21:43,Lake Havasu coty,AZ,USA,Disk,10 minutes,Spinning lights on disk above lake havasu city az,7/31/21,
5/22/21 21:15,Big Bend South West Texas,TX,USA,Light,1 min +,6 lights aligned to the west first 2 then 4 then 6 moving slowly and then dispensary,7/31/21,
5/22/21 21:00,,NH,USA,Light,5 seconds,One of our party wa all 6 of us witnessed short streaks of light in rapid succession. Looked like something coming in or out of lightsp,3/4/22,
5/22/21 21:00,San Diego,CA,USA,Light,5,String of lights over San Diego,8/16/21,
5/22/21 20:45,Warwick,RI,USA,Light,1.5min,Four Glowing Orange Lights,7/31/21,
5/22/21 20:30,Concord Township,ME,USA,Circle,5 minutes or more,"on saturday night at about 8:30pm on lily pond in concord township ,maine i looked off to my right and suddenly saw a round UFO with ve",7/31/21,
5/22/21 20:30,concord township,ME,USA,Disk,5 minutes or more,"on the evening of saturday may 22,2021 at about 830pm i saw a ufo craft hovering above lily pond in concord twp, maine. the craft was t",7/31/21,
5/22/21 16:45,Watsonville,CA,USA,,,MADAR Node 105,7/31/21,
5/22/21 16:00,Canada (In-flight; over Saskatchewan),SK,Canada,Other,4 hours,"These are the DAYTIME CLEAR pictures that prove we are being visited by alien spacecraft, this is not a UFO ((Witness was comm. Pilot.)",7/31/21,
5/22/21 11:46,Sioux City,IA,USA,Other,5 min,Was finishing at the park next to river before heading out it first was a string of lights with lights going circular and one came out,7/31/21,
5/22/21 10:30,Yuma,AZ,USA,Disk,5-10 minutes,Weird sighting,7/31/21,
5/22/21 10:20,Michigan City,IN,USA,Circle,1 minute,6-8 ufo flying in a straight line eastbound total visible duration maybe 1 minute then disappears,7/31/21,
5/22/21 03:00,Fallriver,MA,USA,Fireball,3minutes,I seen an oval shape that was as bright as can be it had flashing bright lights located all around the bottom of ot and it hovered in o,7/31/21,
5/22/21 00:00,Scottsdale,AZ,USA,Circle,Hour,"UFO sighting, it was large, had multiple lights moving around in a circular motion.",8/16/21,
5/21/21 23:35,Alexander City,GA,USA,Chevron,1 second,"Blue, pink meteor.",7/31/21,
5/21/21 22:22,Kingston,WA,USA,Circle,4 minute,"Four bright orange spheres drift randomly above tree line then head north, fading as they go.",7/31/21,
5/21/21 22:16,Saint Paul,MN,USA,Formation,3 minutes,We were outside to observe the ISS flying overhead flying from the NNW to the North and did observe it successfully. We then looked sou,7/31/21,
5/21/21 22:00,Lakewood,CO,USA,Triangle,10 min,Me and a couple friends were at a park when I was looking up and saw 3 satellites or small silent craft moving at the same speed in a t,7/31/21,
5/21/21 20:45,Huntsville,AL,USA,Fireball,25 minutes,drone launching pyrotechnics,7/31/21,
5/21/21 20:21,Caledon Village (Canada),ON,Canada,Fireball,15 seconds,There was a flashing object in the air moving slowly north west and upwards that I have never seen before in 34 years.,7/31/21,
5/21/21 15:15,Oregon City,OR,USA,Disk,3-5 min,"Between 3AM and 3:30AM I was out walking the dog, I looked to the north Northwest towards the Portland area and saw a bright orange lig",8/16/21,
5/21/21 11:06,Thompson Station,NY,USA,,,MADAR Node 33,7/31/21,
5/21/21 08:53,Wichita,KS,USA,,,MADAR Node 123,7/31/21,
5/21/21 07:15,Scottsdale,AZ,USA,Light,:10,I saw a single object this morning. Was a bright silver light. Sun was out. Seemed to be picking up speed to the north and then disappe,7/31/21,
5/21/21 07:05,Pasadena,CA,USA,Cylinder,20-30 secomds,"It looked like a plane flipping upside down at first. It would glide, then flip over with sporadic bright flashes of LED looking lights",7/31/21,
5/21/21 06:35,Maxville,FL,USA,Disk,5 minutes,I have a photo pretty clear one,7/31/21,
5/21/21 01:50,Stouffville (Canada),ON,Canada,,1-2 min,Tapping and large red light in my yard. Then it disappeared. Did not see a ship,7/31/21,
5/21/21,Rialto,CA,USA,Cigar,5 minutes,Was waiting for light to change I looked up and saw a shiny shape in the sky in front of pickup my phone and took picture when I looked,7/31/21,
5/21/21,Bartlesville,OK,USA,,,"On May 21st 2021,I observerd a black ufo hovering in the sky. I snapped some pictures and upon arriving home ,and reviewing the phot",7/31/21,
5/20/21 23:18,Lynchburg,VA,USA,Light,10-15 seconds,Dimming Objects over Lynchburg,7/31/21,
5/20/21 22:30,Newport,VT,USA,Light,Seconds,I was sitting in a friends back yard when 6 or 7 lights streamed across the sky. They were following the same trajectory and did not de,7/31/21,
5/20/21 22:25,Charlotte,NC,USA,Triangle,3 minutes,"Large dark, triangular UFO with three white lights on corners was seen hovering without movement or sound at night near Charlotte, NC.",7/31/21,
5/20/21 22:00,Eddyville,KY,USA,Other,3-5 minutes,"What looked like a meteor[ite] stopped in mid-air and grew in size/brightness, then changed and moved away in reverse.",7/31/21,
5/20/21 18:36,Richland,WA,USA,Triangle,1 min,Triangles in formation,7/31/21,
5/20/21 18:16,Manhattan,NY,USA,Light,6 minutes,Small distant stationary object that slowly flashed light,7/31/21,
5/20/21 18:16,Manhattan,NY,USA,Light,6 minutes,Small distant stationary object that slowly flashed light.,7/31/21,
5/19/21 22:00,Garibaldi,OR,USA,Changing,05/29/21 to 05/31/21,ORBS & UAP OVER GARIBALDI MEMORIAL DAY WKEND,7/31/21,
5/19/21 21:45,Salem,OR,USA,Sphere,ALL NIGHT,ORBS OVER SALEM OREGON MAY 2021,7/31/21,
5/19/21 20:15,Atlanta,GA,USA,Sphere,10 min,Two black UFO over Atlanta one coming close to jet plane.,5/20/21,
5/19/21 17:25,Glens Falls,NY,USA,Triangle,20 minutes,Triangular object over the Hudson River,5/20/21,
5/19/21 14:30,North Haledon,NJ,USA,Other,20 mins,Im no stranger to flying things but yesterday was very interestingly unusual. Attached is a drawing and thats how close it was I coul,5/20/21,
5/19/21 12:25,Chatham,NJ,USA,Triangle,7 minutes,Triangular Pod Craft over New Providence,7/31/21,
5/19/21 11:07,Lake Havasu City,AZ,USA,Changing,Video 2 mins,Object seen during flight from MSP to SAN,6/22/22,
5/19/21 10:50,Clarksburg,MD,USA,Triangle,1 min,Triangle ufo,5/20/21,
5/19/21 10:30,Ashford,CT,USA,Unknown,1.2 second,Fast walker craft caught on drone camera,10/19/21,
5/19/21 04:12,Newburgh,IN,USA,Light,3 mins,"right green light that was coming toward her out of the west for 1 to 1-1/2 minutes, then anomalistic motion",7/31/21,
5/19/21 01:00,Sharon Connecticut,CT,USA,Light,1 hour,Strange star over northwestern connecticut,5/20/21,
5/19/21 00:23,Rosamond,CA,USA,Formation,1 minute,Large Orange cluster of orbs,5/20/21,
5/18/21 00:00,Corvallis,OR,USA,Cigar,20 seconds,"Saw cigar shaped whitish/blue object with pulsing white and blue lights in sky near home depot in Corvallis, Oregon",5/20/21,
5/18/21 22:30,Taftville,CT,USA,Circle,8 seconds,5 lights appearing round moving through the sky,8/16/21,
5/18/21 21:25,Colton,CA,USA,Circle,15 seconds,Bright light in the sky vanishes in seconds,5/20/21,
5/18/21 11:30,Paso Robles,CA,USA,Sphere,5-10 seconds,"White ball traveling at very high speed, observed on clear sunny day.",5/20/21,
5/18/21 07:40,Perth (Australia),,Australia,Disk,5 minutes,I saw three circular shaped massive UFO's floating above my forming a triangle formation. They had flashing lights on the bottom of the,5/20/21,
5/18/21 04:00,Warwick,NY,USA,Unknown,2:00,"Four blinking lights hovering without making a sound for at least 3 minutes in Orange County, NY",5/20/21,
5/18/21 02:00,Carlsbad,CA,USA,Light,>30 minutes,Orange dim lit orb floating in and out of the ocean,5/20/21,
5/18/21 00:30,Lompoc,CA,USA,Circle,5 minutes,Strange lights formation disappearing in mid air over lompoc Ca near Airforce base.,5/20/21,
5/17/21 22:07,Senoia,GA,USA,Light,1 min,Light object traveling across sky reacting to second light and defying logic of coomon air travel,5/20/21,
5/17/21 21:30,Sherbrooke (Canada),QC,Canada,Fireball,25 seconds,Looked like pieces of falling meteor...instead of burning out they spaced out evenly and flew North parallel to earth at great speed.,5/20/21,
