Date / Time,City,State,Country,Shape,Duration,Summary,Posted,Images
10/28/21 06:40,Macedon,NY,USA,Light,15+ minutes,Light moving randomly in sky. ((NUFORC Note: Possibly a celestial body?? PD)),11/15/21,
10/28/21 03:00,Sherbrooke (Canada),QC,Canada,Teardrop,5 seconds,Two bright lights,11/15/21,
10/27/21 21:15,Winston,GA,USA,Light,15 minutes,Circular two bright lights with a space in between,11/15/21,
10/27/21 19:50,Las Animas County,CO,USA,Changing,~30 minutes,Seen light outside southwest. It started moving torward the north after a short time.,11/15/21,
10/27/21 19:35,Emporium,PA,USA,Rectangle,20 minutes,Watched it cross the sky,3/4/22,Yes
10/27/21 19:30,Murrells Inlet,SC,USA,Light,5 minutes,White light with a blue shield scanning Murrells Inlet.,11/15/21,
10/27/21 19:15,Exton,PA,USA,Triangle,5 minutes,Strange object in sky with bright lights,11/15/21,
10/27/21 19:12,Layton,UT,USA,Light,40 seconds,I saw a bright light higher than I have ever seen before. It was brighter than the stars but seemed to be the same size as a star. It w,11/15/21,
10/27/21 18:56,Bristow,VA,USA,Flash,6-8 seconds,High altitude single ball of light appeared in the distant sky while on evening walk. N-NW in proximity to my location. Caught my atten,11/15/21,
10/27/21 18:15,College Grove,TN,USA,Unknown,1 minute,It was hovering and had one green light and one white light.,11/15/21,
10/27/21 17:51,Sherman Oaks,CA,USA,Light,10 minutes,8 Silver/Red Flashing Lights Seen Hovering Very High Above Los Angeles By Three Women,11/15/21,
10/27/21 14:40,Wylie,TX,USA,,,MADAR Node 171,3/4/22,
10/27/21 11:00,South Lee,MA,USA,Formation,10 minutes,"I definitely saw a live, moving SASQUATCH GIANT MOVING TOWARD THE CONDO UNITS ON 190 MEADOWS STREET, YESTERDAY. I OBSERVED A DARK GRAY",11/15/21,
10/27/21 09:00,Cicero,IL,USA,Sphere,5 minutes,Whitish sphere with red flashing light moving steady from E to W never changing its plane. ((NUFORC Note: Possibly 9 p.m.? PD)),11/15/21,
10/27/21,Clovis,NM,USA,Triangle,5:00 minutes,Traveling down back airport highway seen object flying opposite direction had 3 white lights red light in middle of craft.,11/15/21,
10/26/21 23:40,St. Louis,MO,USA,,,MADAR Node 70,3/4/22,
10/26/21 23:00,Marco Island,FL,USA,Triangle,7 seconds,V shaped formation with White Lights boardering the edges with black middle. Vert large size..no sound was floating fast for 7 seconds,11/15/21,
10/26/21 20:00,Matthews,NC,USA,Fireball,45 seconds,"Fireball appeared to expand and retract, darting multidirectionally for (+\-) 45 seconds.",11/15/21,
10/26/21 11:00,Frederiksted St> Croix USVI,United States Virgin Islands,USA,Oval,,Noticed an image in a picture when looking at it on my phone,12/19/21,
10/26/21 10:34,Garrettsville,OH,USA,,,MADAR Node 64,3/4/22,
10/26/21 09:30,Gaston,SC,USA,Cigar,<10 seconds,black cigar shape with bright yellow peripheral lights,11/15/21,
10/26/21 05:15,San Jose,CA,USA,Light,8 minutes,A multitude of objects following a pre-described path,11/15/21,
10/25/21 20:45,Boca Raton,FL,USA,Other,Continuing,LARGE GLOWING OBJECT IN SKY,11/15/21,
10/25/21 20:45,Boca Raton,FL,USA,Other,continuing,"Weather conditions at time of sighting: Temperature 79 F, Barometric Pressure 29.94 in, Visibility 10 miles, Clouds Partly Cloudy, Dew",10/26/21,
10/25/21 20:24,Sykesville,MD,USA,Circle,3 seconds,Big bright blue crystal ball-like light with aura emitting sound,10/26/21,
10/25/21 20:00,Mahwah,NJ,USA,Circle,10 seconds,An orange orb appeared in the southwest skies The night sky was darkened by clouds as a nor'easter was fast approaching. It disappea,10/26/21,
10/25/21 19:00,Burney,CA,USA,Circle,2 hours,Aliens in my attic?!,10/26/21,
10/25/21 17:18,Corpus Christi,TX,USA,Other,40 minutes,Seven United States Postal workers in Corpus Christi Texas were outside on a break from work at around 6:15pm October 25th 2021. All se,10/26/21,
10/25/21 15:23,Garrettsville,OH,USA,,,MADAR Node 64,3/4/22,
10/25/21 07:20,Joliet,IL,USA,Light,12 minutes,Saturday Oct 25th About 7:20pm i was driving south on Ridge Rd as i passed Wheeler Rd I first noticed three lights in a triangle format,10/26/21,
10/25/21 06:37,Indianapolis,IN,USA,,,MADAR Node 21,3/4/22,
10/24/21 20:00,Stamford,CT,USA,Other,2 minutes,Slight line movement without sound and lights/ strobes. Stamford CT.,10/26/21,
10/24/21 15:00,Austin area (near),TX,USA,Disk,Few minutes,Spinng disc cloud leaving trail,10/26/21,
10/24/21 13:37,Kansas City,MO,USA,,,MADAR Node 40,3/4/22,
10/24/21 12:04,Clifton,NJ,USA,Light,>1 hour,Triangular shape in sky made with 5 ufos,10/26/21,
10/24/21 12:00,Brisbane (Australia),,Australia,Chevron,30 seconds,There was a group of 5 objects in the sky heading over the sea,11/15/21,
10/24/21 05:43,Dennis,MA,USA,Light,10 seconds,"White light passing W to E overhead, like an airplane, but not one.",10/26/21,
10/24/21 03:45,Boone,NC,USA,Light,5 seconds,"I saw what looked like a bright and close star fall out of the sky after I looked at it, with a speed much faster than gravity.",10/26/21,
10/24/21 02:30,Fortuna,CA,USA,Changing,Ongoing,Heard footfalls outside window. Was having intimate time with my wife. Flash ofights and believed our photo had been taken. Stopped a,10/26/21,
10/23/21 21:45,Crown Point,IN,USA,Other,4 seconds,Seen a roughly 10x10 V shaped object flying across me. It was roughly 300 to 500 feet off the ground. It lasted about 4 seconds. Each s,11/15/21,
10/23/21 21:44,Fresno,CA,USA,Fireball,Took a 19 second video.,Saw a fireball heading up towards zigzagging flashing lights.,9/9/22,
10/23/21 20:28,Pompton Lakes,NJ,USA,Light,4-5 minutes,Five amber orbs seen slowly moving over northern NJ sky five days after similar sighting nearby,10/26/21,
10/23/21 19:10,Flagstaff,AZ,USA,Light,Nightly,"Nightly I am observing multicolored flashing formation lights that are red,blue and green.They have been in the sky over Flagstaff for",10/26/21,
10/23/21 18:00,Plymouth,WI,USA,Changing,1 minute,"Glowing craft in the sky changed shape and elevation, defying the laws of physics",10/26/21,
10/23/21 06:20,West Suffield,CT,USA,Other,5 seconds,Colored Dust or unknown object Goes by quickly and disappears in a instant.,10/26/21,
10/23/21 03:30,Garland,TX,USA,Light,7 hours,Early morning site & short encounter,11/15/21,
10/22/21 23:00,Hebron,IN,USA,Cigar,5 minutes,Cigar shaped object colored purple to pink to orange caught on blink camera,10/26/21,
10/22/21 22:54,Rossburg,OH,USA,Light,My best guess 30 minutes,Driving brilliant light ball form came down in a controlled manner in front of vehicle this sounds crazy I know!,5/31/22,
10/22/21 21:45,Bergenfield,NJ,USA,Formation,1-2 minutes,colored light formation darting hovering over NY tristate,10/26/21,
10/22/21 19:00,Hamilton,NJ,USA,Circle,About an hour,Two round balls of light sitting in the sky.,11/15/21,
10/22/21 15:25,Sioux Falls,SD,USA,Other,31 seconds,suspending in one place for a longtime square no movement,10/26/21,
10/22/21 15:00,Winston Salem,NC,USA,Rectangle,1 min 40 second,Surveillance camera caught this. No clouds in the sky,6/22/22,
10/21/21 20:30,Tonganoxie,KS,USA,Circle,10 minutes,8 Red Lights Observed,11/15/21,
10/21/21 20:21,Shoreline,WA,USA,Rectangle,3 minutes,"Witnessed a rectangular prism shaped object with 3 distinct circular red lights in a row. Sighting was west of I5, east of the flight p",10/26/21,
10/21/21 20:05,Fort Worth,TX,USA,Unknown,2 minutes,Low flying stationary craft with three green and white flashing lights.,10/26/21,
10/21/21 19:00,Redmond,OR,USA,,15 min,Several pictures several videos live,3/4/22,Yes
10/21/21 19:00,Gulf Shores,AL,USA,Light,10 minutes,Recorded video in Gulf Shores AL of strange light that multiplied into 5 lights or orbs.,10/26/21,
10/21/21 07:35,Princeton Jct,NJ,USA,,3 seconds,"Grey metallic like in color, circular in shape, my iPhone caught the object. Not in pictures right before or after it.",11/15/21,
10/21/21 07:35,Princeton Jct,NJ,USA,,3 seconds,,10/26/21,
10/21/21 06:58,Premont,TX,USA,Star,29 seconds,"Early morning, full moon star on left of moon started moving from our left to our right, crossing in front of the moon and continued",3/4/22,Yes
10/21/21 05:20,Hallandale Beach,FL,USA,Rectangle,20 seconds,Green Lights,10/26/21,
10/20/21 22:00,Sartell,MN,USA,Formation,5 seconds,I saw 7-9 lights flying in a v-formation.,3/4/22,
10/20/21 22:00,Buckner,MO,USA,Other,15-30 seconds?,4 Round Lights around 2-3 feet separating them,3/4/22,
10/20/21 21:24,Flat Rock,NC,USA,Cylinder,3 seconds,I was taking a photo of the Harvest Moon at my home with my I-phone as it was rising out of the eastern sky just above the trees. It wa,11/15/21,
10/20/21 20:30,Sedona,AZ,USA,Other,ten minutes,"Row of bright equidistant stationary horizontal lights rapidly flashing back and forth, then went dark. NOT Starlink",3/4/22,Yes
10/20/21 20:10,Norman,OK,USA,Other,5 minutes,please see above sorry,10/26/21,
10/20/21 20:00,Alamagordo,NM,USA,Formation,>20-30 minutes,Golden lights spotted in the sky over white sands national park.,10/26/21,
10/20/21 19:33,Mokena,IL,USA,Sphere,10 minutes,About 12 glowing orbs flying about 1000 feet off the ground at a slow moving pace.,10/26/21,
10/20/21 16:15,Mandeville,LA,USA,Rectangle,Just a few seconds,5 seconds total?,3/4/22,
10/20/21 11:33,Malden,MA,USA,Changing,2019/2022 UFOs filmed,Videos of UFOs YouTube channel Jeffrey Ventola,6/22/22,Yes
10/20/21 07:50,Ottawa,IL,USA,Unknown,2-3 minutes,Robust contrail with no obvious traditional aircraft.,10/26/21,
10/20/21 07:24,Milton,GA,USA,Cigar,60 seconds,Cigar shaped craft with three lights blinking in a pattern hovering over new providence and Doris road in Milton GA.,10/26/21,
10/20/21 07:20,Jacksonville,FL,USA,Cylinder,5 minutes,2 white objects in the sky smooth looked like tic tac,10/26/21,
10/20/21 07:00,Chicago,IL,USA,Other,,"20 feet long, metal object, hovering in air and then moved horizontally.",12/19/21,
10/20/21 03:00,Gronau (Germany),,Germany,Rectangle,1 hour,Rectangular shaped UFO sighting in West Germany.,10/26/21,
10/19/21 16:48,Ft Worth,TX,USA,Cigar,Clip was 39 seconds,Video taped while flying kite. Did not notice disk flying across sky also until clip was viewed.,3/4/22,
10/19/21 16:00,Cleveland Heights,OH,USA,Changing,3 minutes,Details can be seen for yourself. I recorded the incident as I was sitting on my porch. If you go to Facebook or YouTube... You can see,10/26/21,
10/19/21 15:19,Rochester,Kent,United Kingdom,Oval,,Caught on camera. Caught on camera. ((NUFORC Note: Bird in flight. PD)),10/8/22,Yes
10/19/21 13:30,Bolingbrook,IL,USA,Cylinder,15 minutes,"Spherical object seen over Bolingbrook, IL",10/26/21,
10/19/21 12:49,Williamstown,MA,USA,Unknown,Maybe 5 minutes,Looked at sky during lunch saw object filmed it and it disappeared soon after,6/22/22,
10/19/21 03:11,Toms River,NJ,USA,Circle,15 minutes,I'm a School Counselor in a public high school. I was driving on the NJ Garden State Parkway going south around 3:00PM. Around 3:10 I n,10/26/21,
10/19/21 00:00,Southampton,PA,USA,Light,8 hours,Lights UFO,10/19/21,
10/18/21 00:00,Wagga Wagga (Australia),,Australia,Triangle,4 seconds,On the morning of 18/10/2021 my daughter my dog and my self were in a local forest livingston state forest we walked down the side of a,11/15/21,
10/18/21 23:30,Thousand Oaks,CA,USA,Other,~5+ hours,Ventura County  unknown even  10-18-2021What I saw didn't seem like a single UFO but an event. I saw an orange cloud or light inside,10/26/21,
10/18/21 21:38,Ardoch,ND,USA,Circle,10 minutes,Bright light going into wooded area,10/8/22,
10/18/21 19:40,Charlotte,NC,USA,Changing,15 minutes,"Two orange lights in the sky to the south of Charlotte, NC",10/19/21,
10/18/21 18:43,South San Francisco,CA,USA,Circle,3 seconds,Blue and white circular ball falling to earth spotted in Northern California,10/19/21,
10/18/21 18:09,King of Prussia,PA,USA,Changing,A few minutes,I took pictures of a sunset only to afterwards see this odd shape-shifting thing in the pictures. It moves counter to the clouds.,3/4/22,Yes
10/18/21 17:00,Hebron,IN,USA,Changing,15 minutes,"Bright object in sky on video zig zags, comes closer breaks into particles then back to circular shape.",10/26/21,
10/18/21 17:00,Springfield,MO,USA,Rectangle,3 minutes,I was driving home from work and saw this flying across Springfield MO at about 5pm. It hovered over downtown long enough for me to cat,10/26/21,
10/18/21 15:30,Katy,TX,USA,,15 minutes,White/silver snake-like objec worming its way through the sky in Katy TX. ((NUFOC Note: Possibly a string of balloons? PD)),10/19/21,
10/18/21 06:20,Springfield,MO,USA,Light,3 minutes,I saw a star-sized light zig-zagging high in the dark morning sky.,10/19/21,
10/17/21 23:00,Rockville,MD,USA,Changing,ongoing now,"watched for 20 minutes starting at 23:10, blinking or shimmering distant body fairly low in northwest sky. It did not noticeably change",10/19/21,
10/17/21 22:39,Chandler/Maricopa County,AZ,USA,Formation,>1 hour,Formation of lights,10/19/21,
10/17/21 21:00,Walkill,NY,USA,Circle,30 minutes,Dots in the Sky in Walkill New York,10/19/21,
10/17/21 20:40,Hobart (Australia),,Australia,Sphere,10 minutes,((NUFORC Note: Witness provides no details about his sighting. We have invited him to submit another report. PD)),11/15/21,
10/17/21 19:42,Lima,OH,USA,Light,3 min. 46 sec.,"Above my house and slightly to the west, I saw a light moving erratically. It appeared to be at a distance of 150 to 200 yards away.",9/9/22,
10/17/21 17:11,Cincinnati,OH,USA,Unknown,2 seconds,Contact me,3/4/22,Yes
10/17/21 16:48,Denver,CO,USA,Changing,1 minute,Shape shifting black object with strange lights and reflections.,10/19/21,
10/17/21 14:49,Nadia (India),,India,Other,a few seconds,"Sophisticated aircraft like objects among clouds in Nadia, WB, India. ((NUFORC Note: Possibly two dragonflies caught in flight?? PD))",10/19/21,
10/17/21 14:00,Kansas City,MO,USA,,,MADAR Node 40,12/19/21,
10/17/21 06:47,Laurelville,OH,USA,,,MADAR Node 107,11/15/21,
10/16/21 22:57,Cypress,TX,USA,Sphere,23 seconds,Sphere (orb) visible only with IR camera flying very low over the lake.,3/4/22,
10/16/21 17:00,Sumter,SC,USA,Sphere,30 seconds,Saw roating round globe moving low above our treeline rotating white to black.,3/4/22,
10/16/21 15:41,Utica,NY,USA,,,MADAR Node 170,11/15/21,
10/16/21 10:30,Taos,NM,USA,Cigar,3 minutes,Cigar object that caught my attention,10/19/21,
10/16/21 06:35,Youngstown,OH,USA,,,MADAR Node 73,11/15/21,
10/16/21 06:20,Wellton,AZ,USA,Fireball,7 seconds,"Green ball of flame fizzles out over Wellton, Arizona.",10/26/21,
10/16/21 02:30,Strafford,MO,USA,Fireball,~20 minutes,"Incredibly bright light(s) in sky, felt like 3 unknown shapes maybe orbs",10/19/21,
10/15/21 23:15,fenton,MO,USA,,2 seconds,quick burst of the purest white light in the sky.,11/15/21,
10/15/21 21:42,Oklahoma,OK,USA,Cigar,48min,It look like a train in the sky a big one it came from the direction of the a,6/22/22,
10/15/21 20:00,Aventura (N.Miami Beach),FL,USA,Light,45 minutes +,"Very bright, steady light in night sky that would engage in a series of bursts then become steady again.",10/19/21,
10/15/21 20:00,Rainbow City,AL,USA,Fireball,4 minutes,Fireball/Orb in Rainbow City AL,10/19/21,
10/15/21 19:35,Manchester,NH,USA,Other,10 minutes,Orange glowing circles slowly synchronize in a circle motion and a black hole forms,10/19/21,
10/15/21 19:00,Seattle,WA,USA,Other,,"At first I thought these were traffic helicopters in the night sky along the I5 corridor, from the I90 overpass up to Northgate, as the",10/19/21,
10/15/21 19:00,New York City,NY,USA,Light,10 minutes,White round light with no movement and no sound over the Hudson River viewable from the W. 60's in Manhattan,10/19/21,
10/15/21 15:45,Phoenix,AZ,USA,Oval,5 minutes,Metallic spherical / star shaped craft seen while looking up towards south mountains in north Phoenix area in mid afternoon.,10/26/21,
10/15/21 11:04,Idaho national forest,ID,USA,Other,5 minutes,"This summer while doing research on bigfoots, I ram across 3 different alenis thru out the summer. I've been going to the same place",3/4/22,Yes
10/15/21 05:18,Jonesboro,AR,USA,,,MADAR Node 143,11/15/21,
10/15/21 01:05,Redondo Beach,CA,USA,,12 + minutes,Bright red light hovering in sky,10/19/21,
10/14/21 22:40,Dickson City,PA,USA,,~10 minutes,Watched a blinking light change colors and move erratically,10/19/21,
10/14/21 21:00,Beverly Hills,CA,USA,Flash,2-3 seconds,A bright green light with a teal light trail fell from the sky in a curve for about 2-3 seconds before it disappeared from view.,10/19/21,
10/14/21 19:38,Murrieta,CA,USA,Chevron,1 minutes,V Shaped Craft,10/19/21,
10/14/21 19:12,Spencerville,IN,USA,,,MADAR Node 81,11/15/21,
10/14/21 17:14,Mechanicsburg,PA,USA,Circle,22 seconds,I was in my back yard playing with the dogs and noticed a small aircraft going in circles. I thought man he is having fun and then I ca,10/19/21,
10/14/21 13:00,Manitowoc,WI,USA,Cigar,3 minutes,Unknown object from a distance changed direction abruptly,10/19/21,
10/14/21 11:30,Hamilton Township,NJ,USA,Other,5 minutes,Pulsating green light I shined my long range laser pointer at it and it started it to descend slowly and there was no noise at all I wa,10/19/21,
10/14/21 02:02,Osterville,MA,USA,Light,2-3 minutes,I saw this flashing light in the north east horizon that was flashing in and out and darting across the sky.,3/4/22,Yes
10/13/21 20:15,Madison,OH,USA,Triangle,1 minute,There was a strange triangular object in the sky over route 90 heading east. We were outside in the hot tub and saw it. Sometime betwee,10/19/21,
10/13/21 19:20,Nemo,TX,USA,Disk,45 seconds,Large disc with small rectangular lights sighted on our near ground and the took off leaving vapor trail,10/19/21,
10/13/21 12:00,Houston,,,,a long 3 mins,Cloud Portal with human like cloud men in black,6/22/22,
10/13/21 03:00,Beavercreek,,,Unknown,5 seconds,Very bright blue.and white lights,3/4/22,
10/12/21 19:12,Arvada,CO,USA,Triangle,Approximately 3 min total,"Wedge shaped, massive, silent and extremely fast aircraft",6/22/22,
10/12/21 19:00,Labadieville,LA,USA,Oval,2 minutes,Saw oval or round object. 4 extended pods. Previously saw same object in late 1960's. Had orange lights under the pedestal legs.,10/19/21,
10/12/21 11:20,Tuncurry (Australia),,Australia,Other,6 weeks,"((HOAX??)) Invisible, makes irritating sounds around my air conditioner and vibrations through the floor boards.",10/19/21,
10/12/21,Newport News,VA,USA,Triangle,2 seconds,Fast moving Triangular object apprears in Netflix documentary about war in Afghanistan,10/19/21,
10/11/21 18:40,Greenwich,CT,USA,Rectangle,5 seconds,Large rectangular object flying low over the water.,11/15/21,
10/11/21 15:04,Pine City,NY,USA,,,MADAR Node 82,11/15/21,
10/11/21 14:36,Deep River,ON,USA,,,MADAR Node 59,11/15/21,
10/11/21 13:55,Georgetown,TX,USA,Sphere,12 seconds,Bright white round object with a more dim object moving across blue sky East to West.,10/19/21,
10/11/21 13:34,Vernal,UT,USA,,,MADAR Node 181,11/15/21,
10/11/21 08:04,Franklin,TN,USA,,,MADAR Node 33,11/15/21,
10/10/21 23:02,Sale,Manchester,United Kingdom,Circle,10 seconds,Came out and noticed a bright light. Took our phone to zoom in and noticed it moving very fast and also moving up and down.,3/4/22,Yes
10/10/21 23:00,Hadley,KY,USA,Flash,,"Two large round white flashes over Hadley,Ky",10/19/21,
10/10/21 22:30,Corona,CA,USA,Light,5 minutes,UFO craft over corona California,10/19/21,
10/10/21 22:05,Jacksonville,FL,USA,Fireball,15 seconds,Saw 4 green fireballs falling close together. They were extremely close like the distance an airplane isafter takeoff/before landing. .,10/19/21,
10/10/21 22:00,Prospect,CT,USA,Disk,10 minutes,10/10/21 at 22:00 I saw a large lit up object only 50 above our car. Continued to keep flashing every minute until it slowed down.,10/19/21,
10/10/21 21:23,Lubbock,TX,USA,Light,6 seconds,Second sighting in 3 months,10/19/21,
10/10/21 20:52,Fort Myers Beach,FL,USA,Triangle,30 seconds,"Sitting out on the beach by the Diamond Hotel in Fort Myers Beach watching the stars. All of a sudden, my partner and I saw a triangle",10/19/21,
10/10/21 19:13,Dublin,OH,USA,Other,30 seconds,Floating object that disappeared,10/19/21,
10/10/21 19:13,Gardendale,AL,USA,Circle,3 seconds,"It was a clear night , I was searching to locate Venus with my sky master pro binoculars, I saw in my view a flying objet , it was",11/15/21,
10/10/21 19:03,Lacey,WA,USA,,,MADAR Node 50,11/15/21,
10/10/21 18:20,Wichita,KS,USA,,,MADAR Node 123,11/15/21,
10/10/21 15:00,San Jose,CA,USA,Unknown,30 minutes,see a tiny white dot moving fast in the blue sky in San Jose on a clear Sunday afternoon,11/15/21,
10/9/21 23:00,Brandon,FL,USA,Changing,~15 seconds,I thought they were jets but they made no sound,10/19/21,
10/9/21 20:45,Hazlehurst,GA,USA,Chevron,10-15 seconds,"Large chevron shaped craft, no lights, no sound.",10/19/21,
10/9/21 19:15,La Palma (Canary Islands),,Spain,Cylinder,6 seconds,can send link to you tube. was watching video on la palma volcano at 2:49 tell me what you see going across the bottom third of the scr,10/19/21,
10/9/21 14:47,Upper Marlboro,MD,USA,Oval,3 hours,Jelly bean Shaped object flying erratically for about three hours in the sky.,10/19/21,
10/9/21 13:23,Houston,TX,USA,Disk,5 Minutes,Disc-shaped Metallic UFO photographed at Houston Air Show,10/19/21,
10/9/21 13:23,Houston,TX,USA,Oval,5 minutes,Stationary silver metallic oval object at high altitude during 2021 Houston Air Show.,10/19/21,
10/9/21 07:54,Simi Valley,CA,USA,Rectangle,2.5 minutes,"Over the water roughly 10,000ft above the ocean. Just hovering in one spot slowly started to move them gone in millisecond. The shape w",10/19/21,
10/9/21 06:16,Henrico,NC,USA,Circle,20 seconds,Video on blink camera of a round object,10/19/21,
10/9/21 05:26,Midwest City,OK,USA,,,MADAR Node 172,11/15/21,
10/9/21 03:53,Eads,TN,USA,,,MADAR Node 32,11/15/21,
10/8/21 22:00,Albertville,AL,USA,Fireball,5 second,"The object was round and it looked like an orb or fireball , it had green color to it like a weld spark. I saw it for about 5 seconds w",10/19/21,
10/8/21 21:35,Union City,OK,USA,Fireball,4-5 minutes,"1 bright reddish/orange glimmering light west of Union City, OK",11/15/21,
10/8/21 21:00,Ellisville,MO,USA,Diamond,2 minutes,Red blue and green revolving lights moving in a straight line down and a quick 90 degree turn then vanished.,10/26/21,
10/8/21 20:40,Longville,MN,USA,Light,2 minutes,"My friend and I where in a fishing boat on Leech Lake in central Minnesota at 8:40pm. It was a clear night, and I was commenting to my",10/19/21,
