Date / Time,City,State,Country,Shape,Duration,Summary,Posted,Images
3/25/21 21:00,Langford (Canada),BC,Canada,Disk,5 minutes,6 lights surrounding a disc shap and moving,3/31/21,
3/25/21 21:00,Corvallis (just north of),OR,USA,Cigar,25 seconds,((NUFORC Note: Witness provides no detailed information. PD)),3/31/21,
3/25/21 21:00,Oak Harbor,WA,USA,Formation,1 min,Slow moving formation of lights. Looked like a combination between a massive freight train and a comet. ((Falcon 9 re-entry??)),3/31/21,
3/25/21 21:00,Port Ludlow,WA,USA,Flash,60 seconds,"There are currently 6 drones above tge Bay in Port Ludlow, we were outside looking at them when something moving horizontally flashed a",3/31/21,
3/25/21 21:00,Kirkland,WA,USA,Fireball,2 minutes,I have a live video I would like to submit.,3/31/21,
3/25/21 21:00,Sequim,WA,USA,Cone,70 seconds,UFO fleet!,3/31/21,
3/25/21 21:00,Centralia,WA,USA,Formation,5 seconds,V formation of 7-9 white orbs moving quickly beneath the moon,3/31/21,
3/25/21 20:40,Everett,WA,USA,Light,,"On the freeway - driving - everyone slowed down - some were swerving- So many lights, big and small - some in a haze - it looked like",3/31/21,
3/25/21 20:05,Peterborough,NH,USA,Oval,30 seconds,"Miller State Park UFO sighting, 900sqf object hovering above tree line",3/31/21,
3/25/21 19:45,Peoria,AZ,USA,Cigar,2 minutes,"Large cigar shaped, low flying craft with solid lights spotted in Peoria, AZ",4/23/21,
3/25/21 19:40,Peoria,AZ,USA,Cigar,1 minute,Large object with multiple white lights- Peoria Az,3/31/21,
3/25/21 19:40,Peoria,AZ,USA,Cigar,1 minute,Update to Peoria report 03/25/2021,4/23/21,
3/25/21 19:30,Vancouver Bc (Canada),BC,Canada,Disk,20 seconds,"It looked as ,if a jient Disk shaped object that was de-cloking as was cruising across burning with fire around the front of the Rme,",3/31/21,
3/25/21 19:00,White Plains,NY,USA,Cylinder,48 mins,saw dark object with no lights and making no noise moving in a NE direction.,3/31/21,
3/25/21 10:15,Milwaukee,OR,USA,,7 minutes,((NUFORC Note: Witness provides no detailed information. PD)),3/31/21,
3/25/21 09:10,Mount Vernon,WA,USA,Formation,30 seconds,White dots in a straight line going across the lake high in sky,3/31/21,
3/25/21 09:00,Portland,OR,USA,Circle,10 seconds,"What appeared to be meteors were not in one single file line but messy, and after seen, booms were heard and a momentary shaking",3/31/21,
3/25/21 06:20,Apollo Beach,FL,USA,Chevron,Seconds,Saw a chevron shaped object move across the sky from South to North.,3/31/21,
3/24/21 21:00,North Bend,OR,USA,Light,10-20 seconds,"Two Orb-Shaped UFOs Spotted Over North Bend, OR",3/31/21,
3/24/21 20:36,Muskogee,OK,USA,Light,20 minutes,Orange Lights in Muskogee Sky,3/31/21,
3/24/21 19:30,Moosup,CT,USA,Fireball,5 minutes,I saw six fireballs of light in the sky strung like lights that moved with intent and intelligence. ((Starlink satellites??)),3/31/21,
3/24/21 06:10,Grass Valley,CA,USA,Cigar,30 seconds,Square lights moving across the sky. ((Starlink satellites??)),3/31/21,
3/24/21 01:40,Cranbrook (Canada),BC,Canada,Light,2-3 minutes,"Stargazing, saw 1 light flashing irregular, change colour, impossible movements then split to 2. 3 minute timeline.",4/22/22,Yes
3/23/21 00:00,Port Jefferson Station,NY,USA,Changing,40 seconds,UFO Second occurrence on Long Island NY in SAME/CLOSE TOWN HAPPENED SAME DATE roughly same time evening 1 month apart,4/23/21,
3/23/21 23:30,Clifton Springs,NY,USA,Circle,1 hour,Round object swaying back and forth. Changing coloring. Not moving very far. Seen the same the night before.,3/31/21,
3/23/21 21:00,Brunswick,GA,USA,Circle,15 seconds,"Round object, Bright amber color moving silently at high speed with fluid like motions.",3/31/21,
3/23/21 20:28,Camas,WA,USA,Sphere,15 minutes,"2 orange-yellow balls of light traveled and then stopped, pulsating and flickering in and out",5/20/21,
3/23/21 20:06,Happy Valley,OR,USA,Unknown,minutes,Saw a moving object in the Northern Sky. Appears to be to low to be a satellite and no blinking lights of a plane.,3/31/21,
3/23/21 14:45,Kansas City,MO,USA,,,MADAR Node 40,4/23/21,
3/23/21 01:30,Chaska,MN,USA,Fireball,5 minutes,"4 glowing red balls traveling east to west, no blinking, no noise, 2 witnesses",3/31/21,
3/22/21 23:37,Clarksburg,MD,USA,Oval,5 seconds,Looked up and noticed a cylindrical object moving horizontal in the sky with what almost looked like a flame like tail.,3/31/21,
3/22/21 16:41,Lyndhurst,VA,USA,Oval,5 seconds,Mt. Torrey road near Chinquapin Dr highly reflective oval shape spotted above tree line was almost stationary before dipping down quick,3/31/21,
3/22/21 09:45,Coeburn,VA,USA,Oval,30 seconds,It wasnt a shooting star or plane I know what I saw,5/20/21,
3/21/21 20:35,Annapolis,MD,USA,Formation,10 minutes,"Red, green, white, and blue lights moving across sky in Annapolis, MD.",3/31/21,
3/21/21 15:36,Hillsborough,NJ,USA,Cylinder,30,Slow moving long vertical object with two orange and one green lights.,3/31/21,
3/21/21 13:00,Stafford Springs,CT,USA,Other,20 seconds,"The floating object appeared South of my location the sun directly overhead on a cloudless sky . No trees to block vision , not looking",4/23/21,
3/21/21 07:07,Douglassville,PA,USA,Unknown,10 seconds,watch the video.,3/31/21,
3/21/21 06:25,Albany,GA,USA,Rectangle,1,The pole light was flicking,3/31/21,
3/21/21,Iceland,,Iceland,,15,"Blue Orbs floating around Fagradals Mountain, Iceland on live stream",3/31/21,
3/20/21 22:30,Poulsbo,WA,USA,Unknown,Ten minutes,"Observed one floating and lighted sphere, and then either one lighted rotating triangular craft or three separate crafts in formation.",4/22/22,
3/20/21 21:45,Presque Isle,ME,USA,Light,30 seconds,"Three white dull lights in triangle formation, moved fast and disappeared.",3/31/21,
3/20/21 20:15,Wikiup,AZ,USA,Fireball,35-40 minutes,"Several red fireball lights, fading in and out of view on the horizon, with occasional white explosive lights.",3/31/21,
3/20/21 20:00,Levant,ME,USA,Sphere,5 minutes,Several amber spheres hovering silently,3/31/21,
3/20/21 13:07,Pine City,NY,USA,,,MADAR Node 82,4/23/21,
3/20/21 02:13,Boise,ID,USA,,,MADAR Node 111,4/23/21,
3/19/21 22:38,Scottsdale,AZ,USA,Light,1,"High Speed Light in sky SW of North Scottsdale, AZ.",3/31/21,
3/19/21 20:15,Ellicott City,MD,USA,Changing,10 seconds,"Seen and object 2 times, 1er time it look like a light and it will turn light on and off, 2 time 2 minutes later , my son in the car sa",3/31/21,
3/19/21 20:00,Richboro,PA,USA,Light,3 seconds,Bright white light at high speed SE of Richboro,3/31/21,
3/19/21 19:10,Denver,CO,USA,Sphere,Several minutes,A white sphere hovered over Denver,7/31/21,
3/19/21 16:44,Coshocton,OH,USA,Unknown,2 minutes or longer,Unknown object.,3/31/21,
3/19/21 16:05,Santa Barbara,CA,USA,,,MADAR Node 57,4/23/21,
3/19/21 16:00,Tampa,FL,USA,Other,5 seconds,"SIGHTING IN TAMPA, FL 03/19/2021.",3/31/21,
3/19/21 12:00,Hannibal,MO,USA,Oval,20+ minutes,We saw what looked like a school of 100+ gray and white orbs.,3/31/21,
3/19/21 05:36,Franklin,KY,USA,,,MADAR Node 54,4/23/21,
3/19/21 04:00,Houston,TX,USA,Light,2 seconds,Video game controller shaped spaceship shoots across the sky early in the morning hours,3/31/21,
3/19/21 00:37,Delta,CO,USA,Fireball,,"A large bright light that traveled slowly, then hovered, seemed to get dimmer and brighter then appeared to fall down toward horizon. I",3/31/21,
3/18/21 22:00,Huntsville Alabama,AL,USA,Circle,35 min- 3.30 hrs+,I have some ok videos of what was seen. At first i had seen 1-2 over a single nite & video-still shots.thn i video 4 diff. Craft sam nt,3/4/22,Yes
3/18/21 06:09,Furlong,PA,USA,,,MADAR Node 38,4/23/21,
3/18/21 05:02,Plymouth,UT,USA,Other,3 minutes,String of 30+ perfect lights and the bright lights breaking into triangles there and gone. ((Starlink satellites??)),3/31/21,
3/18/21 00:00,Portland,OR,USA,Diamond,6 minutes,"Small, star-like object appears in Oregon nighttime sky.",3/31/21,
3/17/21 23:15,Mansfield,OH,USA,Rectangle,5 minutes,Rapid glittering white lights.,5/20/21,
3/17/21 23:00,Chugiak,AK,USA,Light,2 minutes,Blue lights in sky,3/31/21,
3/17/21 21:20,Kure Beach,NC,USA,Other,5 minutes,Lights with fired object from larger craft,3/31/21,
3/17/21 20:50,Lehi,UT,USA,Light,5 minutes,Bright white light that turned to red and vanished.,3/31/21,
3/17/21 19:25,Pasadena,MD,USA,Light,2 minutes,Bright flying object hovered then disappeared in the sky,3/31/21,
3/17/21 16:22,Woodland Hills,CA,USA,Sphere,2 minutes,"Two white, spherical shaped craft flying Eastbound over Ventura Boulevard from Sale Avenue. Very slow, maybe about 25mph and at about t",3/31/21,
3/17/21 11:00,EK Balam (Yucatan)(Mexico),,Mexico,Sphere,Instant,"We took this picture of my family sitting on the top of a Mayan pyramid at Ek Balam, MX and later noticed the UFO above my son's head h",3/31/21,
3/17/21 08:00,Fredericksburg,VA,USA,Light,30 seconds,Orange lights interacting with each other,3/31/21,
3/17/21 07:05,Ste-Anne des Plaines,Quebec,Canada,Unknown,2 x.... 15 secondes,Cloud,6/22/22,Yes
3/17/21 00:25,Brentwood,NY,USA,Formation,Less than 10 seconds,"All of the sudden looking out of my window in the sky appears a V shape craft formation in a very fast speed, this craft appear and dis",3/31/21,
3/16/21 23:30,Coral Springs,FL,USA,Sphere,10 minutes,Looping ball of light,3/31/21,
3/16/21 20:30,Hyannis,MA,USA,Unknown,5 minutes,"Silent object flying relatively low, beneath clouded sky",3/31/21,
3/16/21 16:30,West Palm Beach,FL,USA,Changing,2 minutes,"White/Silver Disc coming from the Atlantic stops in midair to change forms not once, not twice, not thrice, but FOUR TIMES!!",3/31/21,
3/16/21 15:14,Bountiful,UT,USA,Oval,20 seconds,Oval object flying close to the mountains,3/31/21,
3/16/21 06:11,Bristol,CT,USA,Light,15 seconds,Potentially Huge UFO with 6 sets of a total 18 lights appears & takes off!,3/31/21,
3/16/21 02:22,Peoria,AZ,USA,Disk,2 minutes,Disk with bright lights going around it moving erratically and fast!,4/23/21,
3/15/21 22:00,Peculiar,MO,USA,Triangle,4 seconds,Walked out on my 2nd story deck that faces WEST to let the dogs out. My deck has a roof so I leaned on the rail to look up at the sky.,7/31/21,
3/15/21 21:15,Picacho,AZ,USA,Fireball,8 minutes,3 orange fireball shapes floated over Picacho Arizona,3/31/21,
3/15/21 21:00,Mojave,CA,USA,Flash,2-3 seconds,"3/15/21 in Mojave area fwy 14 or 58, close to Edward's military base. big red light flashing, thought was another tower, but it was too",3/31/21,
3/15/21 20:40,Plattsburgh,NY,USA,Fireball,1.5 seconds,"it was in the sky , like how light fading away from fireworks looks like, it was a beam of red light horizontally and i turned my head",3/31/21,
3/15/21 19:00,Quilcene,WA,USA,Egg,<1 minute,"I will try to send a short video I got of it... Object moving quickly to the east of me headed south. No sound like a plane would have,",3/31/21,
3/15/21 06:35,Windber,PA,USA,Circle,15 minutes,"Object was circular and was bright blue in color and was moving left to right, hovering above the tree line in the northern sky as the",3/31/21,
3/15/21 06:35,Plymouth,MN,USA,Sphere,11 minutes,Three bright yellow dots seen hovering over houses and a tree before disappearing into thin air,3/31/21,
3/14/21 21:12,Redmond,WA,USA,Sphere,2 minutes,A yellow sphere was sighted above Lake Sammamish in King County. It size pulsated somewhat in classic UFO form. It bobbed and wobbled,3/31/21,
3/14/21 21:00,Randolf,MN,USA,Circle,20 minutes,Circular light formation see by 4 people,3/31/21,
3/14/21 16:27,Jonesboro,AR,USA,,,MADAR Node 143,4/23/21,
3/14/21 09:00,Isleboro,ME,USA,Egg,Picture,"Round White Ball over Water in Isleboro, Maine",3/31/21,
3/14/21 06:12,Wayne,PA,USA,Formation,5 minutes,4 white lights,3/31/21,
3/14/21 06:10,Winthrop,MA,USA,Triangle,60 seconds,"large triangular craft fixed white lights slow moving with white haze / mist around craft west to east roughly altitude 4,000 ft no so",3/31/21,
3/14/21 06:10,Rocklin/Auburn,CA,USA,Cigar,1 minute,This elongated objects was moving north/east without producing any noise ((Falcon 9 launch.)),3/31/21,
3/14/21 06:05,Roseville,CA,USA,Cigar,5 minutes,Cigar shaped ufo with lights across the whole thing. Came from the south going NW. ((Falcon 9 launch.)),3/31/21,
3/14/21 06:04,Lake Buena Vista,FL,USA,Changing,1 minute,Object showed as a rocket flying slowly from South to North had a tail ((Falcon 9 launch)),3/31/21,
3/14/21 06:00,Boonsboro,MD,USA,Light,10 minutes,"A round white light with a ""V"" tail streaming behind it slowly moving across sky. ((Falcon 9 launch))",3/31/21,
3/14/21 06:00,Langhorne,PA,USA,Fireball,1 minute,"Looking out at south east morning sky, I saw a bright white point of light with lit up trailing vapor ((Falcon 9 launch))",3/31/21,
3/14/21 05:00,Roan Mountain,TN,USA,Fireball,25 seconds,This was a white fireball with large conical plume of white smoke and charged particles ((Falcon 9 launch.)),3/31/21,
3/14/21 04:00,Council Bluffs,IA,USA,,,MADAR Node 133,4/23/21,
3/14/21 01:44,Houston,TX,USA,Triangle,Seconds,Bright or reflective fast low flying object,3/31/21,
3/13/21 22:00,Glen Ridge,NJ,USA,Triangle,20 seconds,"Lighted, Triangle shaped objects flying at night, slow them very fast",4/23/21,
3/13/21 21:00,Orlando,FL,USA,Unknown,Unknown,One photo has possibly 2 hovering UFOs above the city and another has a different shape & a bigger looking vessel of lights hovering. I,3/31/21,
3/13/21 20:23,Burlington,NC,USA,Unknown,5-10 minutes,A formation of brightly lit objects rise through the North Carolina night sky and disappear one by one.,5/20/21,
3/13/21 18:51,Grand Rapids - Godwin Heights,MI,USA,Other,30 seconds to 1minute,"Bronze/dark gold cube, etching or symbols engraved on sides, red flashing light in middle,",3/4/22,
3/13/21 16:37,Wichita,KS,USA,,,MADAR Node 123,4/23/21,
3/13/21 13:00,Jacksonville,FL,USA,Egg,All afternoon different s,((NUFORC Note:O Witness provides no details about her sighting. PD)),3/31/21,
3/13/21 02:19,Newburgh,IN,USA,,,MADAR Node 142,4/23/21,
3/12/21 21:06,Caroga Lake,NY,USA,Light,4 minutes,Driving home with my son and we began seeing flashing lights in sky. I thought that maybe the flashing was caused by stars going in and,3/31/21,
3/12/21 19:55,Oakbank (Canada),MB,Canada,Triangle,~10 seconds,I saw three lights in a triangle formation that were rotating while maintaining shape.,3/31/21,
3/12/21 19:20,Arnold,PA,USA,Light,20 minutes,"Six Traveled west to east, bright to dim as they traveled overhead.",3/31/21,
3/12/21 12:10,Palm Springs,CA,USA,Circle,20 Seconds,3 orbs in a triangular formation high in the sky with no sound or explanation.,7/31/21,
3/12/21 08:51,Payson,IL,USA,,,MADAR Node 97,4/23/21,
3/12/21 05:15,Rugby (UK/England),,United Kingdom,Formation,30 seconds,Strange perfect straight lights that kept formation . ((Starlink satlellites??)),3/31/21,
3/12/21 03:45,Portland,OR,USA,Rectangle,90-120 seconds,Silent glowing rectangle cruises across the night sky,7/31/21,
3/12/21 01:47,Battle Creek,MI,USA,Unknown,~2 hours,Triangular Lights,3/31/21,
3/11/21 21:20,Bennington/Minneapolis,KS,USA,Disk,<1 minute,"Second sighting within 10 day timeframe, same location, same look to UFO, same time of day.",3/31/21,
3/11/21 19:00,Spokane Valley,WA,USA,Other,2 minutes,"Orange curves ribbon,(like the ribbon of Star Trek Generations movie.) Going West to East,(following I-90, my own sense of direction.)A",3/31/21,
3/11/21 19:00,Brooklyn,NY,USA,Light,3 minutes,"2 lights in still sky over NYC, seems to eject a 3rd light, 4th light off to the left not photographed",12/19/21,
3/11/21 18:50,Dixon,IL,USA,Circle,3 seconds,Small orb of bright light. Moving very fast and seemed to disappear into thin air.,3/31/21,
3/11/21 18:30,Marathon,FL,USA,Sphere,1 hour,Strange craft during sunset in the Florida Keys.,8/16/21,
3/11/21 05:00,Mattawa,WA,USA,Cylinder,45 seconds,Long cylinder of lights over Eastern Washington. ((Starlink satellites??)),3/31/21,
3/11/21 04:03,Lake Stevens,WA,USA,Other,3 minutes,Long needle like object in eastern sky,3/31/21,
3/11/21 02:00,Lemonwier,WI,USA,Fireball,Approx. 2 minutes,Bright red globes circling and occasionally going out then reappearing. again.,6/22/22,
3/11/21 01:06,Oaklandon,IN,USA,,,MADAR Node 87,4/23/21,
3/10/21 23:53,Lucerne,CA,USA,Light,1 hour,"Star, blinking strangely on cloudy, starless night.",3/31/21,
3/10/21 23:00,El Cajon,CA,USA,Other,My apartment,"Started on February, 27,2021 of fires balls coming from bright blue egg shaped sphere. This has been going on every since that night. I",3/31/21,
3/10/21 21:30,Salmon Arm (Canada),BC,Canada,Diamond,1 hour,"Orb of light flashing green, red, and blue. Looked through the telescope and it seemed to be spinning and kept moving in and out of fra",3/31/21,
3/10/21 21:10,Elmsford,NY,USA,Light,3 minutes,Large bright purple/blue hovering light,3/31/21,
3/10/21 21:00,Cocoa Beach,FL,USA,Sphere,1 minute,Red orb flying south from Cape Canaveral at slow spped then out to sea it flew.,4/23/21,
3/10/21 20:00,Canon City,CO,USA,Triangle,15-20 seconds,A triangle of three soft green discs passed us parallel to highway 50 in the Colorado desert which made no sound.,3/31/21,
3/10/21 19:30,Treasure Island,FL,USA,Light,10 minutes,"Bright white lights moving over Treasure Island, FL",3/31/21,
3/10/21 07:00,Lynchburg,VA,USA,Cylinder,~2 minutes,I leave for work at 7am and was excited to be able to see the passing International Space Station scheduled for that morning at 7am com,3/31/21,
3/9/21 21:15,Louisville,KY,USA,Fireball,30 minutes,3 bright orange lights flew over on the same trajectory. From south west to northeast,3/31/21,
3/9/21 21:04,Palatine,IL,USA,Light,:30 seconds,Unknown erratic movement in a :30 second shutter photo.,3/31/21,
3/9/21 19:48,Charleston,SC,USA,,3-4 seconds,Bright brilliant white - looked like a comet. Fastest thing Ive ever seen in the sky. ((////rocket launch??)),3/31/21,
3/9/21 19:45,Ball Ground,GA,USA,,,MADAR Node 129 MultiSensor Verification,9/9/22,
3/9/21 19:43,Ball Ground,GA,USA,Cylinder,20 secs,"Bright cylinder, rectangle observed above roof. Sensed by service dog, camera and madar.",9/9/22,
3/9/21 19:43,Ball Ground,GA,USA,,,MADAR Node 129 (spikes found in data).,9/9/22,
3/9/21 19:43,Ball Ground,GA,USA,Cylinder,20 secs,Bright Cylinder about one foot (1x1) no sound or heat. Service Dog noticed it.,9/9/22,
3/9/21 19:43,Ball Ground,GA,USA,Cylinder,20 secs,Bright Cylinder (1'x1') no sound or heat. Service Dog noticed it. Apple iPhone 11 unable to lock on target t,9/9/22,
3/9/21 19:00,Louisville,KY,USA,Formation,20 minutes,"March 9, 2021 At approximate between 1900 hrs and 1930 hrs today, my family and I saw several reds light orbs in the sky. I say they w",3/31/21,
3/9/21 05:15,Wilson,NC,USA,Light,15 seconds,"Was looking at what I thought was a plane going through the sky. It was still dark outside so I couldn't see the shape, but only the li",3/31/21,
3/9/21 02:07,Pine City,NY,USA,,,MADAR Node 82,4/23/21,
3/8/21 22:40,Frankfort,KY,USA,Cigar,<10 seconds,4 lights speed across the sky in a way that planes can't. ((Starlink satellites??)),3/31/21,
3/8/21 22:20,Rochester,MN,USA,Rectangle,20 Seconds,Black Flat Rectangular Flies Over House in Absolute Silence,5/20/21,
3/8/21 11:31,Northbrook,IL,USA,,,MADAR Node 98,4/23/21,
3/8/21 06:10,Wichita,KS,USA,,,MADAR Node 123,4/23/21,
3/8/21 05:09,St. Louis,MO,USA,,,MADAR Node 70,4/23/21,
3/8/21 00:35,Richmond to Norfolk,VA,USA,Light,2-3 minutes,Commercial airliner pilots sighted two white lights at altitude. ((NUFORC Note: Report from airline pilot. PD)),3/31/21,
3/7/21 20:15,McMinnville,OR,USA,Rectangle,90 seconds,"Looking to the North, I saw a vertical rectangular exclamation point-like light slowly moving erratically to the West",3/31/21,
3/7/21 19:51,Lake Worth,FL,USA,Light,2-3 minutes,"Brighter than star non blinkinking orb or light traveling very fast, dissapears. Clear sky",3/31/21,
3/7/21 17:52,Belton,TX,USA,Formation,4 minutes,Multiple objects moving within a formation with flash/reflection Some white. Some red.,3/31/21,
3/7/21 17:36,Nottingham,PA,USA,Cylinder,5 seconds,Hovering craft,3/31/21,
3/7/21 10:00,Webster,NY,USA,Sphere,,"Sphere looked pretty large, possibly 1/2 the size of the airplane. It also looked as if it was spinning,",8/16/21,
3/7/21 06:35,Spokane,WA,USA,,,MADAR Node 37,4/23/21,
3/7/21 00:00,Swansboro,NC,USA,Other,Minutes,Silent U-shaped aircraft performing evasive maneuvers from a military helicopter on its tail in the dead of night.,3/31/21,
3/7/21,Boston,MA,USA,Light,20:45,"I was driving south on I-95 with my daughter at almost 9pm, and we saw 6-7 lights flying low over the city, then crossing over the Char",3/31/21,
3/6/21 22:50,Kingston,IL,USA,Diamond,15 minutes,Bright unexplained light east of Kingston Illinois,3/31/21,
3/6/21 20:50,Tamworth (UK/England),,United Kingdom,Sphere,2 minutes,Three unidentifiable flying objects under control and of considerable dimensions.,3/31/21,
3/6/21 20:45,Bothell,WA,USA,Light,5 minutes,"Two sets of 3 triangular formation red lights flying northbound, no sound, chemical smell afterwards.",3/31/21,
3/6/21 18:00,Longmont,CO,USA,Chevron,7 seconds,"Silent, large V shaped craft with circular lights on belly of wings faded like glow in the dark football brightness.",3/31/21,
3/6/21 17:55,Mckees Rocks,PA,USA,Other,5-6 minutes,Ufo spotted over Mckees Rocks Pennsylvania,3/31/21,
3/6/21 14:55,Fresno,CA,USA,Changing,5 minutes,Cigar/Circular object hovering in sky and moving strangely,3/31/21,
