Date / Time,City,State,Country,Shape,Duration,Summary,Posted,Images
4/28/20 09:30,Statesboro,GA,USA,Fireball,5 mins,Several craft was shooting into the air and it lasted about 5 mins. It looked like a chain of lights. ((Starlink satellites?)),6/25/20,
4/28/20 07:20,Selinsgrove,PA,USA,Sphere,15 seconds,"Large Blue Sphere Over Susquehanna River, Selinsgrove PA, in the early morning hours of April 28, 2020",6/25/20,
4/28/20 02:10,Hermitage,PA,USA,Light,5 minutes,bright stationary star dims and brightens several times,6/25/20,
4/28/20 00:10,Säve,,,Triangle,00:10-00:27,prick vänder på himelen WTF.,6/25/20,
4/27/20 23:30,Kent,WA,USA,Circle,3-5 minutes,"Walked out side looking up at the night sky and thought to myself, wow theres a lot of stars tonight. Well then I realized that one of",6/25/20,
4/27/20 23:30,Maple Falls,WA,USA,Unknown,15 minutes,Last night we were outside and saw an object moving across the sky. ((Starlink satellites?))o,6/25/20,
4/27/20 23:00,Fayetteville,GA,USA,Egg,20 minutes,"Bright object over Atlanta, GA.",6/25/20,
4/27/20 23:00,Burnaby (Canada),BC,Canada,Light,one hour,Several star-like lights travelling across sky with one that sped up to avoid collision into another. ((Starlink satellites?)),6/25/20,
4/27/20 23:00,Carmichael,CA,USA,Light,30 seconds,It looked like the sheriffs helicopter with its spotlight on which is common in my area. Absolutely no no noise. It was flying direct,6/25/20,
4/27/20 22:45,Carryville,TN,USA,Formation,5 minutes,"I was driving home around 10:45 pm. I got off exit 134 in Carryville, Tn and over Covelake there were 3 orange lights. At first they we",6/25/20,
4/27/20 22:40,Raymond,WA,USA,Other,15-20 minutes,"24 lights from one spot in the sky, heading W S and E. ((Starlink satellites?))",6/25/20,
4/27/20 22:00,Lansdale,PA,USA,Cigar,25 minutes,UFO'S playing in the sky.,6/25/20,
4/27/20 22:00,Los Angeles,CA,USA,Circle,1 hour,It wasa Round Black Moon 45 degrees WNW with some yellow light coming through. The more West it moved it started fading away.,6/25/20,
4/27/20 22:00,Marshfield,MO,USA,Light,Apx. 10 minutes,Apx 22:00 went out and looked up and saw a line of lights moving in a straight line. ((Starlink satellites?)),6/25/20,
4/27/20 21:30,Kansas City,KS,USA,Formation,15 seconds,1 object with 6 lights or 6 smaller objects in a perfectly straight line moving West to east ((Starlink satellites?)),6/25/20,
